Date,Average Score,7 MA
2022-04-21,0.274,0.579
2022-04-22,0.357,0.523
2022-04-23,0.997,0.61
2022-04-24,0.934,0.656
2022-04-25,0.523,0.622
2022-04-26,0.302,0.585
2022-04-27,0.224,0.516
2022-04-28,0.416,0.536
2022-04-29,0.456,0.55
2022-04-30,-0.023,0.405
2022-05-01,0.35,0.321
2022-05-02,0.492,0.317
2022-05-03,0.492,0.344
2022-05-04,0.598,0.397
2022-05-05,0.532,0.414
2022-05-06,-0.118,0.332
2022-05-07,0.195,0.363
2022-05-08,0.239,0.347
2022-05-09,0.689,0.375
2022-05-10,0.247,0.34
2022-05-11,0.725,0.358
2022-05-12,0.257,0.319
2022-05-13,0.379,0.39
2022-05-14,0.728,0.466
2022-05-15,0.489,0.502
2022-05-16,0.352,0.454
2022-05-17,0.257,0.455
2022-05-18,0.449,0.416
2022-05-19,0.53,0.455
2022-05-20,0.448,0.465
2022-05-21,0.387,0.416
2022-05-22,0.03,0.35
2022-05-23,0.549,0.379
2022-05-24,0.283,0.382
2022-05-25,0.559,0.398
2022-05-26,0.598,0.408
2022-05-27,0.793,0.457
2022-05-28,0.03,0.406
2022-05-29,-0.391,0.346
2022-05-30,0.922,0.399
2022-05-31,0.659,0.453
2022-06-01,0.718,0.476
2022-06-02,0.327,0.437
2022-06-03,0.308,0.368
2022-06-04,0.33,0.41
2022-06-05,0.992,0.608
2022-06-06,0.538,0.553
2022-06-07,0.622,0.548
2022-06-08,0.65,0.538
2022-06-09,0.515,0.565
2022-06-10,0.642,0.613
2022-06-11,0.074,0.576
2022-06-12,0.612,0.522
2022-06-13,0.231,0.478
2022-06-14,0.57,0.471
2022-06-15,0.51,0.451
2022-06-16,0.163,0.4
2022-06-17,0.38,0.363
2022-06-18,0.782,0.464
2022-06-19,0.66,0.471
2022-06-20,0.699,0.538
2022-06-21,0.668,0.552
2022-06-22,0.163,0.502
2022-06-23,0.3,0.522
2022-06-24,0.317,0.513
2022-06-25,0.437,0.463
2022-06-26,0.324,0.415
2022-06-27,0.499,0.387
2022-06-28,0.298,0.334
2022-06-29,0.376,0.364
2022-06-30,0.396,0.378
2022-07-01,0.575,0.415
2022-07-02,0.049,0.36
2022-07-03,-0.288,0.272
2022-07-04,0.468,0.268
2022-07-05,0.365,0.277
2022-07-06,0.54,0.301
2022-07-07,0.413,0.303
2022-07-08,0.586,0.305
2022-07-09,0.077,0.309
2022-07-10,-0.108,0.334
2022-07-11,0.31,0.312
2022-07-12,0.507,0.332
2022-07-13,0.329,0.302
2022-07-14,0.249,0.279
2022-07-15,0.44,0.258
2022-07-16,0.489,0.317
2022-07-17,0.382,0.387
2022-07-18,0.275,0.382
2022-07-19,0.385,0.364
2022-07-20,0.288,0.358
2022-07-21,0.228,0.355
2022-07-22,0.11,0.308
2022-07-23,0.062,0.247
2022-07-24,0.618,0.281
2022-07-25,0.234,0.275
2022-07-26,0.302,0.263
2022-07-27,0.344,0.271
2022-07-28,0.147,0.26
2022-07-29,0.322,0.29
2022-07-30,0.501,0.353
2022-07-31,0.529,0.34
2022-08-01,0.53,0.382
2022-08-02,0.756,0.447
2022-08-03,0.401,0.455
2022-08-04,0.303,0.477
2022-08-05,0.737,0.537
2022-08-06,0.44,0.528
2022-08-07,0.807,0.568
2022-08-08,0.153,0.514
2022-08-09,0.245,0.441
2022-08-10,0.46,0.449
2022-08-11,0.617,0.494
2022-08-12,0.491,0.459
2022-08-13,0.614,0.484
2022-08-14,0.83,0.487
2022-08-15,0.329,0.512
2022-08-16,0.677,0.574
2022-08-17,0.315,0.553
2022-08-18,0.598,0.551
2022-08-19,0.524,0.555
2022-08-20,0.489,0.537
2022-08-21,0.339,0.467
2022-08-22,0.399,0.477
2022-08-23,0.584,0.464
2022-08-24,0.462,0.485
2022-08-25,0.544,0.477
2022-08-26,0.469,0.469
2022-08-27,0.28,0.44
2022-08-28,0.313,0.436
2022-08-29,0.766,0.488
2022-08-30,0.477,0.473
2022-08-31,0.675,0.503
2022-09-01,0.558,0.505
2022-09-02,0.653,0.532
2022-09-03,0.215,0.522
2022-09-04,0.541,0.555
2022-09-05,0.96,0.583
2022-09-06,0.686,0.613
2022-09-07,0.6,0.602
2022-09-08,0.763,0.631
2022-09-09,0.373,0.591
2022-09-10,0.222,0.592
2022-09-11,0.253,0.551
2022-09-12,0.716,0.516
2022-09-13,0.1,0.432
2022-09-14,0.611,0.434
2022-09-15,0.671,0.421
2022-09-16,0.214,0.398
2022-09-17,0.373,0.42
2022-09-18,0.631,0.474
2022-09-19,0.642,0.463
2022-09-20,0.653,0.542
2022-09-21,0.326,0.501
2022-09-22,0.679,0.503
2022-09-23,0.531,0.548
2022-09-24,0.7,0.595
2022-09-25,-0.126,0.486
2022-09-26,0.705,0.495
2022-09-27,0.858,0.525
2022-09-28,0.505,0.55
2022-09-29,0.452,0.518
2022-09-30,0.621,0.531
2022-10-01,0.65,0.524
2022-10-02,0.674,0.638
2022-10-03,0.406,0.595
2022-10-04,0.369,0.525
2022-10-05,0.49,0.523
2022-10-06,0.328,0.505
2022-10-07,0.538,0.494
2022-10-08,0.669,0.496
2022-10-09,0.821,0.517
2022-10-10,0.31,0.504
2022-10-11,0.584,0.534
2022-10-12,0.743,0.57
2022-10-13,0.8,0.638
2022-10-14,0.425,0.622
2022-10-15,0.274,0.565
2022-10-16,1.0,0.591
2022-10-17,0.782,0.658
2022-10-18,0.797,0.689
2022-10-19,0.405,0.64
2022-10-20,0.375,0.58
2022-10-21,0.396,0.576
2022-10-22,-0.218,0.505
2022-10-23,0.526,0.438
2022-10-24,0.475,0.394
2022-10-25,0.25,0.316
2022-10-26,0.231,0.291
2022-10-27,0.367,0.29
2022-10-28,0.392,0.289
2022-10-29,0.271,0.359
2022-10-30,0.374,0.337
2022-10-31,0.623,0.358
2022-11-01,0.564,0.403
2022-11-02,0.748,0.477
2022-11-03,0.452,0.489
2022-11-04,0.482,0.502
2022-11-05,0.229,0.496
2022-11-06,-0.215,0.412
2022-11-07,0.35,0.373
2022-11-08,0.505,0.364
2022-11-09,0.192,0.285
2022-11-10,0.506,0.293
2022-11-11,0.521,0.298
2022-11-12,0.6,0.351
2022-11-13,0.069,0.392
2022-11-14,0.413,0.401
2022-11-15,0.282,0.369
2022-11-16,0.536,0.418
2022-11-17,0.174,0.371
2022-11-18,0.265,0.334
2022-11-19,0.628,0.338
2022-11-20,0.162,0.351
2022-11-21,0.488,0.362
2022-11-22,0.498,0.393
2022-11-23,0.355,0.367
2022-11-24,0.862,0.465
2022-11-25,0.568,0.509
2022-11-26,0.558,0.499
2022-11-27,0.852,0.597
2022-11-28,0.453,0.592
2022-11-29,0.313,0.566
2022-11-30,0.449,0.579
2022-12-01,0.317,0.501
2022-12-02,0.311,0.465
2022-12-03,0.695,0.484
2022-12-04,-0.022,0.359
2022-12-05,0.32,0.34
2022-12-06,0.43,0.357
2022-12-07,0.305,0.337
2022-12-08,0.364,0.343
2022-12-09,0.521,0.373
2022-12-10,0.416,0.333
2022-12-11,0.424,0.397
2022-12-12,0.627,0.441
2022-12-13,0.689,0.478
2022-12-14,0.413,0.493
2022-12-15,0.641,0.533
2022-12-16,0.661,0.553
2022-12-17,0.387,0.549
2022-12-18,0.37,0.541
2022-12-19,0.302,0.495
2022-12-20,0.668,0.492
2022-12-21,0.391,0.489
2022-12-22,0.585,0.481
2022-12-23,0.584,0.47
2022-12-24,0.303,0.458
2022-12-25,0.781,0.516
2022-12-26,1.0,0.616
2022-12-27,0.572,0.602
2022-12-28,0.848,0.668
2022-12-29,0.554,0.663
2022-12-30,0.083,0.592
2022-12-31,0.494,0.619
2023-01-01,0.265,0.545
2023-01-02,0.461,0.468
2023-01-03,0.392,0.442
2023-01-04,0.394,0.378
2023-01-05,0.657,0.392
2023-01-06,0.791,0.493
2023-01-07,0.201,0.452
2023-01-08,-0.018,0.411
2023-01-09,0.745,0.452
2023-01-10,0.69,0.494
2023-01-11,0.289,0.479
2023-01-12,0.439,0.448
2023-01-13,0.693,0.434
2023-01-14,0.549,0.484
2023-01-15,0.375,0.54
2023-01-16,0.422,0.494
2023-01-17,0.54,0.472
2023-01-18,0.609,0.518
2023-01-19,0.519,0.53
2023-01-20,0.352,0.481
2023-01-21,0.39,0.458
2023-01-22,-0.212,0.374
2023-01-23,0.35,0.364
2023-01-24,0.281,0.327
2023-01-25,0.335,0.288
2023-01-26,0.434,0.276
2023-01-27,0.308,0.269
2023-01-28,0.717,0.316
2023-01-29,0.24,0.381
2023-01-30,0.347,0.38
2023-01-31,0.489,0.41
2023-02-01,0.396,0.419
2023-02-02,0.314,0.402
2023-02-03,0.25,0.393
2023-02-04,0.776,0.402
2023-02-05,0.467,0.434
2023-02-06,0.519,0.459
2023-02-07,0.284,0.429
2023-02-08,0.47,0.44
2023-02-09,0.332,0.443
2023-02-10,0.436,0.469
2023-02-11,0.574,0.44
2023-02-12,0.749,0.481
2023-02-13,0.344,0.456
2023-02-14,0.546,0.493
2023-02-15,0.528,0.501
2023-02-16,0.614,0.542
2023-02-17,0.585,0.563
2023-02-18,0.575,0.563
2023-02-19,0.646,0.548
2023-02-20,0.207,0.529
2023-02-21,0.368,0.503
2023-02-22,0.27,0.466
2023-02-23,0.371,0.432
2023-02-24,0.525,0.423
2023-02-25,0.767,0.451
2023-02-26,0.41,0.417
2023-02-27,0.259,0.424
2023-02-28,0.624,0.461
2023-03-01,0.567,0.503
2023-03-02,0.365,0.502
2023-03-03,0.452,0.492
2023-03-04,0.59,0.467
2023-03-05,0.645,0.5
2023-03-06,0.367,0.516
2023-03-07,0.466,0.493
2023-03-08,0.786,0.524
2023-03-09,0.518,0.546
2023-03-10,0.179,0.507
2023-03-11,0.514,0.496
2023-03-12,-0.254,0.368
2023-03-13,0.503,0.387
2023-03-14,0.435,0.383
2023-03-15,0.183,0.297
2023-03-16,0.558,0.303
2023-03-17,0.513,0.35
2023-03-18,0.682,0.374
2023-03-19,0.743,0.517
2023-03-20,0.572,0.527
2023-03-21,0.373,0.518
2023-03-22,0.628,0.581
2023-03-23,0.24,0.536
2023-03-24,0.466,0.529
2023-03-25,0.232,0.465
2023-03-26,0.042,0.365
2023-03-27,0.524,0.358
2023-03-28,0.201,0.333
2023-03-29,0.442,0.307
2023-03-30,0.534,0.349
2023-03-31,0.639,0.373
2023-04-01,0.378,0.394
2023-04-03,0.392,0.444
2023-04-04,0.484,0.439
2023-04-05,0.515,0.483
2023-04-06,0.528,0.496
2023-04-07,0.895,0.547
2023-04-08,0.589,0.54
2023-04-10,0.174,0.511
2023-04-11,0.529,0.531
2023-04-12,0.407,0.52
2023-04-13,0.611,0.533
2023-04-14,0.477,0.526
2023-04-15,0.866,0.522
2023-04-16,0.592,0.522
2023-04-17,0.448,0.561
2023-04-18,0.394,0.542
2023-04-19,0.579,0.567
2023-04-21,0.248,0.515
2023-04-22,-0.041,0.441
2023-04-23,0.463,0.383
2023-04-24,0.579,0.381
2023-04-25,0.56,0.397
2023-04-26,0.387,0.396
2023-04-27,0.516,0.387
2023-04-28,0.28,0.392
2023-04-29,0.482,0.467
2023-04-30,0.768,0.51
2023-05-01,0.433,0.489
2023-05-02,0.211,0.44
2023-05-03,0.346,0.434
2023-05-04,0.475,0.428
2023-05-05,0.394,0.444
2023-05-07,0.589,0.459
2023-05-08,0.45,0.414
2023-05-09,0.595,0.437
2023-05-10,0.555,0.486
2023-05-11,0.503,0.509
2023-05-12,0.192,0.468
2023-05-14,0.798,0.526
2023-05-15,0.385,0.497
2023-05-16,0.4,0.49
2023-05-17,0.804,0.52
2023-05-18,0.156,0.463
2023-05-19,0.423,0.451
2023-05-20,0.977,0.563
2023-05-22,0.713,0.551
2023-05-24,0.833,0.615
2023-05-25,0.716,0.66
2023-05-26,0.998,0.688
2023-05-27,0.998,0.808
2023-05-30,0.776,0.859
2023-05-31,0.636,0.81
2023-06-01,0.249,0.744
2023-06-02,0.124,0.642
2023-06-04,0.435,0.602
2023-06-05,0.458,0.525
2023-06-06,0.642,0.474
2023-06-07,0.593,0.448
2023-06-08,0.678,0.454
2023-06-09,0.782,0.53
2023-06-11,0.386,0.568
2023-06-12,0.493,0.576
2023-06-13,0.621,0.599
2023-06-14,0.58,0.59
2023-06-15,0.332,0.553
2023-06-16,0.655,0.55
2023-06-18,0.928,0.571
2023-06-20,0.353,0.566
2023-06-21,0.239,0.53
2023-06-22,0.597,0.526
2023-06-23,0.613,0.531
2023-06-24,0.595,0.569
2023-06-25,0.818,0.592
2023-06-26,0.682,0.557
2023-06-27,0.21,0.536
2023-06-28,0.708,0.603
2023-06-29,0.402,0.575
2023-06-30,0.325,0.534
2023-07-04,0.818,0.566
2023-07-05,0.323,0.495
2023-07-06,0.563,0.478
2023-07-07,0.461,0.514
2023-07-08,0.667,0.508
2023-07-10,0.357,0.502
2023-07-11,0.644,0.548
