Date,Average Score,7 MA
07/07/2021,0.712,0.607
07/07/2022,0.666,0.566
07/08/2021,0.727,0.666
07/08/2023,0.731,0.648
07/08/2024,0.682,0.673
07/09/2015,0.992,0.74
07/09/2021,0.999,0.787
07/09/2022,0.833,0.804
07/09/2023,0.998,0.852
07/09/2024,0.998,0.89
07/10/2020,0.876,0.911
07/10/2021,0.14,0.834
07/10/2022,0.75,0.799
07/11/2022,0.989,0.798
07/11/2023,0.735,0.784
07/12/2021,0.855,0.763
07/12/2022,0.832,0.74
07/12/2023,0.749,0.721
08/01/2021,0.914,0.832
08/01/2022,1.0,0.868
08/01/2024,0.991,0.868
08/02/2021,0.996,0.905
08/02/2022,0.993,0.925
08/02/2023,0.733,0.911
08/02/2024,0.926,0.936
08/02/2025,0.498,0.877
08/03/2021,0.698,0.834
08/03/2022,0.5,0.763
08/03/2023,0.799,0.735
08/03/2025,0.071,0.604
08/04/2021,0.814,0.615
08/04/2024,0.999,0.626
08/04/2025,0.051,0.562
08/05/2023,0.998,0.605
08/05/2024,0.987,0.674
08/06/2017,0.997,0.702
08/06/2021,0.644,0.784
08/06/2022,0.389,0.724
08/07/2021,0.786,0.693
08/07/2022,0.719,0.789
08/07/2023,1.0,0.789
08/07/2024,0.997,0.79
08/08/2022,0.418,0.708
08/09/2015,0.988,0.757
08/09/2020,0.758,0.809
08/09/2021,0.838,0.817
08/09/2022,0.847,0.835
08/10/2020,0.989,0.834
08/10/2021,0.338,0.739
08/11/2021,0.746,0.786
08/11/2022,1.0,0.788
08/11/2023,0.826,0.798
08/12/2021,0.877,0.803
08/12/2022,0.904,0.811
08/12/2023,0.792,0.783
09/01/2021,0.995,0.877
09/01/2023,0.916,0.901
09/01/2024,0.806,0.874
09/01/2025,0.542,0.833
09/02/2021,0.999,0.851
09/02/2022,0.999,0.864
09/02/2023,0.766,0.86
09/02/2025,0.394,0.775
09/03/2021,0.998,0.786
09/03/2022,0.903,0.8
09/03/2023,0.999,0.865
09/03/2024,0.998,0.865
09/03/2025,-0.029,0.718
09/04/2020,0.998,0.752
09/04/2021,1.0,0.838
09/04/2022,0.992,0.837
09/04/2025,0.05,0.715
09/05/2022,0.993,0.715
09/05/2023,0.71,0.673
09/05/2024,0.816,0.794
09/06/2021,0.971,0.79
09/06/2022,0.993,0.789
09/06/2023,0.91,0.778
09/07/2021,0.989,0.912
09/07/2022,0.998,0.912
09/07/2023,0.986,0.952
09/07/2024,0.999,0.978
09/08/2021,0.997,0.982
09/08/2022,0.442,0.903
09/08/2023,0.998,0.916
09/08/2024,0.998,0.917
09/09/2015,0.989,0.916
09/09/2021,0.499,0.846
09/09/2022,0.499,0.775
09/09/2024,0.998,0.775
09/10/2020,1.0,0.854
09/10/2021,0.818,0.829
09/10/2022,0.451,0.751
09/10/2023,0.612,0.697
09/10/2024,0.996,0.768
09/11/2021,0.902,0.825
09/11/2022,0.805,0.798
09/11/2023,0.826,0.773
09/12/2021,0.997,0.798
09/12/2022,0.998,0.877
09/12/2023,0.376,0.843
10/01/2022,0.778,0.812
10/01/2023,0.685,0.781
10/01/2024,0.892,0.793
10/02/2021,-0.402,0.618
10/02/2022,0.675,0.572
10/02/2023,0.876,0.554
10/02/2024,0.961,0.638
10/02/2025,0.354,0.577
10/03/2021,0.997,0.622
10/03/2022,0.786,0.607
10/03/2023,0.562,0.744
10/03/2025,-0.06,0.639
10/04/2021,-0.599,0.429
10/04/2023,1.0,0.434
10/04/2025,0.03,0.388
10/05/2016,0.992,0.387
10/05/2021,0.72,0.378
10/05/2022,0.455,0.363
10/05/2023,0.75,0.478
10/05/2024,0.888,0.691
10/06/2021,0.987,0.689
10/06/2022,0.788,0.797
10/06/2023,0.997,0.798
10/06/2024,0.661,0.789
10/07/2022,0.637,0.815
10/07/2023,1.0,0.851
10/07/2024,0.996,0.867
10/08/2021,1.0,0.868
10/08/2022,0.483,0.825
10/08/2023,0.999,0.825
10/09/2020,0.999,0.873
10/09/2021,0.94,0.917
10/09/2024,0.998,0.916
10/10/2021,-0.052,0.767
10/10/2022,0.022,0.627
10/10/2023,0.998,0.701
10/10/2024,0.989,0.699
10/11/2015,0.989,0.698
10/11/2021,0.541,0.641
10/11/2022,0.963,0.636
10/12/2021,0.998,0.786
10/12/2023,0.999,0.925
11/01/2022,0.582,0.866
11/01/2023,0.718,0.827
11/01/2024,0.786,0.798
11/01/2025,0.995,0.863
11/02/2021,0.999,0.868
11/02/2023,1.0,0.868
11/02/2025,0.168,0.75
11/03/2021,0.915,0.797
11/03/2022,0.324,0.741
11/03/2024,0.813,0.745
11/03/2025,0.061,0.611
11/04/2021,0.691,0.567
11/04/2022,0.761,0.533
11/04/2023,0.995,0.651
11/04/2025,0.187,0.547
11/05/2021,0.77,0.611
11/05/2022,0.845,0.616
11/05/2023,1.0,0.75
11/06/2021,0.242,0.686
11/06/2024,0.917,0.708
11/07/2022,0.998,0.708
11/07/2024,0.991,0.823
11/08/2020,0.68,0.81
11/08/2022,0.435,0.752
11/08/2023,0.821,0.726
11/08/2024,0.635,0.782
11/09/2015,0.995,0.794
11/09/2020,-0.874,0.526
11/09/2021,0.586,0.468
11/09/2023,1.0,0.514
11/09/2024,0.684,0.55
11/10/2021,0.993,0.574
11/10/2022,0.99,0.625
11/11/2021,0.361,0.534
11/11/2022,0.639,0.75
11/12/2018,0.956,0.803
11/12/2021,0.997,0.803
11/12/2022,0.052,0.713
11/12/2023,0.818,0.688
12/01/2021,0.993,0.688
12/01/2022,0.783,0.748
12/01/2024,0.999,0.8
12/01/2025,0.998,0.806
12/02/2021,0.996,0.806
12/02/2022,0.285,0.839
12/02/2023,0.999,0.865
12/02/2024,0.958,0.86
12/02/2025,0.16,0.771
12/03/2021,0.999,0.771
12/03/2023,0.998,0.771
12/03/2024,0.667,0.724
12/03/2025,0.062,0.692
12/04/2016,0.998,0.692
12/04/2021,0.682,0.652
12/04/2022,0.997,0.772
12/04/2023,0.65,0.722
12/04/2025,0.271,0.618
