Date,Average Score,7 MA
2016-12-09,0.999,0.99
2016-12-12,0.997,0.99
2016-12-13,0.995,0.991
2017-01-03,0.998,0.996
2017-01-05,0.998,0.998
2017-01-12,0.976,0.995
2017-01-31,0.999,0.995
2017-02-07,0.999,0.995
2017-02-21,0.992,0.994
2017-02-22,0.995,0.994
2017-03-02,0.997,0.994
2017-03-07,0.988,0.992
2017-03-08,0.986,0.994
2017-03-16,0.995,0.993
2017-03-30,0.986,0.991
2017-04-04,0.952,0.986
2017-04-10,0.978,0.983
2017-04-11,0.997,0.983
2017-04-18,0.995,0.984
2017-04-24,0.998,0.986
2017-05-01,0.999,0.986
2017-05-16,0.992,0.987
2017-05-17,0.999,0.994
2017-05-18,0.96,0.991
2017-05-25,0.974,0.988
2017-05-31,0.999,0.989
2017-06-05,0.997,0.989
2017-06-15,0.996,0.988
2017-06-20,0.999,0.989
2017-06-27,0.998,0.989
2017-06-29,0.996,0.994
2017-07-03,0.974,0.994
2017-07-10,0.974,0.991
2017-07-11,1.0,0.991
2017-07-25,0.999,0.991
2017-07-27,0.999,0.991
2017-07-31,0.998,0.991
2017-08-03,0.984,0.99
2017-08-10,0.998,0.993
2017-08-14,0.99,0.995
2017-08-23,0.996,0.995
2017-08-28,0.992,0.994
2017-08-31,0.999,0.994
2017-10-03,0.999,0.994
2017-10-09,0.974,0.993
2017-10-24,1.0,0.993
2017-10-26,0.999,0.994
2017-11-01,0.978,0.992
2017-11-02,0.968,0.988
2017-11-06,0.986,0.986
2017-11-09,0.998,0.986
2017-11-13,0.999,0.99
2017-11-20,0.995,0.989
2017-12-05,0.994,0.988
2017-12-12,1.0,0.991
2017-12-13,0.994,0.995
2018-01-08,0.997,0.997
2018-01-09,0.974,0.993
2018-01-10,0.988,0.992
2018-01-16,0.896,0.978
2018-01-19,0.948,0.971
2018-01-23,0.995,0.97
2018-01-30,0.999,0.971
2018-01-31,-0.272,0.79
2018-02-02,-0.924,0.519
2018-02-03,0.896,0.505
2018-02-06,0.994,0.519
2018-02-07,-0.77,0.274
2018-02-08,0.839,0.252
2018-02-12,0.994,0.251
2018-02-20,0.96,0.427
2018-02-21,1.0,0.702
2018-02-23,0.885,0.7
2018-02-26,-0.272,0.519
2018-02-27,1.0,0.772
2018-03-01,0.035,0.657
2018-03-05,-0.709,0.414
2018-03-07,0.967,0.415
2018-03-08,-0.831,0.154
2018-03-11,0.896,0.155
2018-03-15,0.997,0.336
2018-03-21,0.998,0.336
2018-04-03,0.998,0.474
2018-04-13,0.993,0.717
2018-04-14,0.99,0.72
2018-04-16,0.982,0.979
2018-04-19,0.992,0.993
2018-04-23,0.974,0.99
2018-04-25,0.999,0.99
2018-04-30,0.999,0.99
2018-05-03,0.952,0.984
2018-05-10,0.991,0.984
2018-05-14,0.999,0.987
2018-05-31,0.973,0.984
2018-06-05,0.997,0.987
2018-06-06,0.997,0.987
2018-06-11,0.974,0.983
2018-06-21,0.997,0.99
2018-06-25,0.991,0.99
2018-07-12,0.997,0.989
2018-07-16,0.97,0.989
2018-07-25,0.999,0.989
2018-08-06,0.975,0.986
2018-08-12,1.0,0.99
2018-08-13,0.993,0.989
2018-08-24,0.998,0.99
2018-08-26,0.998,0.99
2018-08-27,0.997,0.994
2018-09-05,0.963,0.989
2018-09-06,0.998,0.992
2018-09-19,0.999,0.992
2018-10-03,0.994,0.992
2018-10-10,0.97,0.988
2018-10-23,0.994,0.988
2018-10-24,1.0,0.988
2018-10-29,0.998,0.993
2018-10-30,0.997,0.993
2018-11-02,0.994,0.992
2018-11-06,0.992,0.992
2018-11-08,0.999,0.996
2018-11-12,0.996,0.997
2018-11-13,0.995,0.996
2018-11-15,0.999,0.996
2018-11-19,0.979,0.993
2018-12-07,0.997,0.994
2018-12-13,0.999,0.995
2018-12-15,0.993,0.994
2018-12-20,0.986,0.993
2019-01-02,0.96,0.988
2019-01-06,0.999,0.988
2019-01-09,0.997,0.99
2019-01-14,0.998,0.99
2019-01-16,0.97,0.986
2019-01-17,0.993,0.986
2019-01-25,0.994,0.987
2019-01-28,0.557,0.93
2019-01-29,1.0,0.93
2019-02-05,0.967,0.926
2019-02-06,0.998,0.926
2019-02-26,0.999,0.93
2019-03-01,0.999,0.931
2019-03-19,0.998,0.931
2019-03-26,0.996,0.994
2019-04-02,0.995,0.993
2019-04-08,0.996,0.997
2019-04-16,0.984,0.995
2019-04-29,0.999,0.995
2019-04-30,0.999,0.995
2019-05-07,0.997,0.995
2019-05-08,0.961,0.99
2019-05-13,0.952,0.984
2019-05-14,0.982,0.982
2019-05-22,0.96,0.979
2019-05-27,0.997,0.978
2019-06-03,0.982,0.976
2019-06-10,0.999,0.976
2019-06-14,0.9,0.967
2019-07-07,0.999,0.974
2019-07-16,0.97,0.972
2019-07-22,0.992,0.977
2019-07-30,0.999,0.977
2019-08-05,0.991,0.979
2019-08-07,1.0,0.979
2019-09-05,0.956,0.987
2019-09-18,0.997,0.986
2019-09-30,0.998,0.99
2019-10-02,0.994,0.991
2019-10-03,1.0,0.991
2019-10-07,0.996,0.992
2019-10-15,0.97,0.987
2019-10-29,0.999,0.993
2019-11-01,0.964,0.989
2019-11-07,0.992,0.988
2019-11-13,0.99,0.987
2019-11-18,1.0,0.987
2019-11-19,0.998,0.988
2019-12-03,0.999,0.992
2019-12-10,0.996,0.991
2019-12-12,0.995,0.996
2019-12-13,0.995,0.996
2019-12-16,0.981,0.995
2019-12-31,0.96,0.989
2020-01-06,0.998,0.989
2020-01-13,0.996,0.989
2020-01-15,0.97,0.985
2020-01-16,0.996,0.985
2020-01-28,0.999,0.986
2020-02-04,0.997,0.988
2020-02-05,0.952,0.987
2020-02-10,0.997,0.987
2020-02-18,0.997,0.987
2020-02-25,0.986,0.989
2020-03-04,0.995,0.989
2020-03-06,0.998,0.989
2020-03-25,0.998,0.989
2020-04-01,0.996,0.995
2020-04-14,0.999,0.996
2020-04-15,0.97,0.992
2020-04-21,0.975,0.99
2020-04-28,0.99,0.989
2020-04-29,0.996,0.989
2020-04-30,0.993,0.988
2020-05-07,0.997,0.989
2020-05-13,0.997,0.988
2020-05-18,0.996,0.992
2020-05-26,0.952,0.989
2020-05-28,0.968,0.986
2020-06-01,0.997,0.986
2020-06-04,0.998,0.986
2020-06-08,0.994,0.986
2020-06-15,0.996,0.986
2020-06-16,0.998,0.986
2020-06-22,0.997,0.993
2020-06-25,1.0,0.997
2020-07-14,0.997,0.997
2020-07-15,0.97,0.993
2020-07-16,0.989,0.992
2020-07-21,0.997,0.993
2020-07-28,0.999,0.993
2020-07-30,0.999,0.993
2020-08-04,0.993,0.992
2020-08-21,1.0,0.992
2020-08-24,0.883,0.98
2020-09-03,-0.302,0.796
2020-09-08,0.957,0.79
2020-09-09,0.92,0.779
2020-09-11,0.993,0.778
2020-09-14,0.999,0.779
2020-09-22,0.997,0.778
2020-09-30,0.999,0.795
2020-10-01,0.684,0.936
2020-10-06,0.996,0.941
2020-10-08,0.996,0.952
2020-10-12,-0.026,0.806
2020-10-14,1.0,0.807
2020-10-15,0.982,0.804
2020-10-23,0.963,0.799
2020-10-27,0.99,0.843
2020-10-28,0.974,0.84
2020-11-09,0.494,0.768
2020-11-10,0.999,0.915
2020-11-16,0.987,0.913
2020-11-17,0.999,0.915
2020-12-02,0.998,0.92
2020-12-03,0.999,0.921
2020-12-04,0.998,0.925
2020-12-07,0.964,0.992
2020-12-09,0.958,0.986
2020-12-17,0.988,0.986
2020-12-30,0.992,0.985
2021-01-06,0.957,0.979
2021-01-08,0.396,0.893
2021-01-12,0.998,0.893
2021-01-13,0.97,0.894
2021-01-14,0.494,0.828
2021-01-15,0.856,0.809
2021-01-20,0.752,0.775
2021-01-22,0.861,0.761
2021-01-25,0.992,0.846
2021-01-26,1.0,0.846
2021-01-28,0.997,0.85
2021-01-29,0.988,0.921
2021-01-30,0.919,0.93
2021-02-11,0.966,0.96
2021-02-12,0.996,0.98
2021-02-16,0.972,0.977
2021-02-18,-0.273,0.795
2021-02-19,1.0,0.795
2021-02-22,0.714,0.756
2021-03-01,0.772,0.735
2021-03-02,0.812,0.713
2021-03-03,0.742,0.677
2021-03-04,0.996,0.68
2021-03-05,0.68,0.817
2021-03-08,0.991,0.815
2021-03-09,0.666,0.808
2021-03-10,0.601,0.784
2021-03-11,1.0,0.811
2021-03-12,0.996,0.847
2021-03-13,0.226,0.737
2021-03-14,-0.923,0.508
2021-03-15,0.769,0.476
2021-03-16,0.768,0.491
2021-03-17,0.995,0.547
2021-03-18,0.976,0.544
2021-03-19,0.982,0.542
2021-03-20,0.995,0.652
2021-03-22,0.771,0.894
2021-03-23,0.98,0.924
2021-03-24,0.926,0.946
2021-03-25,0.709,0.906
2021-03-26,0.568,0.847
2021-03-29,0.99,0.848
2021-03-30,0.081,0.718
2021-03-31,0.0,0.608
2021-04-01,0.509,0.54
2021-04-02,0.078,0.419
2021-04-04,0.331,0.365
2021-04-05,0.379,0.338
2021-04-06,0.838,0.317
2021-04-07,-0.231,0.272
2021-04-08,0.982,0.412
2021-04-09,0.656,0.433
2021-04-12,0.457,0.487
2021-04-13,0.723,0.543
2021-04-14,0.557,0.569
2021-04-15,0.583,0.532
2021-04-16,0.654,0.659
2021-04-17,0.527,0.594
2021-04-18,0.772,0.61
2021-04-19,0.99,0.687
2021-04-20,0.833,0.702
2021-04-21,0.997,0.765
2021-04-22,0.761,0.791
2021-04-23,0.478,0.765
2021-04-24,0.056,0.698
2021-04-25,-0.095,0.574
2021-04-26,0.462,0.499
2021-04-27,0.553,0.459
2021-04-28,0.321,0.362
2021-04-29,0.636,0.344
2021-04-30,0.969,0.415
2021-05-03,0.765,0.516
2021-05-04,0.639,0.621
2021-05-05,0.659,0.649
2021-05-06,0.334,0.618
2021-05-07,0.545,0.65
2021-05-10,-0.07,0.549
2021-05-11,0.687,0.508
2021-05-12,1.0,0.542
2021-05-13,0.496,0.522
2021-05-17,0.952,0.563
2021-05-18,0.814,0.632
2021-05-19,0.866,0.678
2021-05-20,0.865,0.811
2021-05-21,0.714,0.815
2021-05-25,0.997,0.815
2021-05-26,0.795,0.858
2021-05-27,0.992,0.863
2021-05-28,0.773,0.857
2021-06-01,0.678,0.831
2021-06-02,0.923,0.839
2021-06-03,0.998,0.879
2021-06-04,0.998,0.88
2021-06-05,0.796,0.88
2021-06-06,0.71,0.839
2021-06-07,0.962,0.866
2021-06-08,0.996,0.912
2021-06-09,0.0,0.78
2021-06-10,0.81,0.753
2021-06-11,0.998,0.753
2021-06-12,0.998,0.782
2021-06-13,0.998,0.823
2021-06-14,0.796,0.799
2021-06-15,0.759,0.766
2021-06-16,0.556,0.845
2021-06-17,0.667,0.825
2021-06-18,0.825,0.8
2021-06-21,0.461,0.723
2021-06-22,0.821,0.698
2021-06-23,0.998,0.727
2021-06-24,0.924,0.75
2021-06-25,0.635,0.762
2021-06-28,0.998,0.809
2021-06-29,0.428,0.752
2021-06-30,0.546,0.764
2021-07-01,0.746,0.754
2021-07-02,0.666,0.706
2021-07-03,0.7,0.674
2021-07-05,0.993,0.725
2021-07-06,0.745,0.689
2021-07-07,0.177,0.653
2021-07-08,0.3,0.618
2021-07-09,0.452,0.576
2021-07-10,0.032,0.486
2021-07-11,0.135,0.405
2021-07-12,0.682,0.36
2021-07-13,0.899,0.382
2021-07-14,0.575,0.439
2021-07-15,0.621,0.485
2021-07-16,0.623,0.51
2021-07-19,0.448,0.569
2021-07-20,0.452,0.614
2021-07-21,0.617,0.605
2021-07-22,0.814,0.593
2021-07-23,0.52,0.585
2021-07-24,0.039,0.502
2021-07-26,0.487,0.482
2021-07-27,0.533,0.495
2021-07-28,0.504,0.502
2021-07-29,0.556,0.493
2021-07-30,0.92,0.508
2021-07-31,-0.563,0.354
2021-08-01,0.781,0.46
2021-08-02,0.945,0.525
2021-08-03,0.777,0.56
2021-08-04,0.536,0.565
2021-08-05,0.598,0.571
2021-08-06,0.986,0.58
2021-08-07,0.889,0.787
2021-08-08,0.818,0.793
2021-08-09,0.785,0.77
2021-08-10,0.939,0.793
2021-08-11,0.997,0.859
2021-08-13,0.217,0.804
2021-08-14,0.169,0.688
2021-08-15,0.422,0.621
2021-08-16,0.307,0.548
2021-08-17,0.706,0.537
2021-08-18,0.737,0.508
2021-08-19,0.27,0.404
2021-08-20,0.509,0.446
2021-08-21,-0.422,0.361
2021-08-23,0.468,0.368
2021-08-24,0.858,0.447
2021-08-25,0.536,0.422
2021-08-26,0.857,0.439
2021-08-27,0.397,0.458
2021-08-28,0.758,0.493
2021-08-29,0.735,0.658
2021-08-30,0.994,0.734
2021-08-31,0.946,0.746
2021-09-01,0.74,0.775
2021-09-02,0.997,0.795
2021-09-03,0.812,0.855
2021-09-04,0.922,0.878
2021-09-05,0.844,0.894
2021-09-06,1.0,0.894
2021-09-07,0.652,0.852
2021-09-08,0.996,0.889
2021-09-09,0.578,0.829
2021-09-10,0.992,0.855
2021-09-11,0.65,0.816
2021-09-13,0.998,0.838
2021-09-14,0.761,0.804
2021-09-15,0.565,0.791
2021-09-16,0.998,0.792
2021-09-17,0.748,0.816
2021-09-18,-0.113,0.658
2021-09-20,0.087,0.578
2021-09-21,0.254,0.471
2021-09-22,0.874,0.488
2021-09-23,0.498,0.478
2021-09-24,0.21,0.365
2021-09-26,-0.422,0.198
2021-09-27,0.272,0.253
2021-09-28,0.517,0.315
2021-09-29,0.71,0.38
2021-09-30,0.764,0.364
2021-10-01,0.444,0.356
2021-10-02,0.599,0.412
2021-10-03,-0.44,0.409
2021-10-04,0.699,0.47
2021-10-05,0.82,0.514
2021-10-06,0.982,0.553
2021-10-07,0.603,0.53
2021-10-08,0.549,0.545
2021-10-11,0.195,0.487
2021-10-12,0.131,0.568
2021-10-13,0.578,0.551
2021-10-14,0.489,0.504
2021-10-15,0.798,0.478
2021-10-16,0.368,0.444
2021-10-17,0.775,0.476
2021-10-18,0.441,0.511
2021-10-19,0.597,0.578
2021-10-20,0.536,0.572
2021-10-21,0.57,0.584
2021-10-22,0.348,0.519
2021-10-24,-0.128,0.448
2021-10-25,0.628,0.427
2021-10-26,0.543,0.442
2021-10-27,0.402,0.414
2021-10-28,0.667,0.433
2021-10-29,0.818,0.468
2021-10-31,0.992,0.56
2021-11-01,0.883,0.705
2021-11-02,0.941,0.749
2021-11-03,0.902,0.801
2021-11-04,0.847,0.864
2021-11-05,0.976,0.908
2021-11-06,0.927,0.924
2021-11-08,0.858,0.905
2021-11-09,0.602,0.865
2021-11-10,0.863,0.854
2021-11-11,0.839,0.845
2021-11-12,0.889,0.851
2021-11-14,0.999,0.854
2021-11-15,0.816,0.838
2021-11-16,0.902,0.844
2021-11-17,0.704,0.859
2021-11-18,0.52,0.81
2021-11-19,0.89,0.817
2021-11-22,0.854,0.812
2021-11-23,0.927,0.802
2021-11-24,0.633,0.776
2021-11-25,0.998,0.789
2021-11-26,0.119,0.706
2021-11-27,0.103,0.646
2021-11-28,0.965,0.657
2021-11-29,0.393,0.591
2021-11-30,0.845,0.579
2021-12-01,0.998,0.632
2021-12-02,0.645,0.581
2021-12-03,0.869,0.688
2021-12-06,0.573,0.755
2021-12-07,0.877,0.743
2021-12-08,0.996,0.829
2021-12-09,0.988,0.849
2021-12-10,0.624,0.796
2021-12-11,0.0,0.704
2021-12-12,0.935,0.713
2021-12-13,0.752,0.739
2021-12-14,0.806,0.729
2021-12-15,0.432,0.648
2021-12-16,0.662,0.602
2021-12-17,0.997,0.655
2021-12-18,0.754,0.763
2021-12-20,0.398,0.686
2021-12-21,0.496,0.649
2021-12-22,0.349,0.584
2021-12-23,0.876,0.647
2021-12-24,0.998,0.695
2021-12-27,0.679,0.65
2021-12-28,0.785,0.654
2021-12-29,0.611,0.685
2021-12-30,0.502,0.686
2021-12-31,0.586,0.72
2022-01-01,0.281,0.635
2022-01-02,0.61,0.579
2022-01-03,0.643,0.574
2022-01-04,0.678,0.559
2022-01-05,0.752,0.579
2022-01-06,0.716,0.609
2022-01-07,0.76,0.634
2022-01-08,-0.459,0.529
2022-01-10,0.35,0.491
2022-01-11,0.542,0.477
2022-01-12,0.836,0.5
2022-01-13,0.711,0.494
2022-01-14,0.777,0.502
2022-01-17,0.749,0.501
2022-01-18,0.91,0.696
2022-01-19,0.929,0.779
2022-01-20,0.482,0.771
2022-01-21,0.624,0.74
2022-01-22,1.0,0.782
2022-01-24,0.787,0.783
2022-01-25,0.704,0.777
2022-01-26,0.604,0.733
2022-01-27,0.773,0.711
2022-01-28,0.92,0.773
2022-01-29,0.327,0.731
2022-01-30,0.925,0.72
2022-01-31,0.672,0.704
2022-02-01,0.586,0.687
2022-02-02,0.689,0.699
2022-02-03,0.864,0.712
2022-02-04,0.82,0.698
2022-02-06,0.999,0.794
2022-02-07,0.911,0.792
2022-02-08,0.928,0.828
2022-02-09,0.77,0.854
2022-02-10,0.564,0.837
2022-02-11,0.454,0.778
2022-02-12,0.422,0.721
2022-02-13,-0.032,0.574
2022-02-14,0.584,0.527
2022-02-15,0.763,0.504
2022-02-16,0.976,0.533
2022-02-17,0.869,0.577
2022-02-18,0.836,0.631
2022-02-20,1.0,0.714
2022-02-21,1.0,0.861
2022-02-22,0.852,0.899
2022-02-23,0.688,0.889
2022-02-24,0.82,0.866
2022-02-25,0.56,0.822
2022-02-26,0.625,0.792
2022-02-28,0.179,0.675
2022-03-01,0.172,0.557
2022-03-02,0.486,0.504
2022-03-03,0.629,0.496
2022-03-04,0.646,0.471
2022-03-06,0.459,0.457
2022-03-07,0.803,0.482
2022-03-08,0.811,0.572
2022-03-09,0.934,0.681
2022-03-10,0.94,0.746
2022-03-11,0.999,0.799
2022-03-12,0.996,0.849
2022-03-13,0.273,0.822
2022-03-14,0.712,0.809
2022-03-15,0.686,0.791
2022-03-16,0.996,0.8
2022-03-17,0.827,0.784
2022-03-18,0.611,0.729
2022-03-19,0.869,0.711
2022-03-21,0.857,0.794
2022-03-22,0.992,0.834
2022-03-23,0.811,0.852
2022-03-24,0.87,0.834
2022-03-25,0.78,0.827
2022-03-26,-0.103,0.725
2022-03-28,0.899,0.729
2022-03-29,0.999,0.75
2022-03-30,0.792,0.721
2022-03-31,0.489,0.675
2022-04-01,0.464,0.617
2022-04-02,0.692,0.605
2022-04-04,0.663,0.714
2022-04-05,0.777,0.697
2022-04-06,0.734,0.659
2022-04-07,0.593,0.63
2022-04-08,0.53,0.636
2022-04-09,0.014,0.572
2022-04-10,0.999,0.616
2022-04-11,0.542,0.598
2022-04-12,0.246,0.523
2022-04-13,0.831,0.536
2022-04-14,0.707,0.553
2022-04-18,0.846,0.598
2022-04-19,0.925,0.728
2022-04-20,0.755,0.693
2022-04-21,0.621,0.704
2022-04-22,0.512,0.742
2022-04-25,0.64,0.715
2022-04-26,0.282,0.654
2022-04-27,0.434,0.596
2022-04-28,0.494,0.534
2022-04-29,0.752,0.534
2022-04-30,0.986,0.586
2022-05-01,0.994,0.655
2022-05-02,0.428,0.624
2022-05-03,0.783,0.696
2022-05-04,0.446,0.698
2022-05-05,0.802,0.742
2022-05-06,0.736,0.739
2022-05-07,0.424,0.659
2022-05-08,0.785,0.629
2022-05-09,0.775,0.679
2022-05-10,0.802,0.681
2022-05-11,0.793,0.731
2022-05-12,0.638,0.708
2022-05-13,0.916,0.733
2022-05-15,0.999,0.815
2022-05-16,0.849,0.825
2022-05-17,0.717,0.816
2022-05-18,0.547,0.78
2022-05-19,0.839,0.786
2022-05-20,0.959,0.832
2022-05-21,-0.064,0.692
2022-05-23,0.821,0.667
2022-05-24,0.829,0.664
2022-05-25,0.426,0.622
2022-05-26,0.866,0.668
2022-05-27,0.704,0.649
2022-05-28,0.66,0.606
2022-05-29,0.128,0.633
2022-05-30,0.891,0.643
2022-05-31,0.962,0.662
2022-06-01,0.817,0.718
2022-06-02,0.955,0.731
2022-06-03,0.849,0.752
2022-06-04,0.93,0.79
2022-06-05,0.0,0.772
2022-06-06,0.703,0.745
2022-06-07,0.734,0.713
2022-06-08,0.476,0.664
2022-06-09,0.589,0.612
2022-06-10,0.549,0.569
2022-06-11,0.59,0.52
2022-06-13,0.849,0.641
2022-06-14,0.885,0.667
2022-06-15,0.992,0.704
2022-06-16,0.399,0.693
2022-06-17,0.47,0.676
2022-06-19,0.999,0.741
2022-06-20,0.987,0.797
2022-06-21,0.841,0.796
2022-06-22,0.871,0.794
2022-06-23,0.819,0.769
2022-06-24,0.662,0.807
2022-06-25,0.216,0.771
2022-06-26,0.864,0.751
2022-06-27,0.725,0.714
2022-06-28,0.339,0.642
2022-06-29,-0.081,0.506
2022-06-30,0.304,0.433
2022-07-01,-0.15,0.317
2022-07-02,0.586,0.37
2022-07-03,0.477,0.314
2022-07-04,0.638,0.302
2022-07-05,0.287,0.294
2022-07-06,0.798,0.42
2022-07-07,0.541,0.454
2022-07-08,0.372,0.528
2022-07-09,0.428,0.506
2022-07-11,0.167,0.462
2022-07-12,0.412,0.429
2022-07-13,0.131,0.407
2022-07-14,0.829,0.411
2022-07-15,-0.063,0.325
2022-07-17,-0.226,0.24
2022-07-18,0.996,0.321
2022-07-19,0.661,0.391
2022-07-20,0.762,0.441
2022-07-21,0.692,0.522
2022-07-22,0.488,0.473
2022-07-24,0.757,0.59
2022-07-25,0.682,0.72
2022-07-26,0.798,0.691
2022-07-27,0.583,0.68
2022-07-28,0.822,0.689
2022-07-29,0.348,0.64
2022-07-30,0.382,0.625
2022-07-31,0.395,0.573
2022-08-01,0.6,0.561
2022-08-02,0.384,0.502
2022-08-03,0.387,0.474
2022-08-04,0.907,0.486
2022-08-05,-0.356,0.386
2022-08-06,-0.052,0.324
2022-08-07,0.945,0.402
2022-08-08,0.55,0.395
2022-08-09,0.264,0.378
2022-08-10,0.361,0.374
2022-08-11,0.728,0.349
2022-08-12,0.683,0.497
2022-08-13,0.493,0.575
2022-08-14,0.142,0.46
2022-08-15,0.873,0.506
2022-08-16,0.672,0.565
2022-08-17,0.636,0.604
2022-08-18,0.2,0.528
2022-08-19,0.362,0.483
2022-08-20,0.44,0.475
2022-08-21,0.174,0.48
2022-08-22,0.933,0.488
2022-08-23,0.555,0.471
2022-08-24,0.68,0.478
2022-08-25,0.8,0.563
2022-08-26,0.294,0.554
2022-08-27,-0.618,0.403
2022-08-28,0.153,0.4
2022-08-29,0.961,0.404
2022-08-30,0.483,0.393
2022-08-31,0.611,0.383
2022-09-01,0.276,0.309
2022-09-02,0.52,0.341
2022-09-05,0.646,0.521
2022-09-06,0.743,0.606
2022-09-07,-0.705,0.368
2022-09-08,0.412,0.358
2022-09-09,0.536,0.347
2022-09-11,0.98,0.447
2022-09-12,0.589,0.457
2022-09-13,0.397,0.422
2022-09-14,0.505,0.388
2022-09-15,0.711,0.59
2022-09-16,0.41,0.59
2022-09-18,-0.511,0.44
2022-09-19,0.964,0.438
2022-09-20,0.73,0.458
2022-09-21,0.996,0.544
2022-09-22,0.998,0.614
2022-09-23,0.993,0.654
2022-09-24,0.791,0.709
2022-09-25,0.486,0.851
2022-09-26,0.983,0.854
2022-09-27,0.653,0.843
2022-09-28,0.89,0.828
2022-09-29,0.616,0.773
2022-09-30,0.188,0.658
2022-10-01,0.996,0.687
2022-10-02,0.999,0.761
2022-10-03,0.628,0.71
2022-10-04,0.747,0.723
2022-10-05,0.583,0.68
2022-10-06,0.094,0.605
2022-10-07,-0.052,0.571
2022-10-08,-0.073,0.418
2022-10-09,0.016,0.278
2022-10-10,0.268,0.226
2022-10-11,0.008,0.121
2022-10-12,0.47,0.104
2022-10-13,0.23,0.124
2022-10-14,0.397,0.188
2022-10-15,0.646,0.291
2022-10-16,0.08,0.3
2022-10-17,0.096,0.275
2022-10-18,0.595,0.359
2022-10-19,0.285,0.333
2022-10-20,0.669,0.395
2022-10-21,0.475,0.407
2022-10-22,0.509,0.387
2022-10-24,0.762,0.484
2022-10-25,0.656,0.564
2022-10-26,0.691,0.578
2022-10-27,0.36,0.589
2022-10-28,0.366,0.546
2022-10-30,0.987,0.619
2022-10-31,0.474,0.614
2022-11-01,0.337,0.553
2022-11-02,0.595,0.544
2022-11-03,0.52,0.52
2022-11-04,0.205,0.498
2022-11-05,0.515,0.519
2022-11-06,0.504,0.45
2022-11-07,0.687,0.48
2022-11-08,0.547,0.51
2022-11-09,0.619,0.514
2022-11-10,0.843,0.56
2022-11-11,0.571,0.612
2022-11-12,0.686,0.637
2022-11-14,0.504,0.637
2022-11-15,0.917,0.67
2022-11-16,0.534,0.668
2022-11-17,0.81,0.695
2022-11-18,0.949,0.71
2022-11-19,0.923,0.76
2022-11-20,0.998,0.805
2022-11-21,0.788,0.846
2022-11-23,0.63,0.805
2022-11-24,0.999,0.871
2022-11-25,0.998,0.898
2022-11-26,0.353,0.813
2022-11-28,0.637,0.772
2022-11-29,0.675,0.726
2022-11-30,0.851,0.735
2022-12-01,0.894,0.772
2022-12-02,0.645,0.722
2022-12-03,0.682,0.677
2022-12-05,0.869,0.75
