Date,Close,Volume,Open,High,Low,12 EMA,26 EMA,MACD,9 EMA MACD,Histogram
04/15/2020,71.1075,131154560,70.6,71.5825,70.1575,66.63176417,66.35961484,0.272149332,-1.261335503,1.533484834
04/16/2020,71.6725,157125160,71.845,72.0494,70.5875,67.40726199,66.75316189,0.654100102,-0.878248382,1.532348484
04/17/2020,70.7,215249920,71.1725,71.7362,69.215,67.91383707,67.04552027,0.868316802,-0.528935345,1.397252147
04/20/2020,69.2325,130015000,69.4875,70.42,69.2125,68.11670829,67.20751877,0.909189523,-0.241310371,1.150499894
04/21/2020,67.0925,180991560,69.07,69.3125,66.3575,67.95913778,67.19899886,0.760138925,-0.041020512,0.801159437
04/22/2020,69.025,117057360,68.4025,69.475,68.05,68.12311659,67.3342582,0.788858384,0.124955267,0.663903117
04/23/2020,68.7575,124814320,68.9675,70.4375,68.7175,68.22071404,67.43968352,0.781030514,0.256170317,0.524860197
04/24/2020,70.7425,126508720,69.3,70.7525,69.25,68.60868111,67.68433659,0.924344513,0.389805156,0.534539357
04/27/2020,70.7925,117087560,70.45,71.135,69.9875,68.94465324,67.91457092,1.030082324,0.517860589,0.512221734
04/28/2020,69.645,112004760,71.27,71.4575,69.55,69.0523989,68.04275085,1.009648047,0.616218081,0.393429966
04/29/2020,71.9325,137280800,71.1825,72.4175,70.9725,69.49549138,68.33088042,1.164610957,0.725896656,0.438714301
04/30/2020,73.45,183063880,72.49,73.6325,72.0875,70.10387732,68.71007446,1.393802856,0.859477896,0.53432496
05/01/2020,72.2675,240616720,71.5625,74.75,71.4625,70.43674235,68.97358746,1.463154882,0.980213293,0.482941588
05/04/2020,73.29,133567960,72.2925,73.4225,71.5793,70.87570506,69.29332173,1.582383336,1.100647302,0.481736034
05/05/2020,74.39,147751200,73.765,75.25,73.615,71.41636582,69.67085345,1.745512371,1.229620316,0.515892056
05/06/2020,75.1575,142333760,75.115,75.81,74.7175,71.99192493,70.07727171,1.914653213,1.366626895,0.548026318
05/07/2020,75.935,115215040,75.805,76.2925,75.4925,72.59855186,70.51117751,2.087374348,1.510776386,0.576597962
05/08/2020,77.5325,134047960,76.41,77.5875,76.0725,73.35762081,71.03127547,2.326345331,1.673890175,0.652455156
05/11/2020,78.7525,145946240,77.025,79.2625,76.81,74.18760222,71.60321803,2.584384188,1.855988977,0.72839521
05/12/2020,77.8525,162301040,79.4575,79.922,77.7275,74.75143265,72.06612781,2.68530484,2.02185215,0.66345269
05/13/2020,76.9125,200622560,78.0375,78.9875,75.8025,75.08390455,72.42511834,2.658786208,2.149238962,0.509547246
05/14/2020,77.385,158929080,76.1275,77.4475,75.3825,75.43791923,72.79251698,2.645402251,2.248471619,0.396930632
05/15/2020,76.9275,166348360,75.0875,76.975,75.0525,75.6670855,73.09881202,2.568273485,2.312431993,0.255841492
05/18/2020,78.74,135372520,78.2925,79.125,77.581,76.13984158,73.5166778,2.623163785,2.374578351,0.248585434
05/19/2020,78.285,101729560,78.7575,79.63,78.2525,76.46986595,73.86988685,2.599979105,2.419658502,0.180320603
05/20/2020,79.8075,111504880,79.17,79.88,79.05,76.98334811,74.30971004,2.673638069,2.470454415,0.203183654
05/21/2020,79.2125,102688840,79.665,80.2225,78.9675,77.32629456,74.67287967,2.653414887,2.50704651,0.146368377
05/22/2020,79.7225,81803000,78.9425,79.8075,78.8375,77.69494155,75.04692562,2.648015928,2.535240393,0.112775535
05/26/2020,79.1825,125521800,80.875,81.06,79.125,77.9237967,75.35326446,2.570532231,2.542298761,0.02823347
05/27/2020,79.5275,112945080,79.035,79.6775,78.2725,78.17052028,75.6624671,2.508053184,2.535449645,-0.027396461
05/28/2020,79.5625,133796400,79.1925,80.86,78.9075,78.38467101,75.95135842,2.433312584,2.515022233,-0.081709649
05/29/2020,79.485,153598120,79.8125,80.2875,79.1175,78.55395239,76.21310965,2.34084274,2.480186335,-0.139343595
06/01/2020,80.4625,81018600,79.4375,80.5875,79.3025,78.8475751,76.52787931,2.319695793,2.448088226,-0.128392433
06/02/2020,80.835,87642800,80.1863,80.86,79.7325,79.15333278,76.84692528,2.306407493,2.41975208,-0.113344587
06/03/2020,81.28,104491200,81.165,81.55,80.575,79.48051235,77.17530119,2.305211161,2.396843896,-0.091632735
06/04/2020,80.58,87560360,81.0975,81.405,80.195,79.6496643,77.4275011,2.222163195,2.361907756,-0.139744561
06/05/2020,82.875,137250200,80.8375,82.9375,80.8075,80.14586979,77.83101954,2.314850251,2.352496255,-0.037646004
06/08/2020,83.365,95654520,82.5625,83.4,81.83,80.64112059,78.24094402,2.400176574,2.362032319,0.038144256
06/09/2020,85.9975,147712360,83.035,86.4025,83.0025,81.46517896,78.81550372,2.649675242,2.419560903,0.230114339
06/10/2020,88.21,166651760,86.975,88.6925,86.5225,82.50284374,79.51139233,2.991451404,2.533939004,0.457512401
06/11/2020,83.975,201662440,87.3275,87.765,83.87,82.72932932,79.84202994,2.887299378,2.604611079,0.2826883
06/12/2020,84.7,200146040,86.18,86.95,83.5558,83.03250942,80.20187957,2.830629849,2.649814833,0.180815017
06/15/2020,85.7475,138808920,83.3125,86.42,83.145,83.45020028,80.61266627,2.837534009,2.687358668,0.150175341
06/16/2020,88.02,165428720,87.865,88.3,86.18,84.15324639,81.16135766,2.991888733,2.748264681,0.243624052
06/17/2020,87.8975,114406520,88.7875,88.85,87.7725,84.72928541,81.66033116,3.068954243,2.812402593,0.256551649
06/18/2020,87.9325,96820400,87.8525,88.3625,87.305,85.22208765,82.12493626,3.097151389,2.869352352,0.227799036
06/19/2020,87.43,264475800,88.6587,89.14,86.2875,85.56176647,82.51790395,3.043862527,2.904254387,0.13960814
06/22/2020,89.7175,135445280,87.835,89.865,87.7875,86.20111009,83.05120736,3.149902735,2.953384057,0.196518678
06/23/2020,91.6325,212155480,91,93.095,90.5675,87.03670854,83.68685867,3.349849876,3.032677221,0.317172655
06/24/2020,90.015,192623400,91.25,92.1975,89.63,87.49490723,84.15560988,3.339297352,3.094001247,0.245296105
06/25/2020,91.21,137522520,90.175,91.25,89.3925,88.06645996,84.67815729,3.388302669,3.152861531,0.235441138
06/26/2020,88.4075,205256840,91.1025,91.33,88.255,88.11892766,84.9544049,3.16452276,3.155193777,0.009328983
06/29/2020,90.445,130646080,88.3125,90.5434,87.82,88.47678494,85.36111565,3.115669295,3.147288881,-0.031619586
06/30/2020,91.2,140223280,90.02,91.495,90,88.89574111,85.7936256,3.102115505,3.138254206,-0.0361387
07/01/2020,91.0275,110737240,91.28,91.84,90.9775,89.22370401,86.18132,3.042384012,3.119080167,-0.076696155
07/02/2020,91.0275,114041480,91.9625,92.6175,90.91,89.50121109,86.5402963,2.960914791,3.087447092,-0.126532301
07/06/2020,93.4625,118655640,92.5,93.945,92.4675,90.11064015,87.05305213,3.057588025,3.081475278,-0.023887254
07/07/2020,93.1725,112424440,93.8525,94.655,93.0575,90.58169551,87.50634456,3.075350951,3.080250413,-0.004899462
07/08/2020,95.3425,117091880,94.18,95.375,94.09,91.31412697,88.08680052,3.227326452,3.109665621,0.117660831
07/09/2020,95.6825,125642600,96.2625,96.3175,94.6725,91.98618436,88.64944493,3.336739435,3.155080384,0.181659052
07/10/2020,95.92,90257320,95.335,95.98,94.7052,92.59138677,89.18800456,3.403382206,3.204740748,0.198641458
07/13/2020,95.4775,191649160,97.265,99.955,95.2575,93.03540419,89.65389311,3.381511075,3.240094813,0.141416262
07/14/2020,97.0575,170989360,94.84,97.255,93.8775,93.65418816,90.20230844,3.451879722,3.282451795,0.169427926
07/15/2020,97.725,153197920,98.99,99.2475,96.49,94.2804669,90.75954485,3.520922054,3.330145847,0.190776207
07/16/2020,96.5225,110577680,96.5625,97.405,95.905,94.62539507,91.18643042,3.438964656,3.351909609,0.087055047
07/17/2020,96.3275,92186920,96.9875,97.1475,95.84,94.88725737,91.56725038,3.320006984,3.345529084,-0.0255221
07/20/2020,98.3575,90317920,96.4163,98.5,96.0625,95.42114085,92.07023184,3.350909012,3.34660507,0.004303943
07/21/2020,97,103645840,99.1725,99.25,96.7425,95.66404226,92.43539985,3.228642408,3.323012537,-0.094370129
07/22/2020,97.2725,89001640,96.6925,97.975,96.6025,95.9114973,92.79370356,3.117793731,3.281968776,-0.164175045
07/23/2020,92.845,197004440,96.9985,97.0775,92.0097,95.43972848,92.7975033,2.64222518,3.154020057,-0.511794877
07/24/2020,92.615,185438880,90.9875,92.97,89.145,95.00515487,92.78398454,2.221170331,2.967450111,-0.746279781
07/27/2020,94.81,121214200,93.71,94.905,93.48,94.97513104,92.93405976,2.041071285,2.782174346,-0.741103061
07/28/2020,93.2525,103625520,94.3675,94.5497,93.2475,94.71011088,92.95764792,1.752462959,2.576232069,-0.82376911
07/29/2020,95.04,90329240,93.75,95.23,93.7125,94.76086305,93.11189623,1.648966829,2.390779021,-0.741812192
07/30/2020,96.19,158130040,94.1875,96.2975,93.7675,94.98073028,93.33990391,1.640826364,2.240788489,-0.599962125
07/31/2020,106.26,374295480,102.8838,106.415,100.825,96.71600254,94.29694807,2.419054475,2.276441686,0.142612788
08/03/2020,108.9375,308151400,108.2,111.6364,107.8925,98.59623292,95.3814334,3.214799525,2.464113254,0.75068627
08/04/2020,109.665,172792360,109.1325,110.79,108.3875,100.2991202,96.43947537,3.859644797,2.743219563,1.116425234
08/05/2020,110.0625,121991960,109.3775,110.3925,108.8975,101.8011786,97.4485883,4.352590298,3.06509371,1.287496588
08/06/2020,113.9025,202428920,110.405,114.4125,109.7975,103.6629204,98.66739658,4.995523778,3.451179723,1.544344054
08/07/2020,111.1125,198045600,113.205,113.675,110.2925,104.8090095,99.58925609,5.219753441,3.804894467,1.414858974
08/10/2020,112.7275,212403440,112.6,113.775,110,106.0272388,100.5624593,5.464779491,4.136871472,1.32790802
08/11/2020,109.375,187902360,111.9688,112.4825,109.1067,106.542279,101.2152401,5.327038882,4.374904954,0.952133928
08/12/2020,113.01,165944840,110.4975,113.275,110.2975,107.537313,102.088926,5.448386963,4.589601356,0.858785608
08/13/2020,115.01,210082080,114.43,116.0425,113.9275,108.6869572,103.0460426,5.640914526,4.79986399,0.841050537
08/14/2020,114.9075,165565200,114.8288,115,113.045,109.6439638,103.9246691,5.719294645,4.983750121,0.735544525
08/17/2020,114.6075,119561440,116.0625,116.0875,113.9625,110.4075847,104.7159899,5.6915948,5.125319057,0.566275743
08/18/2020,115.5625,105633560,114.3525,116,114.0075,111.2006486,105.5194351,5.681213498,5.236497945,0.444715553
08/19/2020,115.7075,145538000,115.9833,117.1625,115.61,111.8940104,106.2741066,5.619903778,5.313179112,0.306724666
08/20/2020,118.275,126907200,115.75,118.392,115.7334,112.8757011,107.1630616,5.712639424,5.393071174,0.31956825
08/21/2020,124.37,338054640,119.2625,124.868,119.25,114.6440548,108.4376497,6.206405079,5.555737955,0.650667124
08/24/2020,125.8575,345937760,128.6975,128.785,123.9363,116.3692002,109.728009,6.641191218,5.772828608,0.868362611
08/25/2020,124.825,211495800,124.6975,125.1793,123.0525,117.6700925,110.8463046,6.823787866,5.983020459,0.840767407
08/26/2020,126.5225,163022280,126.1793,126.9925,125.0825,119.0320013,112.0075043,7.024497059,6.191315779,0.83318128
08/27/2020,125.01,155552400,127.1425,127.485,123.8325,119.9516934,112.9706521,6.981041332,6.34926089,0.631780442
08/28/2020,124.8075,187629920,126.0125,126.4425,124.5775,120.6987406,113.8474556,6.85128495,6.449665702,0.401619248
08/31/2020,129.04,225702700,127.58,131,126,121.9820113,114.9728293,7.009181972,6.561568956,0.447613016
09/01/2020,134.18,152470100,132.76,134.8,130.53,123.8586249,116.3955827,7.463042238,6.741863612,0.721178626
09/02/2020,131.4,200119000,137.59,137.98,127,125.0188365,117.507021,7.51181547,6.895853984,0.615961486
09/03/2020,120.88,257599600,126.91,128.84,120.5,124.3820924,117.7568713,6.625221102,6.841727407,-0.216506306
09/04/2020,120.96,332607200,120.07,123.7,110.89,123.8556166,117.9941401,5.861476555,6.645677237,-0.784200682
09/08/2020,112.82,231366600,113.95,118.99,112.68,122.1578295,117.6108704,4.546959016,6.225933593,-1.678974577
09/09/2020,117.32,176940500,117.26,119.14,115.26,121.413548,117.5893245,3.824223519,5.745591578,-1.921368059
09/10/2020,113.49,182274400,120.36,120.5,112.5,120.1945406,117.2856708,2.908869799,5.178247222,-2.269377423
09/11/2020,112,180860300,114.57,115.23,110,118.9338421,116.8941397,2.039702414,4.55053826,-2.510835847
09/14/2020,115.355,140150100,114.72,115.93,112.8,118.383251,116.7801293,1.603121671,3.961054943,-2.357933271
09/15/2020,115.54,184642000,118.33,118.829,113.61,117.9458278,116.6882679,1.257559874,3.420355929,-2.162796055
09/16/2020,112.13,155026700,115.23,116,112.04,117.051085,116.3506184,0.700466615,2.876378066,-2.175911451
09/17/2020,110.34,178011000,109.72,112.2,108.71,116.0186104,115.9053874,0.11322299,2.323747051,-2.210524061
09/18/2020,106.84,287104900,110.4,110.88,106.09,114.6065165,115.2338772,-0.62736074,1.733525493,-2.360886232
09/21/2020,110.08,195713800,104.54,110.19,103.1,113.9101293,114.8521085,-0.941979209,1.198424552,-2.140403761
09/22/2020,111.81,183055400,112.68,112.86,109.16,113.5870325,114.6267672,-1.039734656,0.750792711,-1.790527367
09/23/2020,107.12,150718700,111.62,112.11,106.77,112.5921044,114.0707103,-1.478605908,0.304912987,-1.783518895
09/24/2020,108.22,167743300,105.17,110.25,105,111.919473,113.6373244,-1.717851409,-0.099639892,-1.618211517
09/25/2020,112.28,149981400,108.43,112.44,107.67,111.9749387,113.5367818,-1.561843167,-0.392080547,-1.16976262
09/28/2020,114.96,137672400,115.01,115.32,112.78,112.4341789,113.6422054,-1.208026531,-0.555269744,-0.652756787
09/29/2020,114.09,100060500,114.55,115.31,113.57,112.6889206,113.6753754,-0.98645479,-0.641506753,-0.344948037
09/30/2020,115.81,142675200,113.79,117.26,113.62,113.1690867,113.8334957,-0.664409069,-0.646087216,-0.018321853
10/01/2020,116.79,116120400,117.64,117.72,115.83,113.7261502,114.052496,-0.326345795,-0.582138932,0.255793137
10/02/2020,113.02,144712000,112.89,115.37,112.22,113.6175117,113.9760149,-0.358503106,-0.537411767,0.178908661
10/05/2020,116.5,106243800,113.91,116.65,113.55,114.0609715,114.1629767,-0.102005238,-0.450330461,0.348325223
10/06/2020,113.16,161498200,115.7,116.12,112.25,113.9223605,114.0886821,-0.166321663,-0.393528701,0.227207038
10/07/2020,115.08,96848990,114.62,115.55,114.13,114.1004589,114.1621131,-0.061654228,-0.327153807,0.265499579
10/08/2020,114.97,83477150,116.25,116.4,114.5901,114.2342344,114.2219566,0.012277857,-0.259267474,0.27154533
10/09/2020,116.97,100506900,115.28,117,114.92,114.6551214,114.4255153,0.229606095,-0.16149276,0.391098855
10/12/2020,124.4,240226800,120.06,125.18,119.2845,116.1543335,115.1643661,0.989967466,0.068799285,0.921168181
10/13/2020,121.1,262330500,125.27,125.39,119.65,116.9152053,115.6040426,1.311162643,0.317271957,0.993890686
10/14/2020,121.19,151062300,121,123.03,119.62,117.572866,116.0178173,1.555048749,0.564827315,0.990221434
10/15/2020,120.71,112559200,118.72,121.2,118.15,118.055502,116.3653864,1.690115655,0.789884983,0.900230672
10/16/2020,119.02,115393800,121.28,121.548,118.81,118.2038863,116.5620244,1.641861913,0.960280369,0.681581544
10/19/2020,115.98,120639300,119.96,120.419,115.66,117.86175,116.5189115,1.342838476,1.036791991,0.306046485
10/20/2020,117.51,124423700,116.2,118.98,115.63,117.8076346,116.5923255,1.215309133,1.072495419,0.142813714
10/21/2020,116.87,89945980,116.67,118.705,116.45,117.6633831,116.6128939,1.050489173,1.06809417,-0.017604997
10/22/2020,115.75,101988000,117.45,118.04,114.59,117.3690165,116.5489759,0.82004061,1.018483458,-0.198442847
10/23/2020,115.04,82572650,116.39,116.55,114.28,117.0107062,116.4371999,0.573506373,0.929488041,-0.355981668
10/26/2020,115.05,111850700,114.01,116.55,112.88,116.7090591,116.3344443,0.374614804,0.818513394,-0.443898589
10/27/2020,116.6,92276770,115.49,117.28,114.5399,116.6922808,116.3541151,0.338165686,0.722443852,-0.384278166
10/28/2020,111.2,143937800,115.05,115.43,111.1,115.8473145,115.9723288,-0.125014287,0.552952224,-0.677966511
10/29/2020,115.32,146129200,112.37,116.93,112.2,115.7661892,115.9240082,-0.157818946,0.41079799,-0.568616936
10/30/2020,108.86,190573500,111.06,111.99,107.72,114.7036986,115.4007483,-0.697049731,0.189228446,-0.886278177
11/02/2020,108.77,122866900,109.11,110.68,107.32,113.7908219,114.9095818,-1.118759893,-0.072369222,-1.046390671
11/03/2020,110.44,107624400,109.66,111.49,108.73,113.2753108,114.5785016,-1.303190819,-0.318533541,-0.984657278
11/04/2020,114.95,138235500,114.14,115.59,112.35,113.5329553,114.60602,-1.073064726,-0.469439778,-0.603624948
11/05/2020,119.03,126387100,117.95,119.62,116.8686,114.3786545,114.9337222,-0.555067761,-0.486565375,-0.068502387
11/06/2020,118.69,114457900,118.32,119.2,116.13,115.0419384,115.211965,-0.170026633,-0.423257626,0.253230994
11/09/2020,116.32,154515300,120.5,121.99,116.05,115.2385633,115.2940417,-0.055478436,-0.349701788,0.294223352
11/10/2020,115.97,138023400,115.55,117.59,114.13,115.351092,115.3441127,0.006979307,-0.278365569,0.285344876
11/11/2020,119.49,112295000,117.19,119.63,116.44,115.9878471,115.6512155,0.336631621,-0.155366131,0.491997752
11/12/2020,119.21,103350700,119.62,120.53,118.57,116.4835629,115.9148291,0.568733785,-0.010546148,0.579279933
11/13/2020,119.26,81688590,119.44,119.6717,117.87,116.9107071,116.1626196,0.748087518,0.141180585,0.606906933
11/16/2020,120.3,91183020,118.92,120.99,118.146,117.4321368,116.4690922,0.963044573,0.305553383,0.65749119
11/17/2020,119.39,74270970,119.55,120.6741,118.96,117.7333465,116.6854557,1.047890761,0.454020858,0.593869902
11/18/2020,118.03,76322110,118.61,119.82,118,117.7789855,116.7850516,0.99393389,0.562003465,0.431930426
11/19/2020,118.64,74112970,117.59,119.06,116.81,117.9114493,116.9224552,0.988994076,0.647401587,0.341592489
11/20/2020,117.34,73604290,118.64,118.77,117.29,117.823534,116.9533844,0.87014956,0.691951182,0.178198378
11/23/2020,113.85,127959300,117.18,117.6202,113.75,117.2122211,116.7235041,0.488716966,0.651304339,-0.162587372
11/24/2020,115.17,113874200,113.91,115.85,112.59,116.8980332,116.6084297,0.289603488,0.578964168,-0.289360681
11/25/2020,116.03,76499230,115.55,116.75,115.17,116.7644896,116.5655831,0.198906563,0.502952647,-0.304046084
11/27/2020,116.59,46691330,116.57,117.49,116.22,116.7376451,116.5673917,0.170253342,0.436412786,-0.266159444
11/30/2020,119.05,169410200,116.97,120.97,116.81,117.093392,116.7512886,0.342103344,0.417550898,-0.075447553
12/01/2020,122.72,128166800,121.01,123.4693,120.01,117.959024,117.1934154,0.765608579,0.487162434,0.278446145
12/02/2020,123.08,89004200,122.02,123.37,120.89,118.7468665,117.6294587,1.117407739,0.613211495,0.504196244
12/03/2020,122.94,78967630,123.52,123.78,122.21,119.3919639,118.0228321,1.369131779,0.764395552,0.604736227
12/04/2020,122.25,78260420,122.6,122.8608,121.52,119.8316618,118.3359557,1.495706092,0.91065766,0.585048432
12/07/2020,123.75,86711990,122.31,124.57,122.25,120.434483,118.736996,1.697487037,1.068023535,0.629463502
12/08/2020,124.38,82225510,124.37,124.98,123.09,121.0414857,119.1549963,1.88648935,1.231716698,0.654772652
12/09/2020,121.78,115089200,124.53,125.95,121,121.1551032,119.349441,1.805662223,1.346505803,0.45915642
12/10/2020,123.24,81312170,120.5,123.87,120.15,121.4758566,119.6376306,1.838226016,1.444849846,0.39337617
12/11/2020,122.41,86939790,122.43,122.76,120.55,121.619571,119.8429913,1.776579688,1.511195814,0.265383874
12/14/2020,121.78,79075990,122.6,123.35,121.54,121.6442524,119.9864734,1.657778951,1.540512442,0.117266509
12/15/2020,127.88,157572300,124.34,127.9,124.13,122.6035981,120.5711791,2.032419069,1.638893767,0.393525302
12/16/2020,127.81,98208590,127.41,128.37,126.56,123.404583,121.107388,2.297195012,1.770554016,0.526640996
12/17/2020,128.7,94359810,128.9,129.58,128.045,124.2192626,121.6698037,2.549458842,1.926334981,0.623123861
12/18/2020,126.655,192541500,128.96,129.1,126.12,124.5939914,122.0390775,2.554913879,2.052050761,0.502863118
12/21/2020,128.23,121251600,125.02,128.31,123.449,125.1533773,122.4976644,2.655712967,2.172783202,0.482929764
12/22/2020,131.88,169351800,131.61,134.405,129.65,126.1882424,123.1926522,2.995590166,2.337344595,0.658245571
12/23/2020,130.96,88223690,132.16,132.43,130.78,126.9223589,123.7680113,3.154347629,2.500745202,0.653602427
12/24/2020,131.97,54930060,131.32,133.46,131.1,127.6989191,124.375566,3.323353075,2.665266776,0.658086299
12/28/2020,136.69,124486200,133.99,137.34,133.51,129.0821623,125.2877463,3.794415996,2.89109662,0.903319376
12/29/2020,134.87,121047300,138.05,138.789,134.3409,129.9725989,125.9975429,3.975055995,3.107888495,0.867167499
12/30/2020,133.72,96452120,135.58,135.99,133.4,130.5491221,126.5695767,3.979545384,3.282219873,0.697325511
12/31/2020,132.69,99116590,134.08,134.74,131.72,130.878488,127.0229414,3.855546524,3.396885203,0.458661321
01/04/2021,129.41,143301900,133.52,133.6116,126.76,130.6525667,127.1997606,3.452806147,3.408069392,0.044736755
01/05/2021,131.01,97664900,128.89,131.74,128.43,130.7075565,127.4820005,3.225555924,3.371566698,-0.146010774
01/06/2021,126.6,155088000,127.72,131.0499,126.382,130.0756247,127.4166672,2.658957534,3.229044866,-0.570087332
01/07/2021,130.92,109578200,128.36,131.63,127.86,130.2055286,127.6761733,2.52935529,3.089106951,-0.55975166
01/08/2021,132.05,105158200,132.43,132.63,130.23,130.4892934,128.0001605,2.489132959,2.969112152,-0.479979193
01/11/2021,128.98,100620900,129.19,130.17,128.5,130.2570944,128.0727412,2.184353265,2.812160375,-0.62780711
01/12/2021,128.8,91951150,128.5,129.69,126.86,130.0329261,128.1266122,1.906313866,2.630991073,-0.724677207
01/13/2021,130.89,88636830,128.76,131.45,128.49,130.1647836,128.3313076,1.833476002,2.471488059,-0.638012057
01/14/2021,128.91,90221760,130.8,131,128.76,129.97174,128.3741737,1.597566268,2.296703701,-0.699137433
01/15/2021,127.14,111598500,128.78,130.2242,127,129.5360877,128.2827534,1.25333424,2.088029808,-0.834695569
01/19/2021,127.83,90757330,127.78,128.71,126.938,129.2736126,128.2492161,1.024396506,1.875303148,-0.850906642
01/20/2021,132.03,104319500,128.66,132.49,128.55,129.6976722,128.5292742,1.168398036,1.733922125,-0.56552409
01/21/2021,136.87,120529500,133.8,139.67,133.59,130.8011073,129.1471057,1.654001536,1.717938008,-0.063936471
01/22/2021,139.07,114459400,136.28,139.85,135.02,132.0732446,129.8821349,2.191109674,1.812572341,0.378537333
01/25/2021,142.92,157611700,143.07,145.09,136.54,133.7419762,130.8479027,2.89407349,2.028872571,0.865200919
01/26/2021,143.16,98390560,143.6,144.3,141.37,135.1909029,131.7599099,3.430993021,2.309296661,1.12169636
01/27/2021,142.06,140843800,143.43,144.3,140.41,136.2476871,132.5228796,3.724807547,2.592398838,1.132408709
01/28/2021,137.09,142621100,139.52,141.99,136.7,136.3772737,132.8611848,3.516088928,2.777136856,0.738952072
01/29/2021,131.96,177523800,135.83,136.74,130.21,135.6976931,132.7944304,2.903262786,2.802362042,0.100900744
02/01/2021,134.14,106239800,133.75,135.38,130.93,135.458048,132.8941022,2.563945862,2.754678806,-0.190732944
02/02/2021,134.99,83305370,135.73,136.31,134.61,135.3860406,133.0493539,2.336686781,2.671080401,-0.33439362
02/03/2021,133.94,89880940,135.76,135.77,133.61,135.1635729,133.1153277,2.048245201,2.546513361,-0.49826816
02/04/2021,137.39,84183060,136.3,137.4,134.59,135.5061001,133.4319701,2.074130058,2.4520367,-0.377906642
02/05/2021,136.76,75693830,137.35,137.42,135.86,135.6990078,133.6784908,2.020516996,2.36573276,-0.345215763
02/08/2021,136.91,71297210,136.03,136.96,134.92,135.8853143,133.9178618,1.967452438,2.286076695,-0.318624257
02/09/2021,136.01,76774210,136.62,137.877,135.85,135.9044967,134.072835,1.83166166,2.195193688,-0.363532028
02/10/2021,135.39,73046560,136.48,136.99,134.4,135.8253434,134.1704028,1.654940547,2.08714306,-0.432202513
02/11/2021,135.13,64280030,135.9,136.39,133.77,135.7183675,134.2414841,1.476883372,1.965091122,-0.48820775
02/12/2021,135.37,60145130,134.35,135.53,133.6921,135.6647725,134.3250779,1.339694607,1.840011819,-0.500317212
02/16/2021,133.19,80576320,135.49,136.01,132.79,135.2840382,134.240998,1.043040223,1.6806175,-0.637577277
02/17/2021,130.84,98085250,131.25,132.22,129.47,134.60034,133.9890722,0.611267811,1.466747562,-0.855479751
02/18/2021,129.71,96856750,129.2,129.995,127.41,133.84798,133.6721039,0.175876118,1.208573273,-1.032697156
02/19/2021,129.87,87668830,130.24,130.71,128.8,133.2359831,133.3904666,-0.154483484,0.935961922,-1.090445406
02/22/2021,126,103916400,128.01,129.72,125.6,132.1227549,132.8430246,-0.720269685,0.604715601,-1.324985286
02/23/2021,125.86,158273000,123.76,126.71,118.39,131.1592542,132.3257635,-1.166509362,0.250470608,-1.41697997
02/24/2021,125.35,111039900,124.94,125.56,122.23,130.2655228,131.8090403,-1.543517549,-0.108327023,-1.435190526
02/25/2021,120.99,148199500,124.68,126.4585,120.54,128.8385193,131.0076299,-2.169110658,-0.52048375,-1.648626908
02/26/2021,121.26,164560400,122.59,124.85,121.2,127.6725932,130.2855833,-2.612990038,-0.938985008,-1.67400503
03/01/2021,127.79,116307900,123.75,127.93,122.79,127.6906558,130.1007252,-2.410069437,-1.233201894,-1.176867544
03/02/2021,125.12,102260900,128.41,128.72,125.01,127.2951703,129.7317826,-2.436612335,-1.473883982,-0.962728353
03/03/2021,122.06,112966300,124.81,125.71,121.84,126.4897595,129.1635024,-2.673742955,-1.713855777,-0.959887179
03/04/2021,120.13,178155000,121.75,123.6,118.62,125.5113349,128.4943541,-2.983019162,-1.967688454,-1.015330709
03/05/2021,121.42,153766600,120.98,121.935,117.57,124.8818988,127.9703279,-3.088429078,-2.191836579,-0.896592499
03/08/2021,116.36,154376600,120.93,121,116.21,123.5708374,127.1103036,-3.539466144,-2.461362492,-1.078103653
03/09/2021,121.085,129525800,119.03,122.06,118.79,123.1884009,126.6639848,-3.47558389,-2.664206771,-0.811377119
03/10/2021,119.98,111943300,121.69,122.17,119.45,122.6948008,126.1688748,-3.474074045,-2.826180226,-0.647893819
03/11/2021,121.96,103026500,122.54,123.21,121.26,122.5817545,125.8571063,-3.275351813,-2.916014544,-0.35933727
03/12/2021,121.03,88105050,120.4,121.17,119.16,122.343023,125.4995429,-3.156519844,-2.964115604,-0.192404241
03/15/2021,123.99,92590560,121.41,124,120.42,122.5964041,125.3877249,-2.791320782,-2.929556639,0.138235857
03/16/2021,125.57,115227900,125.7,127.22,124.715,123.0538804,125.4012268,-2.347346351,-2.813114582,0.46576823
03/17/2021,124.76,111932600,124.05,125.8599,122.336,123.3163603,125.3537285,-2.037368135,-2.657965292,0.620597157
03/18/2021,120.53,121469800,122.88,123.18,120.32,122.8876895,124.9964153,-2.108725736,-2.548117381,0.439391645
03/19/2021,119.99,185549500,119.9,121.43,119.675,122.4418911,124.6255697,-2.183678549,-2.475229615,0.291551066
03/22/2021,123.39,111912300,120.33,123.87,120.26,122.587754,124.534046,-1.946291966,-2.369442085,0.423150119
03/23/2021,122.54,95467140,123.33,124.24,122.14,122.5804073,124.3863389,-1.80593163,-2.256739994,0.450808364
03/24/2021,120.09,88530490,122.82,122.9,120.065,122.1972677,124.0680916,-1.870823883,-2.179556772,0.308732889
