Date,Open,High,Low,Close,Volume,Avg,MA7,MA20,MA50
20/08/2021,119,122.415,118.15,119.96,2463421,0.052,0.06,0.0921,0.10858
23/08/2021,121.16,124.34,120.1,124.18,1767053,0.397,0.121,0.10055,0.11482
25/08/2021,124.39,125.43,122.81,123.24,1176879,0.031,0.126,0.1,0.11328
08/09/2021,130.42,131.18,126.51,128.18,1884419,0.104,0.108,0.09585,0.1099
09/09/2021,129,131.32,127.95,127.99,1967084,0.047,0.109,0.0982,0.10918
13/09/2021,127.99,128.27,120.83,124.7,3100651,0.054,0.061,0.0954,0.10854
14/09/2021,125.21,128.92,125.21,126.76,2925884,0.098,0.062,0.09205,0.10834
15/09/2021,126.52,128.835,125.08,128.55,2191251,0.085,0.067,0.09,0.10866
16/09/2021,129,133.95,128.1034,133.49,3107029,0.139,0.081,0.09215,0.10908
17/09/2021,133,134.54,130.51,131.41,6356737,0.1,0.08,0.0921,0.11094
21/09/2021,128.99,131.4001,127.76,130.4,1834302,0.197,0.101,0.09815,0.10916
22/09/2021,130.6,137.07,130.4,136.97,3002442,0.123,0.114,0.10155,0.10898
23/09/2021,136.97,137,130.82,135.67,3859443,0.112,0.122,0.1006,0.10194
24/09/2021,130.77,132.99,127.81,130.36,3902656,0.016,0.11,0.1007,0.10024
27/09/2021,127.99,128.6,121.73,122.81,4487451,0.106,0.102,0.1016,0.10148
28/09/2021,119.33,119.33,112.8,113.08,5888074,-0.078,0.077,0.0924,0.09992
29/09/2021,115.29,115.84,110.68,112.34,3715864,-0.087,0.036,0.09265,0.09464
05/10/2021,116.74,125.62,116.74,125.59,6688775,0.061,0.045,0.09385,0.09666
06/10/2021,123.98,135.105,123.98,133.44,7620125,0.245,0.071,0.0951,0.09906
07/10/2021,134.04,137.03,132.54,136.92,4040434,0.081,0.068,0.09415,0.0976
08/10/2021,137.15,139.9,134.74,139.66,2996871,0.119,0.096,0.0975,0.09858
11/10/2021,135.325,145.7,134.93,144.27,5379666,0.031,0.097,0.0792,0.09746
12/10/2021,145.99,151.4692,144.8,150.94,4142698,0.082,0.096,0.08175,0.09728
13/10/2021,151.8,159.47,151.19,159.43,5766859,0.116,0.104,0.08235,0.09788
15/10/2021,162.43,168.95,162.2671,167.69,6212771,0.096,0.082,0.0848,0.09776
18/10/2021,167.6,182.9,167,180.77,7068740,0.123,0.088,0.08825,0.09942
19/10/2021,179.5,180,171.32,172.89,7857279,0.131,0.09,0.0899,0.10002
20/10/2021,175.8,176.8,168.29,175.45,5040562,0.1,0.097,0.09065,0.10022
21/10/2021,176.88,183.8,176.01,182,3570095,0.073,0.103,0.08735,0.09828
22/10/2021,182.61,184.4668,177.22,181.35,3081386,0.098,0.105,0.08725,0.09528
25/10/2021,182,192.08,179.73,189.41,3585103,0.048,0.096,0.0798,0.0938
26/10/2021,190.81,191.1799,181.6133,185.36,2888408,0.186,0.108,0.08295,0.09296
27/10/2021,180.5,187.51,178.11,178.65,3698243,0.085,0.103,0.0816,0.09382
28/10/2021,177.49,186.47,174.74,184.05,3154789,0.072,0.095,0.0844,0.09152
29/10/2021,183.36,196.8,182.78,194.72,3943257,0.038,0.086,0.081,0.09228
01/11/2021,194.75,194.774,188.63,194.26,3016384,0.089,0.105,0.08935,0.09186
02/11/2021,194.99,196.35,189.2,192.37,2122903,0.087,0.111,0.09805,0.0903
03/11/2021,193.52,196,189.46,194.85,2180528,0.083,0.096,0.09915,0.08944
05/11/2021,216.08,218,192.49,197.26,5071342,0.128,0.109,0.0933,0.09008
08/11/2021,194.5,211.26,192.56,210,3970791,0.076,0.098,0.09305,0.08958
10/11/2021,202.99,204.9499,192.85,195.36,2888030,0.07,0.102,0.0906,0.08946
15/11/2021,205.64,209,204.76,206.6,2515022,0.07,0.11,0.09255,0.08976
16/11/2021,205,214.9425,204.64,212.17,2825561,0.152,0.104,0.09605,0.09018
17/11/2021,211.98,216,208.04,211.8,2277246,0.056,0.102,0.09305,0.09102
18/11/2021,211.09,221.64,208.5001,217.25,3187190,0.06,0.092,0.09125,0.09046
19/11/2021,216.8,220.79,210.94,211.04,2512732,-0.004,0.082,0.0849,0.08826
22/11/2021,209.73,212.5,185.68,186.45,5803515,0.093,0.081,0.083,0.09196
29/11/2021,197.5,199.21,185.71,191.09,4083725,0.114,0.077,0.0837,0.0935
30/11/2021,192.56,196.98,182.59,188.24,5191446,0.124,0.085,0.08625,0.09158
03/12/2021,166.97,167.7,150.2,159.69,6102028,0.093,0.077,0.086,0.09144
07/12/2021,155.65,160.69,155.27,156.25,3533555,0.085,0.094,0.08785,0.0921
08/12/2021,156.84,162.33,150.03,160.44,3143040,0.075,0.092,0.0823,0.08566
10/12/2021,151.51,155.6599,139.69,140.48,5638256,0.047,0.077,0.0804,0.08598
13/12/2021,140.46,147.74,140.0801,145.03,5662058,-0.002,0.063,0.0767,0.08386
14/12/2021,134.04,138.75,127.27,132,9058833,0.06,0.066,0.0778,0.08412
15/12/2021,132,141.76,129.5001,139.05,5090966,0.048,0.057,0.07575,0.084
16/12/2021,142.99,143.49,128.65,131.87,5406905,0.087,0.057,0.07575,0.08378
17/12/2021,129.79,137.81,127.27,134.59,8283528,0.077,0.058,0.07545,0.08362
20/12/2021,128.48,134.7669,123.9,131.89,4160329,0.076,0.056,0.07285,0.08236
21/12/2021,134.54,144.67,131.89,144.34,4200424,0.095,0.063,0.0738,0.08226
22/12/2021,143.41,145.26,135.83,136.81,3429009,0.009,0.065,0.07075,0.0785
23/12/2021,137.13,138,133.27,137.27,2018261,0.075,0.067,0.071,0.07754
27/12/2021,138.08,141.34,137.1,138.94,2057057,0.046,0.068,0.0657,0.07622
28/12/2021,140.81,140.81,132.43,132.93,2107430,0.107,0.072,0.06825,0.07804
29/12/2021,132.43,134.14,129.07,133.3,1988123,0.122,0.079,0.07135,0.07836
30/12/2021,132.01,136.69,132.01,133.2,1580658,0.078,0.077,0.07545,0.08148
31/12/2021,133.27,134.875,130.5758,131.5,2013724,0.057,0.083,0.07365,0.08436
03/01/2022,131.07,132.1,122.71,126.16,3646043,0.086,0.085,0.07225,0.08486
04/01/2022,124.52,125.97,108.58,114.96,9785367,0.025,0.074,0.0673,0.08046
06/01/2022,103.52,108.58,102.15,104.04,5066587,0.113,0.077,0.0683,0.0811
07/01/2022,102.87,110.04,101.77,107,6148337,0.167,0.084,0.0724,0.08206
10/01/2022,102,111.03,100.01,110.75,5626829,0.272,0.116,0.08225,0.08688
11/01/2022,110.23,115.8,109.0595,114.14,4827507,0.042,0.11,0.082,0.08608
12/01/2022,117,122.13,112.0001,113.97,5778241,0.082,0.118,0.0862,0.0854
13/01/2022,112.94,114.06,98.49,98.98,8118571,0.1,0.124,0.0882,0.08548
14/01/2022,99.25,101.95,95.58,100.29,5975066,0.11,0.124,0.0913,0.08522
18/01/2022,97.1,100.15,93.31,93.63,5758738,-0.022,0.097,0.08585,0.08216
19/01/2022,94.99,99.47,93.86,94.32,4910195,0.09,0.096,0.0865,0.08196
21/01/2022,94.38,96.43,87.84,88.55,7120749,0.001,0.058,0.08275,0.08052
24/01/2022,84.65,94.43,80.11,93.28,9744139,0.097,0.109,0.08285,0.0805
25/01/2022,90.64,92.44,83.53,84.78,7530527,0.1,0.109,0.0874,0.08154
26/01/2022,88.75,90.57,79,80.07,7764657,0.107,0.108,0.089,0.07996
27/01/2022,82.57,83.73,79.44,80.34,5289360,0.078,0.122,0.0906,0.07982
28/01/2022,81.08,84.49,76.61,84.18,5393230,0.123,0.127,0.0914,0.08084
31/01/2022,86.5,96.47,86.47,96.4,6924379,0.069,0.088,0.08875,0.08146
02/02/2022,103.215,103.245,97,99.8,7027169,0.085,0.084,0.0891,0.08138
03/02/2022,96.64,100.85,94.27,96.66,4842132,0.073,0.08,0.0899,0.0811
08/02/2022,104.53,110.95,102.13,109.96,4438619,0.06,0.077,0.0886,0.08064
09/02/2022,111.35,115.3,108.33,114.81,4731264,0.05,0.072,0.08985,0.07908
11/02/2022,119.5,120.87,103.7,104.92,11871280,0.06,0.075,0.0872,0.07876
15/02/2022,109.01,115.68,107.29,115.35,5237634,0.153,0.084,0.0865,0.08042
16/02/2022,109.86,113,107.92,111.99,4311615,0.036,0.079,0.0747,0.07974
17/02/2022,110.68,111.08,102.7,103.81,4186801,0.049,0.075,0.07505,0.07768
18/02/2022,104.76,107.565,94.02,95.87,6862767,0,0.067,0.07095,0.07656
22/02/2022,94.8,98.79,93.38,94.73,4952582,0.069,0.079,0.0694,0.07674
23/02/2022,95.15,97.7499,90.73,91.34,4199168,0.105,0.086,0.06915,0.07892
24/02/2022,87.84,109.34,86.858,108.38,10327280,-0.006,0.063,0.06995,0.07694
25/02/2022,107.83,109.9,100.53,109.27,5073877,0.127,0.076,0.0718,0.0772
28/02/2022,110.61,117.3,108.541,116.42,8031003,0.088,0.08,0.07615,0.07648
01/03/2022,116.56,123.36,116.1866,117.65,5441386,0.096,0.067,0.0761,0.07654
02/03/2022,118.1,120.55,110.53,119.8,4890747,0.03,0.061,0.0726,0.07544
03/03/2022,117.636,118.55,101.4501,104,10717240,0.064,0.056,0.07045,0.07522
08/03/2022,91.8,96.11,90.01,92.15,5272545,0.007,0.057,0.0669,0.07442
11/03/2022,99.22,99.79,88.67,88.72,4476561,0.078,0.073,0.06465,0.07602
14/03/2022,88.32,91.84,82.03,84.16,6522322,0.08,0.068,0.0652,0.07642
15/03/2022,83.97,87.16,80.85,85.94,4481889,0.082,0.07,0.06505,0.0771
16/03/2022,88.99,95.4,86.91,95.16,6829833,-0.035,0.047,0.05965,0.07466
17/03/2022,94.5,107.5,93.775,106.31,6802438,0.11,0.062,0.06215,0.07532
18/03/2022,105.87,110.3,104.26,109.84,11031260,0.102,0.061,0.06475,0.07584
21/03/2022,106.7,108.59,100.54,104.45,5027862,0.108,0.066,0.06715,0.0761
22/03/2022,104.92,117.68,104.86,114.86,6095124,-0.02,0.061,0.0585,0.07552
23/03/2022,112.4,121.88,110.5,117.59,5657739,0.2,0.078,0.0667,0.07802
24/03/2022,116.58,123.4499,111,122.39,5732331,0.058,0.075,0.06715,0.07826
25/03/2022,122.63,122.93,114.68,119.63,5150719,-0.13,0.061,0.06065,0.07352
28/03/2022,119.8,127.34,119.74,126.28,7074146,0.081,0.059,0.06125,0.0727
29/03/2022,130.2,132.45,125.31,130.02,5365143,0.124,0.061,0.0622,0.07362
30/03/2022,128.56,132.04,122.13,124.4,4653847,0.044,0.07,0.0647,0.07336
01/04/2022,120.49,125.835,119.06,123.5,3548926,0.118,0.059,0.06425,0.074
04/04/2022,124,128.4,123.51,126.9,3870262,0.046,0.075,0.06215,0.07442
05/04/2022,126.67,126.82,119.22,120.44,3709698,0.19,0.086,0.06685,0.07596
07/04/2022,108.66,113.95,108.2301,112.36,3324686,0.062,0.068,0.06845,0.07386
08/04/2022,110.42,113.29,108.73,109.77,2379604,0.111,0.077,0.0708,0.07064
11/04/2022,107.27,111.3396,104.125,109.64,3061053,0.08,0.072,0.07445,0.0714
19/04/2022,107.5,112.42,104.55,111.15,2475026,0.063,0.09,0.0737,0.07102
21/04/2022,105.14,108.88,97.04,98.49,3543653,0.088,0.094,0.0741,0.07078
22/04/2022,98.54,102.83,95.03,95.22,3141080,0.031,0.083,0.07155,0.0692
26/04/2022,98.16,98.73,90.52,90.74,3421318,0,0.071,0.0733,0.06964
27/04/2022,92.12,94.8599,89.8,90.59,2818323,0.091,0.064,0.07235,0.06966
29/04/2022,94.17,97.82,85.87,86.14,3719198,0.096,0.065,0.07205,0.07156
02/05/2022,85.97,90.06,84.81,89.91,3920964,0.037,0.058,0.0685,0.07036
04/05/2022,89.83,90.7599,80.9201,90.4,7154790,0.066,0.071,0.0728,0.06968
05/05/2022,88.2,88.2,75.8,77.81,10345840,0.013,0.068,0.06345,0.0678
10/05/2022,59.29,60.87,51,56.98,11022120,0.07,0.065,0.06405,0.06764
12/05/2022,53.08,63.1,51.5,56.73,8963270,0.086,0.047,0.07485,0.0669
13/05/2022,59.12,67.5966,58.9,66.38,8849576,-0.143,0.025,0.06365,0.06266
16/05/2022,64.2,64.95,57,57.36,7653506,0.01,0.021,0.05795,0.06116
17/05/2022,59.97,61.29,53.8052,56.27,9525953,0.062,0.02,0.05885,0.06094
18/05/2022,55.24,56.41,51.71,53.36,7775184,0.134,0.029,0.05965,0.06242
19/05/2022,54.04,59.35,53.7,58,7454408,0.198,0.052,0.06725,0.06538
20/05/2022,59.56,61.4,53.25,55.69,6157429,0.072,0.05,0.06135,0.06562
23/05/2022,54.59,58.16,54.2701,56.75,4371198,0.1,0.085,0.06325,0.06456
24/05/2022,55.26,55.26,50.03,50.5,7053186,0.044,0.089,0.0599,0.06472
26/05/2022,50.41,56.57,50.15,56.05,5424201,0.041,0.093,0.05795,0.06456
31/05/2022,59.86,59.86,55.18,56,6052717,0.176,0.109,0.0636,0.06808
02/06/2022,54.85,59.88,54.32,57.9,7833243,-0.011,0.079,0.05865,0.06648
06/06/2022,55.42,56.69,53.44,53.91,4036543,0.056,0.077,0.0599,0.0655
07/06/2022,53.43,54.95,51.75,54.73,4595059,0.118,0.08,0.0658,0.06798
09/06/2022,55.04,55.04,51.57,51.6,4660492,0.137,0.093,0.0681,0.06818
13/06/2022,43.99,45.73,41.28,41.59,9087571,0.034,0.092,0.065,0.0671
22/06/2022,42.95,45.45,42.6,44.34,3959209,0.115,0.079,0.0689,0.06748
23/06/2022,45.22,48.45,43.78,48.2,5063405,0.138,0.1,0.0725,0.06964
28/06/2022,48.8,49.85,44.8,45.44,5041708,-0.056,0.084,0.06905,0.06724
29/06/2022,45.65,46.68,44.21,45.87,3750249,-0.008,0.066,0.06515,0.06694
30/06/2022,45.25,45.39,41.9,43.75,5141826,0.084,0.058,0.06505,0.06706
06/07/2022,50.46,52.25,49.41,50.35,5802419,0,0.051,0.0722,0.06546
07/07/2022,49.96,53.59,49.91,52.74,4250808,0.124,0.053,0.0779,0.0663
08/07/2022,51.27,54.15,49.9,52.08,4546857,0.068,0.043,0.0782,0.06836
19/07/2022,50.202,50.32,46.87,49.54,4553734,0.08,0.056,0.0755,0.06776
27/07/2022,47.47,49.09,46.25,48.68,4825106,0.082,0.062,0.0697,0.06736
28/07/2022,48.16,49.41,46.26,48.65,3632658,0.087,0.074,0.07045,0.06694
29/07/2022,48.76,50.44,47.92,50.32,4169316,0.096,0.07,0.07025,0.06926
02/08/2022,50,54.04,49.7333,53.08,4415792,0.078,0.072,0.07195,0.06682
03/08/2022,54.11,58.725,54.11,58.36,5293044,0.12,0.096,0.0759,0.06806
04/08/2022,57.42,58.97,55.64,58.43,6855673,0.068,0.094,0.0705,0.07202
09/08/2022,72.68,73.7,70.03,71.63,4664578,-0.083,0.074,0.0669,0.06874
10/08/2022,75.625,78.73,74.1001,78.61,5762707,0.184,0.087,0.0733,0.06994
12/08/2022,76.5,77.7,74.3,77.63,3493487,0.142,0.096,0.0745,0.0719
16/08/2022,76.67,78.77,72.76,77.8,6021296,0.061,0.095,0.0707,0.07076
17/08/2022,75.45,76.74,74.07,74.51,2823158,0.132,0.101,0.0756,0.07248
26/08/2022,68.03,68.33,64.25,64.39,3310013,0.06,0.088,0.07285,0.06988
30/08/2022,65.3,66.33,61.59,63.78,2812607,-0.066,0.09,0.06265,0.06732
06/09/2022,58.32,59.52,57.15,58.55,4340446,0.065,0.023,0.0687,0.0664
08/09/2022,59.46,62.72,59.17,62.58,4072987,0.08,0.017,0.0731,0.0664
12/09/2022,65.46,67.0864,64.2819,66.94,3783739,0.106,0.017,0.0742,0.06726
13/09/2022,62.31,62.7499,59.06,59.85,5837705,-0.077,-0.003,0.07035,0.06396
15/09/2022,60.49,63.14,59.9,60.95,3832319,-0.103,-0.008,0.059,0.06128
16/09/2022,59.64,59.72,57.3501,58.92,12781240,-0.054,0.015,0.0529,0.0602
20/09/2022,60.5,62.05,59.78,61.13,4762596,0.084,0.017,0.0531,0.06006
21/09/2022,61.85,65.29,61.01,61.6,5216138,0.095,0.02,0.05375,0.06004
22/09/2022,61.3,62.21,56.33,56.92,5037745,0.062,0.016,0.0525,0.06054
26/09/2022,54.26,57.36,53.75,53.78,3401032,0.082,0.034,0.0518,0.06086
27/09/2022,55.3,57.92,55.3,56.48,5883452,0.104,0.064,0.0531,0.06268
28/09/2022,56.63,57.97,55.8,57.5,3520345,0.072,0.082,0.0507,0.06272
29/09/2022,55.77,56.48,53.38,54.85,3570668,0.138,0.089,0.0542,0.06376
03/10/2022,56,57.28,53.45,55.79,3521117,0.067,0.089,0.0617,0.06796
05/10/2022,58.82,61.44,57.97,60.78,2621993,0.032,0.083,0.0541,0.0684
06/10/2022,60.77,62.95,60.3,61.02,2439323,0.088,0.084,0.0514,0.06892
10/10/2022,55.14,55.37,50.37,51.39,4688326,0.125,0.048,0.0546,0.06874
11/10/2022,50.85,51.1,47.66,49.98,6149641,0.061,0.044,0.05105,0.066
13/10/2022,47.6,51.11,46.3201,49.88,5537701,0.115,0.051,0.0538,0.06686
14/10/2022,50.89,51.5,45.62,45.7,3986524,0.037,0.052,0.05895,0.0656
17/10/2022,48.77,52.88,48.24,51.72,8521983,-0.029,0.035,0.05425,0.06414
19/10/2022,52.06,53.4,50.7,51.63,3789794,-0.091,0.035,0.0457,0.0615
21/10/2022,52.32,54.69,50.7,54.38,4317079,0.081,0.043,0.04445,0.0596
01/11/2022,58.8,60.09,55.55,55.58,4374973,0.09,0.038,0.0528,0.06162
02/11/2022,54.74,54.74,49.79,49.94,5486773,0.09,0.042,0.06245,0.0623
03/11/2022,49.25,52.3699,48.9,50.37,7530778,0.048,0.032,0.06755,0.0609
04/11/2022,47,47.075,39.3788,41.09,19628100,-0.006,0.026,0.06305,0.05804
07/11/2022,41.46,41.79,38.28,39.02,9994687,0.152,0.065,0.0659,0.0604
08/11/2022,39.5,41.11,37.9066,40.36,7221728,-0.007,0.052,0.06245,0.05796
10/11/2022,41.52,47.36,41.52,47.27,11810580,0.124,0.05,0.06455,0.05768
11/11/2022,47.95,53.77,46.59,53.71,8909569,0.007,0.044,0.0597,0.05894
14/11/2022,52.76,53.99,51.09,52.21,5361832,0.195,0.072,0.06585,0.063
15/11/2022,55,57.42,54.62,56.4,5487656,0.079,0.084,0.0629,0.0629
17/11/2022,50.48,50.67,48.12,48.4,7433310,0.092,0.076,0.06415,0.06474
21/11/2022,46.06,46.9799,44.65,45.32,4212816,0.088,0.089,0.06695,0.06402
22/11/2022,45.19,45.36,43.78,44.97,2751988,0.223,0.115,0.0737,0.06712
23/11/2022,45.28,46.98,44.125,46.79,4069410,0.112,0.114,0.07305,0.06776
28/11/2022,45.42,47.19,45.3349,45.56,3131798,0.096,0.126,0.0748,0.06804
29/11/2022,46.01,46.47,44.54,44.61,2882506,0.138,0.118,0.07595,0.06906
30/11/2022,43.95,49.14,43.14,49.14,8316804,0.126,0.125,0.0804,0.06966
01/12/2022,48.73,50.9725,48.73,49.57,4615784,0.144,0.132,0.08905,0.07098
05/12/2022,47.96,48.24,42.765,43.25,6589943,0.21,0.15,0.1041,0.07278
12/12/2022,48.61,51,47.86,50.92,3631304,0.209,0.138,0.1105,0.0756
13/12/2022,55.46,55.51,50.53,51.74,5739551,0.111,0.14,0.11155,0.07948
14/12/2022,51.7,53.85,51.18,52.32,4718146,0.109,0.136,0.1125,0.07798
15/12/2022,50.8,52.2077,48.78,49.06,3887257,0.038,0.124,0.112,0.0759
16/12/2022,49.06,49.65,45.79,47.54,7769004,0.128,0.121,0.1187,0.07724
19/12/2022,47.34,47.34,44.55,45.07,5393444,0.105,0.116,0.11635,0.0767
20/12/2022,44.16,46.62,43.7,46.51,3657299,0.149,0.107,0.12415,0.07848
21/12/2022,46.86,48.18,45.23,46.51,3382023,0.098,0.105,0.12285,0.08176
22/12/2022,45.37,45.45,44.07,45.32,3997186,0.06,0.098,0.1255,0.08166
23/12/2022,44.6,45.17,42.91,43.78,2725726,0.269,0.131,0.1292,0.08544
30/12/2022,44.27,45.36,43.88,45.21,2468115,0.059,0.121,0.1282,0.0845
04/01/2023,43.65,44.04,42.23,43.05,3355305,0.161,0.132,0.13165,0.08926
05/01/2023,42.84,43.13,38.72,38.91,7318453,0.12,0.128,0.13325,0.09372
06/01/2023,39.51,40.18,37.56,39.9,5464145,0.061,0.123,0.12515,0.09602
09/01/2023,41.03,42.83,40.2,40.4,7439433,0.054,0.122,0.12225,0.09542
11/01/2023,42.25,43.7244,41.52,43.53,3109747,0.058,0.097,0.12035,0.09468
12/01/2023,43.98,44.06,41.24,43.48,3732401,0.084,0.091,0.11765,0.09512
13/01/2023,42.5,44,42.19,43.93,2959872,0.107,0.083,0.1167,0.09562
17/01/2023,42.51,46.59,41.52,46.36,5712131,0.092,0.097,0.1141,0.09538
18/01/2023,46.87,47.4399,44.23,44.25,4291956,0.201,0.112,0.11365,0.09796
19/01/2023,43.25,44.13,41.67,42.7,4287303,0.068,0.114,0.1066,0.09656
20/01/2023,43.07,45.62,42.98,45.6,4416824,0.232,0.135,0.11265,0.09986
