Date,Open,High,Low,Close,Volume,Avg,MA7,MA20,MA50
16/02/2021,103.81,105.5,96.21,97.5,4890117,0.098,0.056,0.02005,
18/02/2021,86.7,87.68,80,80.2,20661050,0.103,0.069,0.02475,
19/02/2021,82.71,83.36,80,80.68,8786880,0.105,0.083,0.0288,
22/02/2021,79.31,79.95,76.15,76.39,7811363,0.045,0.063,0.02845,
23/02/2021,72.01,78.07,68.75,77.91,8653894,0.107,0.052,0.0353,
24/02/2021,77.01,77.27,74.2,75.76,5049183,0.106,0.086,0.0398,
01/03/2021,75.55,77.48,74.02,77.25,3282909,0.213,0.106,0.05375,
02/03/2021,75.75,76.0983,70.87,70.9,7861239,0.1,0.105,0.05685,
03/03/2021,69.35,71.2999,66.03,68.01,8502497,0.034,0.105,0.0569,
04/03/2021,66.03,69.34,62.28,65.49,7918170,-0.006,0.098,0.05655,
08/03/2021,66.44,67.6,61.8,62.05,5634042,0.019,0.073,0.0559,
09/03/2021,65.97,69.77,65.7314,69,5442686,0.072,0.065,0.0579,
12/03/2021,73.2,75.34,71.66,75.16,3423877,0.074,0.045,0.0597,
18/03/2021,73.69,73.95,70.08,70.33,3033660,0,0.062,0.0605,
19/03/2021,70.53,72.11,68.91,70.8,3678506,0.059,0.067,0.06305,
22/03/2021,71.52,73.1999,70.96,71.52,2048995,-0.011,0.056,0.06085,
24/03/2021,70.21,70.73,64.5,64.5,5881509,0.121,0.045,0.06665,
25/03/2021,62.91,66,62.35,65.44,3889516,0.098,0.052,0.0665,
26/03/2021,65.87,66.9,62.76,66.16,2573553,0.066,0.062,0.06375,
29/03/2021,65.32,66.32,62.92,64.11,3225982,0.062,0.062,0.07325,
30/03/2021,63.69,65.65,62.32,65.26,2794811,0.049,0.069,0.0708,
31/03/2021,67,69.84,66.8736,67.28,3262810,0.124,0.073,0.07185,
05/04/2021,70.6,70.98,67.9,68.85,2466375,0.083,0.083,0.07075,
06/04/2021,69.43,71.29,68.5,70.45,2614563,0.044,0.08,0.0707,0.04384
07/04/2021,70.51,70.75,67.39,67.55,2431313,0.09,0.084,0.06985,0.04312
08/04/2021,68.53,69.809,67.75,68.75,2285584,0.135,0.096,0.0713,0.04548
09/04/2021,68,68.01,65.86,67.86,2567974,0.139,0.098,0.0676,0.048
14/04/2021,70.7,75.15,70.27,71.92,5785641,0.036,0.099,0.0644,0.04826
16/04/2021,71,71.63,68.1,70.03,2933942,0.092,0.1,0.0673,0.05044
19/04/2021,69.54,71.35,66.3412,66.66,3043211,0.117,0.116,0.07345,0.05294
23/04/2021,67.55,69.29,67.41,68.92,2652492,0.055,0.104,0.07525,0.05464
26/04/2021,69.63,71.2825,68.85,71.12,2318509,0.37,0.137,0.09015,0.06186
27/04/2021,71.1,72.08,70,70.73,2063622,0.07,0.124,0.08995,0.06278
28/04/2021,66.68,68.55,66.31,67.78,4396169,0.063,0.127,0.0931,0.063
29/04/2021,68,68,63.93,65.05,3901996,0.009,0.116,0.0906,0.06378
03/05/2021,63.87,63.99,60.85,61.72,4283819,0.09,0.111,0.09565,0.06526
04/05/2021,60.82,61.03,57.34,59.29,4430521,0.048,0.101,0.092,0.06754
05/05/2021,61.33,62.26,57.71,58.06,5230793,0.019,0.096,0.08805,0.06716
06/05/2021,47.33,48.5,41.41,42.31,32319580,0.011,0.044,0.0853,0.06672
07/05/2021,41.74,44.45,41.16,41.88,12869260,0.062,0.043,0.0853,0.06794
11/05/2021,41.8,46.92,40.73,46.35,10515010,0.07,0.044,0.08635,0.0687
13/05/2021,41.93,43.3,39.4738,39.98,6841376,0.079,0.054,0.0841,0.06964
17/05/2021,42.38,43.705,41.14,42.29,2969600,0,0.041,0.07995,0.06888
18/05/2021,42.69,44.53,41.95,43.71,3758171,-0.057,0.026,0.0749,0.06806
26/05/2021,45.57,48.33,45.12,47.27,3977505,0.176,0.049,0.0792,0.07142
03/06/2021,48.49,49.38,47.44,47.62,4135278,0.412,0.106,0.09305,0.079
04/06/2021,47.72,48.215,47.11,47.31,2545784,0.1,0.111,0.0911,0.0809
07/06/2021,47.31,51.28,46.29,50.7,5597711,0.187,0.128,0.09865,0.08262
08/06/2021,49.91,56.98,49.76,56.2,15154890,-0.03,0.113,0.09255,0.0796
09/06/2021,58.95,59.1597,54.55,54.69,9037945,0.011,0.114,0.08725,0.08238
10/06/2021,51.8,54.7328,51.52,53.91,5824280,-0.017,0.12,0.08365,0.08008
11/06/2021,53.31,54.6,53.1,54.38,3634794,0.118,0.112,0.07105,0.08038
14/06/2021,54.57,58.57,54.56,57.45,6038761,0.011,0.04,0.0681,0.0785
15/06/2021,57.85,58.1,54.26,54.53,4166785,0.197,0.042,0.0748,0.08154
16/06/2021,54.31,56.54,53.69,55.48,3544610,0.094,0.059,0.07905,0.08128
17/06/2021,54.93,57.87,54.7707,57.21,3459999,0.021,0.061,0.0756,0.07958
18/06/2021,57.896,58.4,56.02,56.96,6395537,0.109,0.079,0.07865,0.0775
21/06/2021,56.75,57.2299,54.458,55.9,3265418,0.092,0.064,0.0823,0.07734
23/06/2021,57.16,58.5679,56.45,57.13,3123868,0.157,0.085,0.0896,0.0798
24/06/2021,57.67,61.38,57.55,59.21,6056381,0.056,0.065,0.0893,0.08104
28/06/2021,61.18,62.17,60.68,61.08,3332590,0.077,0.062,0.08965,0.0822
29/06/2021,60.98,62,59.32,60.42,3032524,0.096,0.073,0.0905,0.08268
01/07/2021,59.58,60.64,57.42,58.02,3818914,0.124,0.075,0.0967,0.08368
07/07/2021,57.73,58.1,54.12,54.37,2714486,0.064,0.095,0.10275,0.08496
08/07/2021,53.25,56.13,52.35,54.99,3047897,0.138,0.102,0.10085,0.08654
12/07/2021,56.56,57.13,53.86,54.37,2547490,0.134,0.098,0.08695,0.08944
13/07/2021,54.3,55.33,53.52,53.71,2144606,0.125,0.108,0.0882,0.08952
14/07/2021,53.8,53.99,49.84,50.13,4411303,0,0.097,0.07885,0.08756
15/07/2021,49.98,52.18,48.4,49.1,3529891,-0.047,0.077,0.078,0.0853
16/07/2021,49.54,50.47,48.7001,49.99,3119868,0.01,0.061,0.07795,0.08426
19/07/2021,49.02,52.47,48.66,51.21,3378780,0.191,0.079,0.08835,0.0871
20/07/2021,51.3,52.18,49.87,51.5,2218490,0.085,0.071,0.0867,0.08632
21/07/2021,51.65,52.62,50.88,52.46,2223407,0.064,0.061,0.08935,0.08594
22/07/2021,52.55,53.5,51.92,52.37,2055595,0.086,0.056,0.0838,0.08678
23/07/2021,52.15,52.17,49.77,49.82,3744331,0.246,0.091,0.0914,0.0899
28/07/2021,48.11,51.05,47.96,50.35,2920209,0.123,0.125,0.0965,0.08966
02/08/2021,48.44,48.83,46.8387,47.36,3365370,0.107,0.113,0.0964,0.08902
03/08/2021,47.5,47.89,45.41,46.23,3809608,0.154,0.123,0.0995,0.09138
04/08/2021,45.94,46.25,43.94,44.54,9943997,0.073,0.124,0.0953,0.091
05/08/2021,34.95,42.27,33.87,39.93,50301940,0.012,0.114,0.0931,0.0889
06/08/2021,39.49,41.95,38.9,41.24,9554198,0.014,0.081,0.08995,0.08808
09/08/2021,41.13,44.8261,40.98,44.04,8479113,0.146,0.081,0.09245,0.0836
10/08/2021,44.27,44.83,41.89,42.3,4525402,0.058,0.074,0.08915,0.08336
11/08/2021,42.46,43.0893,41.272,42.08,2719282,0.048,0.058,0.08835,0.08306
12/08/2021,41.92,43.17,41.71,42.97,2427297,-0.016,0.046,0.08065,0.08256
16/08/2021,41.6,41.6,39.5,39.88,5090628,0.143,0.064,0.0811,0.08362
19/08/2021,41.02,41.2099,38.7,39.22,3129090,0.018,0.065,0.07575,0.08302
20/08/2021,38.99,41.11,38.975,40.93,3170065,0.061,0.065,0.0788,0.08386
23/08/2021,40.78,43.51,40.59,43.26,3910382,0.133,0.064,0.0878,0.0863
24/08/2021,43.73,44.42,43.1,43.83,2942733,0.082,0.067,0.0914,0.0867
25/08/2021,44.14,45.58,44.0532,44.31,3329486,0.204,0.089,0.09205,0.08938
01/09/2021,44.21,47.04,43.83,45.74,4215698,0.102,0.106,0.0929,0.08984
02/09/2021,45.83,48.23,45.74,47.26,5615053,0.161,0.109,0.09775,0.09306
03/09/2021,46.58,47.53,46.14,46.69,2004335,0.097,0.12,0.0983,0.09614
08/09/2021,46.95,46.95,44.3604,45.14,2617413,0.145,0.132,0.09325,0.09552
10/09/2021,45.82,45.94,43.76,43.98,2398630,0.088,0.126,0.0915,0.08904
20/09/2021,43.61,44.5,41.92,42.44,2796099,-0.039,0.108,0.0842,0.08626
22/09/2021,42.24,43.23,41.92,42.65,1534107,0.105,0.094,0.08175,0.08462
28/09/2021,42.08,42.18,39.93,39.96,3545884,0.208,0.107,0.0885,0.08938
30/09/2021,39.51,41.09,39.31,40.44,2005830,0.05,0.1,0.0904,0.09016
01/10/2021,41,41,39.48,40.56,1912142,0.05,0.087,0.0922,0.0915
04/10/2021,39.68,39.87,36.62,36.98,4967331,0.042,0.095,0.087,0.08998
05/10/2021,36.79,38.98,36.78,38.01,2964084,-0.056,0.072,0.0813,0.08864
07/10/2021,40,41.08,39.75,40.61,2353465,0.132,0.07,0.0855,0.08734
12/10/2021,41.5,42.55,41.1506,42.07,1861366,0.096,0.054,0.0911,0.08738
14/10/2021,44.22,45,43.72,43.88,1716963,0.129,0.065,0.0904,0.08954
18/10/2021,44.39,45.6699,44.15,44.77,2233314,0.084,0.063,0.0937,0.08904
20/10/2021,49.02,51.59,48.24,49.32,5165748,0.141,0.077,0.0977,0.09002
21/10/2021,48.9,50.8,48.38,49.58,2713964,0.084,0.097,0.09525,0.08856
22/10/2021,49.27,49.685,47.28,48.19,3115636,0.06,0.087,0.09415,0.08864
25/10/2021,48,50.46,47.2,50.05,2943328,0.142,0.094,0.09105,0.08994
26/10/2021,50.6,52.59,49.4201,49.86,6417535,0.071,0.085,0.0895,0.08944
27/10/2021,49.6,51.1768,48.01,48.2,2243826,0.07,0.093,0.08495,0.08836
28/10/2021,48.03,50.63,47.56,49.93,2375391,0.029,0.085,0.08155,0.08766
01/11/2021,50.61,52.05,50.29,51.5,2726370,0.089,0.078,0.07875,0.08668
02/11/2021,52.47,52.599,48.64,49.32,3049060,0.096,0.08,0.07915,0.08592
03/11/2021,49.18,53.439,48.61,53.32,7696607,0.073,0.081,0.08475,0.08488
04/11/2021,56.66,58.62,53.25,54.39,9096203,0.03,0.065,0.081,0.08548
05/11/2021,50.29,51.49,48.21,49.79,6811030,0,0.055,0.0706,0.08642
08/11/2021,50,52.53,49.62,52.38,2801575,0.152,0.078,0.0757,0.08926
10/11/2021,50.94,51.6899,48.645,49.13,2373485,0.051,0.071,0.07575,0.08646
16/11/2021,48.64,49.93,48.03,49.67,2807532,0.172,0.089,0.08225,0.0882
17/11/2021,49.37,49.37,47.43,47.44,1873361,-0.072,0.079,0.08145,0.08548
18/11/2021,47.5,47.54,45.25,45.45,2232432,0.09,0.092,0.07935,0.08556
19/11/2021,45.85,46.49,43.8401,43.92,2124198,0.119,0.081,0.0805,0.08302
29/11/2021,40.495,41.46,39.5477,41.28,2235821,0.096,0.073,0.07885,0.08248
30/11/2021,41.71,42.22,38.7501,40.76,3281031,0.117,0.083,0.0805,0.08268
01/12/2021,41.24,41.38,35.76,36.08,5483985,0.092,0.088,0.07805,0.08144
03/12/2021,38.64,39.63,35.27,35.92,5524927,0.052,0.071,0.07645,0.08102
06/12/2021,35.36,38.02,33.55,37.71,3793283,0.081,0.092,0.0775,0.0824
07/12/2021,38.24,40.37,38.0281,39.45,3315823,0.102,0.094,0.0755,0.08416
08/12/2021,39.6,43.77,39.39,43.21,3424213,0.065,0.086,0.0752,0.08254
09/12/2021,43.08,44.08,40.53,41.12,2308949,0.1,0.087,0.0767,0.08338
10/12/2021,41.39,42.5,39.95,40.44,2147479,0.089,0.083,0.0797,0.0842
13/12/2021,40.44,41.72,39,40.31,2101297,0.098,0.08,0.08015,0.08648
15/12/2021,39.1,40.4,37.6,39.91,2520186,0.065,0.075,0.0786,0.08492
16/12/2021,39.91,41.4,38.202,38.69,2632222,0.11,0.081,0.08045,0.08676
21/12/2021,38.42,40.64,38.15,40.59,2119876,0.063,0.076,0.0821,0.0868
23/12/2021,39.63,39.63,38.5,39.38,1624292,-0.051,0.056,0.07955,0.08312
28/12/2021,37.76,38.15,36.02,36.26,2493940,-0.001,0.048,0.0719,0.08146
29/12/2021,36.29,36.56,34.8404,35.09,2470030,0.172,0.059,0.07795,0.08082
30/12/2021,35.02,37.97,34.758,37.23,2922001,0.03,0.054,0.07085,0.07938
03/01/2022,36,36.62,34.835,36.3,2061810,0.082,0.05,0.07855,0.0778
05/01/2022,34.16,34.58,31.78,32.14,3288916,0.059,0.049,0.077,0.07704
06/01/2022,31.6,32.69,30.7,31.77,2878474,0.049,0.063,0.0735,0.07512
10/01/2022,32.26,33.41,31.3501,33.35,3153345,-0.059,0.065,0.06575,0.07218
14/01/2022,31.4,32,30.08,31.22,2390569,0.024,0.044,0.0611,0.07344
18/01/2022,30.55,31.38,29.78,29.95,2249012,-0.053,0.032,0.05385,0.07028
19/01/2022,30.12,31.07,29.43,29.52,2203770,0.071,0.034,0.0548,0.06754
24/01/2022,26.8,28.06,24.65,28,5160613,0.043,0.05,0.0529,0.0674
25/01/2022,26.76,27.9,26.0801,26.53,2918104,0.181,0.072,0.05685,0.07002
26/01/2022,27.6,28.34,25.37,25.49,4649293,0.079,0.072,0.05755,0.07076
27/01/2022,26.13,26.5,24.27,24.47,3199147,0.154,0.102,0.06025,0.07496
28/01/2022,24.57,25.18,23.5,25.05,2758156,0.065,0.101,0.05905,0.07362
31/01/2022,24.99,28.7,24.96,28.66,3703231,0.075,0.093,0.0579,0.0732
01/02/2022,29.41,29.61,27.96,29.2,2300732,0.12,0.102,0.06065,0.07302
02/02/2022,29.23,29.3,26.83,27.38,2453359,0.122,0.114,0.06125,0.07378
03/02/2022,26.26,27,25.44,25.56,2422205,0.073,0.098,0.06175,0.07242
07/02/2022,26.81,28.27,26.69,26.91,1937528,0.077,0.098,0.06815,0.07228
08/02/2022,26.5,27.77,26.16,27.61,1997344,0.09,0.089,0.0727,0.07288
09/02/2022,28.1,29.245,27.65,29.15,2249616,0.087,0.092,0.06845,0.07178
11/02/2022,28.7,29.96,27.63,28.16,2540307,0.118,0.098,0.07285,0.07272
14/02/2022,27.67,29.22,27.67,28.19,2337618,0.1,0.095,0.07375,0.07332
15/02/2022,28.87,29.99,28.61,29.5,2398950,0.146,0.099,0.0781,0.07566
16/02/2022,28.65,29.17,27.87,28.93,8180745,0.068,0.098,0.07905,0.07524
17/02/2022,20.69,21.4,19.13,19.2,28778430,-0.016,0.085,0.0812,0.073
18/02/2022,20.01,20.02,18.52,18.7,16785550,0.021,0.075,0.08105,0.07196
23/02/2022,18.94,19.32,17.49,17.65,10180500,0.043,0.066,0.08585,0.07222
24/02/2022,16.74,18.92,16.41,18.76,12454770,-0.067,0.042,0.07895,0.07088
28/02/2022,18.58,18.93,17.17,18.6,10913810,0.084,0.033,0.081,0.06952
02/03/2022,18,18.29,17.2039,17.96,7357358,0.108,0.039,0.07735,0.07066
03/03/2022,18.02,18.02,16.46,16.63,6749033,0.047,0.048,0.07575,0.06816
14/03/2022,14.07,14.53,13.22,13.3,6302942,0.052,0.034,0.07065,0.07064
17/03/2022,15.13,16.43,15,16.4,4449951,0.15,0.05,0.0749,0.07184
21/03/2022,17,17.115,16.28,16.59,3668877,0.124,0.093,0.07735,0.07194
22/03/2022,16.46,17.65,16.34,17.32,4922527,0.029,0.082,0.0728,0.0706
23/03/2022,17.14,17.9,16.83,17.15,3352698,0.084,0.087,0.0709,0.06994
30/03/2022,18.16,18.86,17.745,17.86,3262305,0.085,0.103,0.0715,0.0698
06/04/2022,18,18.07,17.1,17.7,3647720,0.016,0.098,0.06845,0.06908
07/04/2022,17.68,18.17,16.99,17.73,3126657,0.048,0.084,0.06635,0.06842
08/04/2022,17.73,18.89,17.45,18.12,9919410,0.084,0.067,0.0662,0.06806
11/04/2022,17.61,18.88,17.21,18.56,5301414,0.144,0.07,0.0675,0.06964
12/04/2022,18.9,19.43,18.155,18.33,5117978,-0.1,0.052,0.0575,0.06564
14/04/2022,19.16,20.03,18.84,18.88,13436160,0.064,0.049,0.0534,0.06514
18/04/2022,18.79,19.16,18.09,19.09,5310225,0.041,0.042,0.05205,0.064
19/04/2022,19.06,19.9,18.905,19.69,3407121,0.138,0.06,0.05975,0.06546
22/04/2022,17.16,17.74,16.56,17.02,3963505,0.093,0.066,0.06335,0.06512
27/04/2022,16.73,17.02,15.89,16.31,4756948,0.081,0.066,0.06525,0.06548
02/05/2022,15.81,16.645,15.49,16.6,4798261,0.099,0.059,0.07355,0.06848
04/05/2022,16.34,17,15,16.86,6987295,0.066,0.083,0.07265,0.06982
05/05/2022,14.54,14.99,13.495,13.81,10478750,0.025,0.078,0.0685,0.06688
09/05/2022,12.81,12.88,11.63,11.74,5632840,0.118,0.069,0.07205,0.06864
16/05/2022,12.11,12.55,11.5,11.51,5035885,0.007,0.057,0.0698,0.06714
19/05/2022,11.12,12.46,11.01,12.12,5112928,0.052,0.052,0.0649,0.067
20/05/2022,12.19,12.5,11.46,11.93,4711297,0.159,0.061,0.06665,0.0692
26/05/2022,11.09,12.82,11.09,12.46,5064074,0.107,0.067,0.07055,0.07252
31/05/2022,13.19,13.52,12.79,13.05,3806513,-0.1,0.049,0.06135,0.07004
17/06/2022,10.29,11.015,10.285,10.94,6771474,0.032,0.054,0.0587,0.07174
23/06/2022,11.78,12.715,11.77,12.65,4718441,0.047,0.043,0.06025,0.07126
30/06/2022,11.75,11.835,10.99,11.61,3648579,0.058,0.051,0.06075,0.07156
06/07/2022,12.93,13.44,12.59,12.73,3182646,-0.119,0.026,0.0506,0.06556
07/07/2022,12.75,14.165,12.67,14.02,5238725,0.069,0.013,0.04685,0.06536
11/07/2022,12.75,13.03,11.3801,11.61,5979148,0.056,0.006,0.05465,0.0634
13/07/2022,11.56,11.845,11.04,11.6,2998451,0.163,0.044,0.0596,0.06536
15/07/2022,11.63,11.73,11.18,11.64,2687203,0.064,0.048,0.06075,0.06514
19/07/2022,11.7,11.8899,11.185,11.45,7709833,0.034,0.035,0.05555,0.06342
21/07/2022,11.99,12.9,11.9401,12.6,4768768,0.134,0.071,0.0576,0.06366
22/07/2022,12.28,12.895,11.41,11.51,2949824,0.104,0.076,0.05875,0.06428
25/07/2022,11.35,11.51,11.03,11.43,2977138,0.103,0.083,0.05895,0.0648
26/07/2022,11.23,11.305,10.515,10.68,3075907,0.136,0.079,0.06245,0.06572
27/07/2022,11.04,11.2,10.695,11.1,2994214,0.119,0.087,0.06715,0.06636
28/07/2022,11.03,11.52,10.745,11.41,2525487,0.097,0.104,0.0661,0.06594
29/07/2022,11.3,11.46,10.96,11.37,2314028,0.069,0.109,0.0692,0.06532
01/08/2022,11.3,11.605,10.8799,11.5,3054581,0.093,0.103,0.07125,0.06426
02/08/2022,11.33,12.68,11.33,12.31,3629075,0.116,0.105,0.0691,0.06522
03/08/2022,12.67,13.27,12.55,13.21,5033934,0.067,0.1,0.0671,0.06688
04/08/2022,12.66,12.89,11.41,11.58,7181667,0.1,0.094,0.0771,0.06846
09/08/2022,11.85,11.855,11.14,11.37,3871422,-0.083,0.066,0.07135,0.06594
11/08/2022,12.05,12.74,11.55,11.55,3781695,0.128,0.07,0.0754,0.06984
12/08/2022,11.75,12.205,11.64,12.19,3292416,0.088,0.073,0.0769,0.06992
18/08/2022,11.14,11.18,10.88,11.11,2398429,0.171,0.084,0.0914,0.07118
06/09/2022,8.48,9.27,8.275,8.98,7382304,0.095,0.081,0.0927,0.07214
15/09/2022,9.55,10.22,9.5005,9.86,2825137,0.092,0.093,0.0945,0.07294
05/10/2022,9.2,9.39,8.85,9.32,2564841,0.125,0.122,0.0926,0.07244
11/10/2022,8,8.11,7.5,7.78,2818312,0.059,0.112,0.09235,0.07114
13/10/2022,7.51,7.95,7.32,7.77,3082432,0.115,0.116,0.0964,0.07286
18/10/2022,8.33,8.74,8.22,8.38,3272130,-0.11,0.076,0.0842,0.06898
24/10/2022,8.31,8.31,7.77,8.2,2481786,0.08,0.074,0.083,0.06888
01/11/2022,8.8,8.98,8.44,8.53,2493808,0.137,0.071,0.0847,0.0713
02/11/2022,8.47,8.61,7.9,7.9,4479260,0.05,0.065,0.0804,0.07134
03/11/2022,8.06,9.09,7.92,8.78,6757262,0.167,0.071,0.0828,0.073
04/11/2022,8.85,9.02,8.135,8.66,4420210,0.15,0.084,0.08545,0.07312
08/11/2022,8.66,8.71,8.08,8.46,4110094,-0.007,0.067,0.08165,0.07498
09/11/2022,8.23,8.51,7.95,8.03,2801554,0.21,0.112,0.0875,0.0779
10/11/2022,8.6,9.63,8.6,9.58,4904248,0.152,0.123,0.0893,0.08012
21/11/2022,8.67,8.81,8.21,8.4,3314409,0.088,0.109,0.09035,0.07912
29/11/2022,8.89,8.99,8.585,8.8,2495571,0.034,0.105,0.08705,0.07794
30/11/2022,8.82,9.73,8.78,9.66,3795110,0.107,0.09,0.09655,0.07846
02/12/2022,9.74,10.51,9.6,10.2,3312925,0.202,0.097,0.10025,0.08052
05/12/2022,10.12,10.34,9.485,9.67,2807736,0.201,0.108,0.1059,0.08322
12/12/2022,9.45,9.65,9.3014,9.58,2302559,0.132,0.12,0.10395,0.08536
20/12/2022,8.43,8.69,8.2599,8.41,2069994,-0.06,0.099,0.0962,0.0818
11/01/2023,8.98,9.46,8.88,9.26,2955377,-0.065,0.106,0.08835,0.08036
12/01/2023,9.41,9.63,9.05,9.62,2241296,0,0.077,0.0821,0.07932
17/01/2023,9.69,10.2186,9.55,10.16,2825053,0.125,0.066,0.0854,0.07864
20/01/2023,10.02,10.43,9.8,10.24,3332698,0.069,0.057,0.0831,0.07788
07/02/2023,10.85,11.275,10.61,11.09,2721439,0.16,0.088,0.0966,0.08308
08/02/2023,11.01,11.46,10.75,10.75,2022493,0.087,0.087,0.09695,0.08418
09/02/2023,11.02,11.02,10.185,10.21,2123260,0.088,0.066,0.0945,0.085
13/02/2023,11.1,13.08,10.75,12.6,34855650,0.075,0.086,0.09575,0.08534
14/02/2023,12.25,13.48,12.16,13.43,12897240,0.087,0.099,0.09175,0.08946
15/02/2023,13.51,14.19,13.36,13.87,9923244,0.034,0.086,0.08595,0.08876
16/02/2023,13.78,17.18,13.495,16.06,27573550,0.085,0.088,0.09055,0.08934
17/02/2023,16.06,16.2601,15.36,15.9,10880470,0.008,0.066,0.08045,0.08624
21/02/2023,15.5,15.83,14.03,14.31,8054832,0.101,0.068,0.0779,0.08698
22/02/2023,14.31,14.87,14.13,14.87,4970357,0.139,0.076,0.08045,0.08908
23/02/2023,15.05,15.12,13.945,14.74,4101246,0.087,0.077,0.0831,0.08814
01/03/2023,13.94,14.1201,13.4,13.61,2989555,0.152,0.087,0.08535,0.0891
09/03/2023,15.2,15.495,14.09,14.18,3658773,0.114,0.098,0.08095,0.08932
15/03/2023,13.58,14.86,13.42,14.57,4657569,0.137,0.105,0.07775,0.08934
16/03/2023,14.57,16.15,14.545,16.11,6504872,0.12,0.121,0.07715,0.08936
21/03/2023,15.48,16.24,15.42,16.06,3059742,-0.077,0.096,0.0763,0.08588
27/03/2023,16.29,16.63,15.9222,16.39,4138521,0.157,0.115,0.0874,0.08764
03/04/2023,17.37,17.69,16.305,16.51,4597190,0.046,0.1,0.0897,0.0867
05/04/2023,16.95,16.95,15.36,15.64,4559916,0.1,0.098,0.08845,0.08638
11/04/2023,16.27,16.995,16.24,16.89,4947362,0.009,0.08,0.08545,0.08522
12/04/2023,17.43,17.4797,16.37,16.41,3010485,0.121,0.08,0.0835,0.08564
13/04/2023,16.71,17.24,16.41,16.42,2581177,0.132,0.11,0.08575,0.08994
19/04/2023,16.34,16.61,16.14,16.43,2011181,0.092,0.112,0.08595,0.08922
20/04/2023,16.68,17.07,16.2608,16.32,2341899,0.232,0.138,0.0938,0.0921
26/04/2023,15.41,15.646,14.8,14.84,2118593,0.076,0.135,0.09325,0.0902
27/04/2023,15.19,15.36,14.69,15.1,2173032,0.08,0.145,0.09555,0.0899
28/04/2023,14.64,14.8,14.1,14.78,2767888,0.125,0.146,0.09755,0.09056
03/05/2023,14.15,14.18,13.44,13.53,6566498,0.085,0.139,0.1014,0.08976
04/05/2023,13.28,13.53,11.73,11.85,6253177,0.028,0.103,0.09775,0.08914
08/05/2023,12,12.8,11.9336,12.47,4336197,0.11,0.105,0.0963,0.08904
10/05/2023,12.63,13.375,12.63,13.03,3406002,0.067,0.082,0.0953,0.09258
17/05/2023,12.87,13.31,12.73,13.27,2013985,0.096,0.088,0.0925,0.0929
22/05/2023,12.91,13.67,12.8642,13.46,2905266,0.131,0.089,0.09335,0.09278
23/05/2023,13.35,15.1156,13.21,14.48,5583862,0.152,0.099,0.0941,0.09482
24/05/2023,14.19,14.93,13.97,14.82,2959061,0.118,0.112,0.094,0.09384
05/06/2023,16,16.69,15.97,16.46,1560195,0.355,0.147,0.1156,0.09794
06/06/2023,16.39,17.15,16.29,16.69,2600992,0.094,0.15,0.11245,0.09996
12/06/2023,16.77,16.89,16.5,16.51,1621839,0.169,0.167,0.1186,0.09914
13/06/2023,16.55,18,16.55,17.9,4677889,0.124,0.166,0.1198,0.09858
14/06/2023,17.79,18.28,17.5306,18.05,2761151,0.116,0.161,0.12515,0.09914
26/06/2023,15.59,16.013,15.15,15.24,2042509,0.106,0.128,0.1244,0.10058
28/06/2023,15.22,15.68,15.15,15.68,1488176,0.181,0.141,0.12685,0.10206
30/06/2023,16.11,16.24,15.72,15.77,2091528,0.143,0.14,0.1294,0.10088
06/07/2023,15.51,15.6,14.88,15.29,2383043,0.126,0.128,0.1241,0.09938
