Date,Open,High,Low,Close,Volume,Avg,MA7,MA20,MA50
26/04/2021,278.13,285.735,277.892,285.35,875526,0.166,0.107,0.0881,
28/04/2021,282.68,285.09,278.1586,281.84,877537,0.08,0.101,0.0931,
29/04/2021,282.99,282.99,271,273.62,1579611,0.029,0.095,0.08595,
03/05/2021,269.95,270.4599,255.54,255.92,2173226,0.118,0.11,0.08715,
04/05/2021,250.054,250.61,235.38,244.07,3219966,0.097,0.108,0.089,
10/05/2021,236.1,236.54,228.9,230.75,1439687,0.078,0.112,0.08955,
11/05/2021,219.45,240.53,218.55,237.9,2463363,0.143,0.128,0.09305,
13/05/2021,229.94,234.28,218.63,221.96,1944018,0.046,0.066,0.0885,
18/05/2021,228.08,232.2549,224.89,227.35,1334289,0.006,0.059,0.0877,
19/05/2021,222.7,230,221.1,228.42,1125034,0.071,0.038,0.08585,0.0817
24/05/2021,240.35,243.61,239.55,242.56,1299140,0.125,0.065,0.08625,0.0812
26/05/2021,246.12,248,242.025,246.53,2389379,0.061,0.067,0.0856,0.0799
27/05/2021,226.89,229.67,215.62,222.4,10042560,0.063,0.057,0.0843,0.08
28/05/2021,223.53,225.85,219.33,222.44,2993209,0.093,0.07,0.08895,0.08118
04/06/2021,213,215.69,212.25,213.36,1696945,0.216,0.123,0.09595,0.08344
07/06/2021,213.05,217.15,210.86,216.44,1935478,0.037,0.108,0.0913,0.08106
10/06/2021,216.01,222.14,215,222.12,1721775,0,0.095,0.08535,0.0785
14/06/2021,226.79,231.82,225.71,227.79,2126348,0.091,0.085,0.08625,0.07814
15/06/2021,227.03,230,223.772,224.36,1220255,0,0.075,0.0815,0.0812
16/06/2021,225.26,227.36,219.24,223.22,2891647,0.085,0.057,0.08025,0.08066
21/06/2021,238.4,239.06,232.32,233.18,1908094,0.096,0.073,0.07675,0.08072
23/06/2021,241.79,245.205,240.5,242.49,1006737,0.099,0.082,0.0777,0.08264
29/06/2021,248.04,249.58,245.39,248.04,941060,0.267,0.088,0.0896,0.08528
30/06/2021,248.86,248.98,243.6,244.68,1148484,0,0.075,0.0837,0.0838
07/07/2021,252.49,253.64,248.1,250.27,1015271,0.072,0.078,0.08245,0.08528
09/07/2021,247.22,252.1,244.12,251.84,1449688,0.111,0.08,0.0841,0.08602
12/07/2021,254.315,256.61,245.18,245.55,1799570,0.248,0.119,0.08935,0.0886
13/07/2021,248.46,252.3999,246.2001,249.09,1719304,0.163,0.104,0.0952,0.09154
14/07/2021,250,251.31,241.97,242.1,1082979,0.046,0.11,0.0972,0.08938
15/07/2021,242.94,244.56,235.02,237.58,1379178,0.172,0.119,0.10225,0.09126
16/07/2021,239.52,240.77,235.47,235.67,951577,0.118,0.133,0.1019,0.09186
20/07/2021,244.89,249.7,240.535,246.34,1471874,0.102,0.137,0.10395,0.0943
22/07/2021,248.37,250.85,246.37,249.71,1379579,0.123,0.139,0.10695,0.09332
23/07/2021,250.18,261,248.95,257.91,1861550,0.11,0.119,0.1078,0.09364
28/07/2021,249.09,253.22,247.595,250.5,910226,0.098,0.11,0.1019,0.0944
02/08/2021,248,248.38,240.81,245.58,1258124,0.108,0.106,0.10545,0.09522
03/08/2021,245.58,247.99,239.51,242.57,1225879,0.1,0.103,0.11045,0.09576
09/08/2021,240,242.98,238.48,241.35,790880,0.09,0.102,0.1104,0.09482
11/08/2021,234.64,237.7,231.06,234.49,1227921,-0.073,0.074,0.10675,0.09292
12/08/2021,234,239.89,233,236.14,1273442,0.268,0.096,0.1159,0.09612
16/08/2021,235.19,237.12,229.15,231.82,1197907,0.107,0.098,0.11645,0.09592
20/08/2021,230.92,234.32,230.71,230.97,1497577,0.091,0.099,0.11605,0.09626
25/08/2021,254.25,262.9573,253.33,260.73,2640608,0.105,0.098,0.10795,0.09658
26/08/2021,255.55,264.4069,255.4,262.17,1529504,-0.011,0.082,0.1074,0.09636
27/08/2021,261.08,265.26,260.1,262.38,1174408,0,0.07,0.1038,0.09484
30/08/2021,263,266.1786,260.11,264.98,1363838,0.173,0.095,0.1069,0.0957
01/09/2021,260,266.21,258.78,264.76,2347950,0.064,0.091,0.0977,0.0946
02/09/2021,262.315,276.2264,261.075,271.75,5247145,0.079,0.087,0.0935,0.09472
03/09/2021,270.03,276.3,267.7301,270.4,2179633,-0.072,0.079,0.0876,0.09138
08/09/2021,263.35,265.89,259.3101,263.46,1327134,0.047,0.056,0.08135,0.09012
09/09/2021,263.45,269.23,262.71,266.46,1188138,0,0.031,0.07545,0.0868
14/09/2021,249.53,254.36,249.24,253.29,1157895,0.132,0.03,0.07695,0.08784
15/09/2021,252.61,254.3,249.78,253.58,1276223,0.231,0.073,0.08235,0.09188
16/09/2021,253.58,255.88,249.01,255.78,1069271,0.072,0.083,0.08045,0.09096
17/09/2021,257.39,258.7,255,258.15,2538030,0.094,0.083,0.08025,0.0909
21/09/2021,253.65,257.02,250.06,251.76,801569,0.193,0.104,0.0845,0.0932
24/09/2021,255.82,256.39,247.38,253.43,990063,0.137,0.123,0.08635,0.09308
27/09/2021,249.9,249.9,239.11,241.46,1757641,0.069,0.133,0.0853,0.09354
28/09/2021,243.12,243.19,234.65,235.75,1670776,0.026,0.117,0.09025,0.09394
29/09/2021,239.22,243.69,233.13,233.33,1074545,0.107,0.1,0.0822,0.09466
04/10/2021,235,236.1,223.545,224.96,1797572,0.051,0.097,0.0794,0.09318
12/10/2021,227.94,236.53,227.94,235.17,1354139,0.071,0.073,0.0784,0.09338
13/10/2021,237.37,247.58,237.37,247.2,1512930,0.1,0.068,0.07815,0.09412
14/10/2021,251,261.2968,251,255.53,2519351,0.154,0.08,0.0864,0.09534
15/10/2021,252.24,257.035,250.375,255.02,1202123,0.08,0.088,0.0904,0.09262
18/10/2021,253.97,260.38,252.6068,259.92,1309694,0.091,0.085,0.0863,0.0937
19/10/2021,260.14,262.44,257.31,257.71,981465,0.092,0.091,0.0877,0.09554
21/10/2021,254.73,261.08,254.73,259.77,786137,0.106,0.099,0.08905,0.09584
25/10/2021,260,265.07,258.52,261.05,818568,0.096,0.103,0.09745,0.09776
28/10/2021,248.57,248.75,239.57,244.63,2124794,0.037,0.094,0.09695,0.0968
29/10/2021,244.97,249.79,244.01,247.18,1044266,0.109,0.087,0.1024,0.09706
01/11/2021,247.2,250.21,244.01,250.2,962957,0.08,0.087,0.0998,0.09668
02/11/2021,251.46,256.69,250.54,253.7,908442,0.128,0.093,0.09465,0.0939
03/11/2021,254.7,255,248.51,254.25,787081,0.109,0.095,0.0965,0.09608
04/11/2021,255.8,257.52,250.89,255.7,1092136,0.103,0.095,0.09695,0.0967
12/11/2021,257.32,262.97,256,261.5,1091692,0.1,0.095,0.0923,0.09648
17/11/2021,266.41,269.33,263.06,266.42,854805,0.106,0.105,0.09075,0.09364
19/11/2021,264.35,264.39,239.91,240.68,3027766,0.108,0.105,0.0927,0.09254
22/11/2021,239.54,240,226.05,226.25,2276477,0.153,0.115,0.09905,0.09468
23/11/2021,224.6,224.65,214.57,215.64,2525240,0,0.097,0.0937,0.09124
24/11/2021,212.86,220.53,208.24,219.58,1900795,0.098,0.095,0.09605,0.09084
26/11/2021,221.1,224.21,217.01,222.69,920754,0.118,0.098,0.0984,0.09116
30/11/2021,226.46,226.46,213.52,215.23,1968508,0.039,0.097,0.09535,0.08948
01/12/2021,218.54,219.5,196.78,198.08,3016507,0.026,0.085,0.08895,0.0878
02/12/2021,215.75,224.62,213.19,221.18,5852495,0.071,0.073,0.0885,0.08726
03/12/2021,219.95,225,210.23,214.59,2754134,0.127,0.092,0.0903,0.08764
07/12/2021,225,232.76,224.99,230.44,1970102,0.069,0.084,0.08915,0.08702
08/12/2021,230.44,244.18,227.53,240.07,2053239,0.082,0.073,0.08795,0.08686
10/12/2021,229,233.66,222.48,223.66,1346288,0.088,0.09,0.08755,0.09008
14/12/2021,217.954,222,212.39,217.36,1485367,0.119,0.086,0.09165,0.0871
15/12/2021,217.03,224.89,212.88,222.55,1953437,0.16,0.095,0.0942,0.08816
16/12/2021,223.09,223.75,206.81,211.8,2362290,0.131,0.104,0.09675,0.08896
17/12/2021,206.39,218.86,200.22,217.91,4725507,0.03,0.097,0.09185,0.08746
20/12/2021,214.32,223.1,210.93,218.91,1919277,0.109,0.098,0.09185,0.08986
22/12/2021,228.38,234.79,225.87,228.34,971064,0.095,0.104,0.09145,0.09176
23/12/2021,227.38,229.38,224.91,228.31,596349,0.066,0.096,0.08975,0.08962
27/12/2021,227.95,232,227.6203,229.41,798249,0.097,0.076,0.0893,0.09028
28/12/2021,229.92,230.095,223.14,224.47,545616,0.086,0.084,0.0882,0.09042
29/12/2021,223.15,224.36,218.9812,224.18,818460,0.127,0.09,0.0869,0.0944
03/01/2022,223.05,226.49,218.62,222.66,1249663,0.092,0.087,0.0915,0.0953
04/01/2022,221.75,222.9,207.07,215.01,1968864,0.006,0.075,0.0869,0.09542
06/01/2022,197.65,206.53,192.75,202.22,2153894,0.077,0.073,0.08485,0.09432
07/01/2022,199.56,207.03,195.9501,196.67,1781393,0.038,0.064,0.0848,0.09046
11/01/2022,198.61,213.31,197.46,207.98,1965396,0.072,0.083,0.0871,0.09046
12/01/2022,211.06,220.88,211.04,213.93,2197458,0.136,0.089,0.09035,0.0913
13/01/2022,212.9,214.38,201.78,202,2014498,0.138,0.108,0.0909,0.0902
14/01/2022,198.145,205.07,196,204.41,1702673,0.078,0.116,0.09135,0.08902
19/01/2022,197.47,204,195.6,197.42,1298786,0.071,0.121,0.0908,0.08906
21/01/2022,198.71,205.88,176.385,188.26,6285484,0.021,0.085,0.08745,0.08896
24/01/2022,181.62,191.67,172.53,190.9,4121017,0.089,0.088,0.08595,0.0886
25/01/2022,184.96,188.295,174.52,177.66,3547552,0.171,0.093,0.0865,0.091
26/01/2022,184.01,190.98,176.22,178.04,3093972,0.09,0.086,0.08445,0.09138
28/01/2022,175.99,184.625,171.86,184.24,1942144,0.085,0.087,0.0872,0.09108
02/02/2022,195.55,198.33,187.11,191.24,2521722,0.083,0.088,0.0859,0.08966
04/02/2022,182.8,191.22,181.33,188.86,1273468,0.115,0.102,0.0869,0.09036
07/02/2022,187.94,195.39,186.79,188.09,968468,0.074,0.086,0.0873,0.09002
08/02/2022,184.72,191.49,182.5601,190.45,1052673,0.06,0.082,0.08545,0.08938
09/02/2022,195,196.35,190,195.46,933495,0.054,0.078,0.08385,0.08834
14/02/2022,190.8,196,187.67,189.41,1285069,0.068,0.076,0.0809,0.08778
16/02/2022,191.99,192.99,186.01,188.55,1579927,-0.078,0.049,0.0724,0.08548
22/02/2022,164.68,173.59,163.42,168.93,3693595,0.108,0.054,0.0775,0.08546
23/02/2022,169.98,171.32,159.48,159.51,1931988,0.077,0.052,0.0775,0.0854
24/02/2022,154.04,174.0299,152.51,173.56,3230249,0.065,0.051,0.07885,0.08414
28/02/2022,177.37,186.11,177.37,182.84,4097061,0.107,0.057,0.0806,0.0841
02/03/2022,184.2,184.65,177,182.7,2912635,0.02,0.052,0.0748,0.08244
03/03/2022,174,177.95,161.12,167.98,5256475,0.029,0.047,0.06935,0.08102
04/03/2022,167.2,172.9799,157.06,158.41,2694349,0.053,0.066,0.0681,0.07996
07/03/2022,159.63,161.6,152.89,154.4,2141944,0.138,0.066,0.07145,0.08056
08/03/2022,155.49,164.22,152.53,159.55,2536401,0.08,0.068,0.0744,0.0791
10/03/2022,167.55,168.5737,162.7195,165.72,1374880,0.098,0.089,0.07485,0.08106
14/03/2022,152.5,156.24,144.28,146.1,2393784,0.109,0.1,0.07175,0.08128
22/03/2022,155.88,169.46,154.45,166.43,8609308,0.003,0.093,0.0674,0.07898
23/03/2022,160.25,160.25,148.41,148.55,7244035,0.055,0.094,0.0659,0.0793
24/03/2022,149.78,149.78,137.185,144.5,8354673,-0.049,0.067,0.0593,0.0778
25/03/2022,144.91,144.99,135.46,138.11,5506050,0.027,0.059,0.0549,0.07692
28/03/2022,139.73,150.26,139,149.86,4860611,0.093,0.048,0.05585,0.07624
29/03/2022,152,158.34,151.38,156.81,4143851,0.055,0.042,0.0556,0.07596
30/03/2022,154.22,158.4879,151.9238,152.6,2101067,0.02,0.029,0.0539,0.07472
31/03/2022,152.12,152.885,147.63,150.96,2764100,0.003,0.029,0.05065,0.07302
01/04/2022,151.22,153.12,147,148.79,2149532,-0.01,0.02,0.05405,0.07044
04/04/2022,149.75,161.59,149.4,160.42,2665242,0.059,0.018,0.0516,0.06842
05/04/2022,161.06,161.61,155.2757,156.79,1827338,0.187,0.037,0.0571,0.06954
06/04/2022,152.74,153.084,148.17,150.1,1499425,0.014,0.036,0.05455,0.06922
07/04/2022,148.19,151.42,144.62,147.57,1305901,-0.003,0.035,0.04905,0.06698
08/04/2022,146.3,147.5,142.4,142.86,1241424,-0.045,0.03,0.0458,0.06418
19/04/2022,140,150.805,139.57,149.05,1941843,0.1,0.045,0.04935,0.06486
21/04/2022,147.49,149.66,137.57,138.77,2081644,-0.044,0.038,0.0445,0.06204
26/04/2022,136.74,137.98,129.6121,129.69,1643374,-0.059,0.021,0.03465,0.05914
28/04/2022,129.98,132.96,124.2501,131.7,1667319,0.111,0.011,0.0362,0.05882
02/05/2022,118.41,124.005,117.05,123.97,1667235,0.057,0.017,0.03415,0.05812
03/05/2022,122.85,125.3,117.18,117.72,2424280,0.07,0.027,0.0322,0.0594
05/05/2022,119.17,119.17,109.9,111.17,2281497,0.076,0.044,0.03585,0.05938
06/05/2022,109.12,109.95,100.05,102.45,3986613,0.198,0.058,0.043,0.06258
10/05/2022,92.2,94.6,84.58,91.57,4878110,0.097,0.086,0.0503,0.06308
13/05/2022,90.99,98.29,90.4,97.7,3385847,0.049,0.079,0.0514,0.06134
16/05/2022,95.5,97.52,89.1,89.37,2163692,0.007,0.062,0.0471,0.05872
19/05/2022,78.9,86.34,77.3,83.03,4245726,0.129,0.052,0.0508,0.05974
20/05/2022,86.47,87.31,80.305,84.22,2779716,0.043,0.059,0.05195,0.05918
23/05/2022,84.03,84.6,80.04,83.51,2152183,-0.108,0.03,0.0464,0.0566
24/05/2022,81.67,81.67,77.01,78.86,2119770,0.027,0.024,0.04825,0.05536
25/05/2022,78.43,83.785,78,82.57,2195160,0.189,0.044,0.05475,0.05572
26/05/2022,79.79,83.38,79.26,81.21,3314847,0.077,0.052,0.04925,0.05546
27/05/2022,82.88,86.25,82.375,86.06,2466380,-0.002,0.051,0.04845,0.05372
31/05/2022,85.29,86.92,82.56,83.05,4354164,0.018,0.08,0.0495,0.05242
01/06/2022,84.43,87.57,82.32,84.43,2776139,0.041,0.058,0.0538,0.05094
02/06/2022,84.13,94.22,83.64,93.68,6110415,0.07,0.057,0.0523,0.05086
06/06/2022,101.55,101.66,94.17,95,5703792,0.057,0.04,0.05735,0.0508
07/06/2022,93.11,99.75,92.09,99.74,3973713,0.098,0.051,0.0652,0.05168
09/06/2022,100.8,101.14,94.56,94.92,4562666,0.032,0.047,0.06125,0.05096
10/06/2022,92.75,93.68,88.695,90.12,4301213,-0.005,0.041,0.05815,0.05242
13/06/2022,85.81,87.11,80.83,81.66,3578364,0.021,0.04,0.0557,0.05068
14/06/2022,82.37,84.66,80.1,81.47,2709296,0.013,0.039,0.05255,0.0494
15/06/2022,83.59,87.615,82.8314,85.91,2746492,0.039,0.036,0.0446,0.04888
16/06/2022,82,83.68,77.9649,79.04,3443146,0.068,0.032,0.04315,0.0481
17/06/2022,80.06,83.29,79.4,82.67,5344677,-0.032,0.019,0.0391,0.04706
22/06/2022,82.49,87.74,82.3,86.02,2086114,-0.001,0.016,0.0387,0.04646
23/06/2022,86.92,93.99,86.14,93.4,2722138,0.1,0.028,0.03725,0.0474
24/06/2022,94.8,101.35,94.35,101.26,5863091,0.027,0.027,0.03645,0.04518
27/06/2022,100.89,101.81,96.72,97.26,2421436,0.068,0.036,0.04525,0.04494
28/06/2022,97.43,99.61,91.83,92.6,1824867,-0.001,0.034,0.04385,0.04296
29/06/2022,92.2,93.66,90.1,93.36,1902124,-0.032,0.027,0.0328,0.04014
30/06/2022,92.32,92.89,87.3,90.4,2301381,0.013,0.029,0.0296,0.04034
01/07/2022,90.32,96.27,88.54,95.98,2424651,0.021,0.018,0.03075,0.03966
06/07/2022,103.03,106.05,99.99,101.33,2411490,0.019,0.031,0.0308,0.04102
07/07/2022,100.51,104.29,100.17,103.66,1490172,-0.005,0.028,0.0285,0.04038
11/07/2022,102.59,104.72,98.77,100.38,2217829,-0.008,0.008,0.0246,0.03836
12/07/2022,100.57,104.53,94.945,95.76,2731721,-0.021,0.009,0.0207,0.03684
13/07/2022,93.78,98.69,91.29,97.1,2016322,-0.018,0.003,0.0149,0.03608
14/07/2022,96.07,96.65,92.31,92.84,2374830,-0.086,-0.008,0.009,0.0343
15/07/2022,93.54,95.82,91.5,94.02,1778444,0.125,0.015,0.0155,0.037
18/07/2022,96.24,99.2,95.13,95.46,2275384,0.04,0.007,0.01645,0.03662
20/07/2022,96.26,104.6,96.26,103.03,2415398,0.014,0.01,0.0165,0.03316
22/07/2022,104.4,107.86,99.91,101.95,1611216,0.064,0.022,0.01775,0.03416
25/07/2022,101.68,101.68,98.27,99.14,1797617,0.067,0.047,0.0177,0.03556
26/07/2022,98.94,98.94,91.03,91.17,1877686,-0.01,0.027,0.0188,0.03626
27/07/2022,93.87,96.52,92.47,96.42,2001849,0.082,0.037,0.02295,0.0359
29/07/2022,98.34,98.6421,95.18,98.45,1743266,0.113,0.047,0.0236,0.03904
01/08/2022,96.91,102.44,95.25,98.53,1381005,0.224,0.077,0.03345,0.0447
03/08/2022,100.96,106.61,100.8,104.49,3145744,0.047,0.075,0.0324,0.04342
04/08/2022,103.61,105.42,100.54,104.07,1195029,0.089,0.087,0.0369,0.04406
11/08/2022,107.13,109.345,101.885,102.49,1688528,0.012,0.077,0.0391,0.0429
12/08/2022,104.5,104.5,101.4,104.15,1090692,0.119,0.082,0.0444,0.04376
18/08/2022,101.07,102.5671,99.35,101.77,1032885,0.115,0.083,0.0491,0.0421
22/08/2022,94.17,95.96,92.41,93.5,1636435,0.105,0.07,0.0534,0.04226
25/08/2022,96.65,98.68,95.3415,98.57,1865578,-0.014,0.055,0.05295,0.041
26/08/2022,99.68,99.68,92.14,93.48,1870945,0.063,0.068,0.0565,0.04212
29/08/2022,91.5,93.58,89.335,89.8,2664811,0.07,0.077,0.06105,0.04094
30/08/2022,91.35,93.78,88.22,91.16,1887335,0.09,0.072,0.06645,0.04188
31/08/2022,93.74,94.7814,89.76,91.4,4914738,-0.02,0.053,0.06975,0.04364
02/09/2022,61.86,66.4989,61.43,64.63,21050150,-0.038,0.024,0.0616,0.04234
06/09/2022,64.34,64.7808,60.52,60.66,8497137,-0.017,0.024,0.05875,0.03822
08/09/2022,59.96,64.18,59.75,62.67,4949640,0.11,0.031,0.06355,0.03888
09/09/2022,63.8,65.23,62.88,64.7,6927008,0.06,0.029,0.06335,0.04012
12/09/2022,65.04,65.8,63.73,64.8,7237801,0.126,0.034,0.0663,0.04228
13/09/2022,61.54,63.01,60.7701,61.48,5549111,-0.002,0.037,0.0667,0.04142
14/09/2022,61.2,61.85,60.01,60.8,5368937,0.005,0.035,0.06285,0.04012
15/09/2022,60.86,63.32,60.11,62.54,5468247,0.077,0.051,0.06105,0.04052
16/09/2022,60.27,60.7552,58.51,59.01,9963355,0.075,0.064,0.0536,0.04006
19/09/2022,58.81,59.37,57.71,58.91,4656568,0.001,0.065,0.0513,0.03944
20/09/2022,58.57,59.87,57.85,58.5,5726294,0.059,0.056,0.0498,0.04072
21/09/2022,59,59.5001,56.85,56.97,3331224,0.106,0.071,0.0545,0.04242
23/09/2022,53.91,55.16,53.15,54.18,3916480,0.163,0.094,0.0567,0.04542
27/09/2022,54.32,55,52.93,54.07,2916103,0.071,0.1,0.0545,0.04606
30/09/2022,56.5,59.89,55.85,56.87,4094036,0.08,0.087,0.05325,0.0463
06/10/2022,57.83,59.47,57.05,58.01,3814128,-0.233,0.03,0.0423,0.04228
07/10/2022,56.59,56.7587,53.55,53.72,3034619,0.144,0.036,0.04635,0.04518
10/10/2022,53.74,53.96,51.28,52.02,3029611,0.035,-0.017,0.0446,0.04388
11/10/2022,52.3,52.49,49.9,50.76,4754236,0.071,-0.017,0.04365,0.04476
13/10/2022,48.45,52.08,47.54,51.41,4364716,0.073,0.015,0.0483,0.04486
17/10/2022,51.05,53.36,50.26,52.03,3545550,0.094,0.045,0.0549,0.04676
18/10/2022,54.35,56.27,53.4,54.41,4392565,-0.01,0.06,0.05525,0.0472
19/10/2022,53.7,55.49,53.0351,53.83,2925347,0.058,0.063,0.05265,0.0481
01/11/2022,58.12,59.13,54.94,55,2291689,-0.017,0.05,0.0488,0.04734
02/11/2022,54.73,54.86,50.85,50.93,3300742,0.097,0.053,0.04735,0.0489
03/11/2022,49.97,51.0512,48.46,50.15,4063859,0.099,0.063,0.0524,0.05098
04/11/2022,50,50.12,44.1204,45.02,7520725,0.047,0.057,0.0545,0.05208
07/11/2022,47.78,47.82,45.21,47.24,5522104,0.026,0.062,0.05195,0.05302
08/11/2022,47.69,49.41,46.03,47.7,3913199,0.075,0.064,0.05195,0.05488
11/11/2022,49.535,54.82,49.05,54.35,6175399,0.019,0.068,0.05285,0.05698
14/11/2022,53.345,54.02,51.17,51.41,4434179,0.116,0.068,0.0557,0.0568
15/11/2022,54.18,55.43,52.815,53.42,3706661,0.168,0.085,0.0588,0.05936
16/11/2022,51.79,52.31,50.07,50.42,2885022,0.142,0.102,0.05775,0.06192
18/11/2022,50.42,50.55,48.29,49.86,10568530,0.117,0.108,0.06005,0.06298
21/11/2022,49.23,49.53,47.704,48.29,3017860,0.1,0.123,0.06105,0.06364
22/11/2022,47.73,48.35,46.775,47.97,2640423,0.179,0.132,0.08165,0.06742
23/11/2022,48.31,51.16,47.5,50.74,3558705,0.09,0.121,0.07895,0.06758
25/11/2022,50.31,50.47,49.53,50.09,1118929,0.103,0.115,0.08235,0.06738
28/11/2022,49.65,51.28,49.4,50.2,5520099,0.152,0.1,0.0864,0.06594
29/11/2022,50.08,52.49,50.08,51.25,5774549,0.057,0.111,0.0856,0.06614
30/11/2022,49.56,53.7133,49.01,53.32,8750988,0.052,0.104,0.0835,0.0654
01/12/2022,61.955,67.6199,61.37,67.43,20131520,0.093,0.092,0.08865,0.06702
05/12/2022,64.92,65.08,60.62,61.94,4305412,0.059,0.071,0.0887,0.06582
07/12/2022,62.13,63.88,61.085,61.66,4468789,0.18,0.098,0.09855,0.06712
08/12/2022,62.34,65,60.51,63.82,2769948,-0.052,0.077,0.0911,0.06398
09/12/2022,63.47,65.87,62.95,64.42,3051428,0.178,0.09,0.09505,0.06782
12/12/2022,64.68,68.73,64.22,68.49,4524922,0.155,0.098,0.10045,0.06966
13/12/2022,73.08,74.18,68.1,70.52,6229643,0.102,0.106,0.10425,0.0703
14/12/2022,70.52,72.35,69.6201,70.91,2549370,0.168,0.121,0.1089,0.07186
15/12/2022,69.42,71.43,67.76,67.98,3919642,0.18,0.13,0.11695,0.07586
16/12/2022,67.56,68.99,66.4,67.92,6281852,0.077,0.115,0.115,0.07816
20/12/2022,64.09,67.05,63.5,66.27,2171366,-0.028,0.097,0.1052,0.07794
22/12/2022,66.53,68.33,65.6,67.81,2761842,0.059,0.084,0.10105,0.07692
27/12/2022,65.66,66.22,64.4912,64.96,1434859,0.066,0.079,0.0985,0.07704
29/12/2022,66.295,68.9,65.38,68.37,1838733,0.118,0.071,0.0994,0.07688
06/01/2023,65.77,68.375,64.66,68.03,2684094,0.143,0.051,0.0976,0.07978
09/01/2023,69.88,70.95,67.92,69.02,2339789,0.135,0.066,0.09985,0.08238
11/01/2023,67.41,67.79,64.61,64.9,4235330,0.282,0.11,0.1088,0.08648
12/01/2023,63.04,65.9,62.4,65.85,3900917,0.169,0.126,0.10965,0.08836
13/01/2023,64.84,70.13,64.6299,69.76,3635861,0.155,0.139,0.11455,0.09144
17/01/2023,69.77,71.2,67.325,71.12,2696155,0.103,0.142,0.1171,0.09232
18/01/2023,72,72.59,68.49,68.59,2479706,0.076,0.134,0.11625,0.09172
19/01/2023,67.28,68.18,65.661,67.67,2173383,0.093,0.107,0.11795,0.09032
20/01/2023,68.5,69.02,66.92,68.7,2166618,0.084,0.095,0.11315,0.09058
23/01/2023,69.38,70.3078,67.89,69.83,2692694,0.03,0.094,0.11725,0.08958
25/01/2023,66.7,68.4399,64.67,67.96,2448131,0.096,0.095,0.11315,0.09616
27/01/2023,69.29,72.3583,69,71.38,1728804,0.1,0.094,0.1104,0.09528
30/01/2023,74,74,69.16,69.21,2322858,0.16,0.114,0.1133,0.09778
