Date,Open,High,Low,Close,Volume
23/11/2020,270,279.5,268.6,276.58,7852603
24/11/2020,279.5,283.9999,268.14,273.01,6320929
25/11/2020,275,278.78,270.77,278.06,3135167
27/11/2020,279.7,280.6,273.01,275.34,2480944
30/11/2020,275.39,293.65,274.28,293.57,6194160
01/12/2020,290.5,292.81,279.38,285.71,4516199
02/12/2020,281.44,284.5316,273.79,281.33,3117781
03/12/2020,281.96,292.1,281.55,289.1,3190531
04/12/2020,290.19,298.13,286.0001,296.38,3748607
07/12/2020,295.65,302.6175,289,299.98,3803044
08/12/2020,299.98,307.63,297.25,306.13,2605089
09/12/2020,315.11,328.74,303.16,306.23,9820728
10/12/2020,301,322.0895,300.07,321.99,4435928
11/12/2020,321,331.87,316.9,330.87,5441740
14/12/2020,332.999,336.17,319.37,324.32,4124703
15/12/2020,325.41,331.1,319.01,320.14,3372550
16/12/2020,321.2,327.96,320.27,325.82,3349706
17/12/2020,346.65,352.12,326.5,329.48,14082090
18/12/2020,331.98,343.6,329.4801,340.71,6843490
21/12/2020,344,358.79,341.54,354,6435198
22/12/2020,356.33,361.6829,344.4816,354.71,5475292
23/12/2020,355,361.04,344.21,360.56,3781622
24/12/2020,360.172,363.44,355.13,356.99,1846127
28/12/2020,359.5,360.9999,339.1201,340.41,4726524
29/12/2020,339.96,344.94,332.05,339.57,3639140
30/12/2020,339.167,344.4399,333.5,338.74,3215275
31/12/2020,337.5,339.91,330.818,332.02,2086364
04/01/2021,339.98,340,316.46,317.9,4919713
05/01/2021,320.8,335.38,320.5,335.18,4506492
06/01/2021,325.04,347.9536,320.21,342.95,7546926
07/01/2021,352.01,379.39,352,379.29,8091042
08/01/2021,391.35,402.85,387.175,399.13,8410817
11/01/2021,390.3,416.22,390.03,403.13,5850650
12/01/2021,407.9,419.75,405.5601,415.29,4766175
13/01/2021,419.3,422.9999,404.503,408.6,4036917
14/01/2021,410.81,422.52,410.109,418.46,3416864
15/01/2021,418,425.99,407.09,408.3,3365868
19/01/2021,420.73,438.36,420.0918,434.14,6043327
20/01/2021,442.82,448.17,425.6047,428.5,4352990
21/01/2021,429.31,430.9997,418.886,423.64,3272740
22/01/2021,422,429.8899,418.33,422.85,2989751
25/01/2021,430.89,443.85,415.01,426.64,4770271
26/01/2021,424.98,429.39,400.31,403.4,4229847
27/01/2021,394.95,420,383.6,402.26,5698388
28/01/2021,409.1,409.114,392.1835,404.01,3558832
29/01/2021,400.2,406.59,384.0301,389.03,3853206
01/02/2021,395.33,416.34,393.19,416.2,3774472
02/02/2021,420,420.57,409,418.75,2750429
03/02/2021,422.495,432.61,421.875,425.07,2400460
04/02/2021,427.89,432.75,420.9959,432.68,1887344
05/02/2021,435.21,443.2,430.912,439.89,2646191
08/02/2021,444.02,449.1947,431.82,434.63,3056625
09/02/2021,436.46,484.8499,433.53,467.3,8053741
10/02/2021,469.22,478.65,449.4201,469.69,4002484
11/02/2021,474.39,479.95,462.955,465.69,2796999
12/02/2021,463.85,470.35,457.06,468.67,2115676
16/02/2021,476.99,486.72,466.28,469.7,3726504
17/02/2021,456.22,457.25,436,456.97,3911967
18/02/2021,448.5,462.5,441.77,452.99,4890448
19/02/2021,462.03,472.8261,442.77,467.31,7685532
22/02/2021,458.775,483.7,434.0101,437.28,7795597
23/02/2021,413.01,424.3999,381.03,415.87,7253988
24/02/2021,410,419.9992,400,413.79,3667338
25/02/2021,406.24,418.9419,378,382.34,5348605
26/02/2021,391.4,401.8785,380.6601,395.48,4452767
01/03/2021,407.08,420.5,397.2,420.31,3818098
02/03/2021,425.98,429.44,388.7,389.67,6013398
03/03/2021,395.01,402.9796,367.9,369.5,7048884
04/03/2021,366,375.5605,345.5401,359.95,7879905
05/03/2021,358.5,361.9099,322.43,353.54,7957530
08/03/2021,347.53,356.9899,325,327.19,5336933
09/03/2021,348.502,362.86,340.41,361.11,5158342
10/03/2021,369.08,376.28,352.96,356.54,4098192
11/03/2021,370,370,358.94,363.34,3578767
12/03/2021,350.14,361.48,346.14,359.96,2720084
15/03/2021,358.9797,363.45,354.0601,362.92,2363639
16/03/2021,364.5,369.5999,348.53,353.58,3192054
17/03/2021,346.25,370.99,341.29,368.71,3370532
18/03/2021,359.03,361.35,341.38,341.95,3370467
19/03/2021,342.6,350.55,334.04,347.51,3549500
22/03/2021,352.8975,361.33,350.9752,356.32,2699815
23/03/2021,357.12,363.87,341.53,342.24,3335696
24/03/2021,344.01,345.1,317.05,318.45,3670709
25/03/2021,311.25,322.68,307.26,317.62,4151183
26/03/2021,315.6484,318.7835,292.92,306.82,5156235
29/03/2021,303.82,308.75,293.61,300.79,3522647
30/03/2021,303.704,314.81,296.36,311.96,4278944
31/03/2021,316,329,314.01,325.77,3575605
01/04/2021,337.67,343.42,329.11,331.9,3507438
05/04/2021,338.01,338.01,322.58,328.29,2618474
06/04/2021,333.85,363.08,331.4,359.37,7272672
07/04/2021,355.72,367.78,352.01,361.92,5346699
08/04/2021,365.95,378,365.66,372.68,5598078
09/04/2021,370,375.9762,363.1935,373.66,3209024
12/04/2021,371.63,374.65,361.69,371.12,2348604
13/04/2021,376.95,389.607,374.9,387.97,3268862
14/04/2021,390.8275,397.69,373.4701,374.66,3490643
15/04/2021,381.13,392.75,376.2501,388.64,2986289
16/04/2021,387.61,388.39,375.69,376.52,2674071
19/04/2021,370.26,378.7453,354.4,361.15,2823446
20/04/2021,360.79,366.56,349.19,354.85,2396827
21/04/2021,341.62,356.9677,336.2701,356.62,3233682
22/04/2021,354.54,367.38,346.63,350.06,3049020
23/04/2021,355.46,357.6,347.66,356.87,1927981
26/04/2021,358.99,368.98,347.54,368.63,3774279
27/04/2021,371,376.5,359.56,360.65,2293754
28/04/2021,359.3,364.8399,354.7,357.74,1443703
29/04/2021,370.57,377.5,353.17,356.7,3781992
30/04/2021,349.41,352.6497,341.8501,342.97,3081113
03/05/2021,346.3932,346.3932,332.03,335.31,2342916
04/05/2021,329.55,330.39,310.71,319.59,3785248
05/05/2021,327.46,328,301.8375,304.17,3751603
06/05/2021,298.5,300.27,272.41,284.18,10479040
07/05/2021,321.99,337.24,313.69,317,16761120
10/05/2021,309.26,316.24,299.13,301.41,8682998
11/05/2021,289.4,316.63,287.6593,314.12,7499490
12/05/2021,305.5,322.6372,305,308.03,9642406
13/05/2021,314.55,323.5,303.03,309.6,6695786
14/05/2021,314.1,317.8421,305.5,315.95,3586997
17/05/2021,313.436,322.6,305.65,312.43,3676134
18/05/2021,314.21,332.41,310.46,325.53,5946674
19/05/2021,318.77,323.7,313.0401,320.84,3154147
20/05/2021,326.737,336.92,323.7,335.98,3662770
21/05/2021,338,339.8899,330.41,330.65,2216196
24/05/2021,333.455,351.43,332.56,347.22,3463164
25/05/2021,349.41,356.7,344.1425,345.7,2899082
26/05/2021,348.88,352.88,345.5,348.99,1847972
27/05/2021,348.3,349.8,342.74,349.03,2330478
28/05/2021,351,357.3899,346,346.71,2058835
01/06/2021,348.97,352.99,340.5,347.71,2282107
02/06/2021,347.05,347.71,336.16,340.24,2940322
03/06/2021,333.01,336.98,323.5,323.8,2750689
04/06/2021,328.55,333.1473,325.55,327.12,2093593
07/06/2021,327.12,342.35,325.295,341.06,2675996
08/06/2021,345,345.76,332.8324,340.13,1864456
09/06/2021,341.91,346.31,338.64,339.64,1953612
10/06/2021,339.64,350.45,339.1,347.81,2288538
11/06/2021,348,352.74,343.8,346.98,2361128
14/06/2021,348.08,368.6033,347.5001,364.86,4472283
15/06/2021,362.99,362.99,338.04,339.88,5900765
16/06/2021,340.89,346.12,327.52,336.67,4420646
17/06/2021,334.08,353.4,333.49,352.3,3956859
18/06/2021,349.84,370.75,349.84,368.43,6206582
21/06/2021,365.05,385.79,363.1,382.73,6227046
22/06/2021,382.59,405.68,382,403.5,6686286
23/06/2021,406.5012,424.34,406.5012,421.7,8639947
24/06/2021,430.495,431.78,419.55,423.58,6575058
25/06/2021,426.175,431.975,420.3,430.94,5007392
28/06/2021,437,445.45,431.3,440.33,4472239
29/06/2021,441.8,444.69,435.9,440.48,2686485
30/06/2021,438.11,462.99,433.41,459.25,6376851
01/07/2021,455.96,457,433.66,435.67,5278273
02/07/2021,437,445.88,428.6307,430.32,3813035
06/07/2021,431.45,438.3353,425.56,435.18,2916970
07/07/2021,439.9965,442,418.5562,419.01,3413900
08/07/2021,407.255,427.076,405.15,420.28,4035947
09/07/2021,420.01,433.715,412.51,431.61,3141742
12/07/2021,437.6,444.58,426.63,433.41,3178600
13/07/2021,435,439.2994,424.58,427.12,2364729
14/07/2021,431.5232,433.7848,411.81,413,3026104
15/07/2021,414.5,419.23,397.25,406,3345348
16/07/2021,407.62,413.78,397.36,399.99,2681028
19/07/2021,393.675,407.96,391.18,407.7,2582468
20/07/2021,409.07,420.5,398.504,417.2,2766721
21/07/2021,413.62,424.94,412.0001,422.13,1956364
22/07/2021,423.884,430.82,418.591,420.65,1855855
23/07/2021,426.87,474.97,426.87,473.65,10787310
26/07/2021,472.11,486.32,468.78,479.5,6613478
27/07/2021,477.2,490.7613,443,459.37,10515780
28/07/2021,467.146,474.35,453.01,468.35,4684581
29/07/2021,461.02,471.9999,448.1901,449.6,3714569
30/07/2021,441.18,449.98,427.3974,428.31,3928285
02/08/2021,432,433,414.77,421.37,4885472
03/08/2021,425.01,434.49,411.8,417.8,3488480
04/08/2021,416.02,422.3,413.55,420.32,4155657
05/08/2021,382,410.1,379,403.48,10605510
06/08/2021,401.15,412,390.65,391.47,6706015
09/08/2021,394.01,405.34,388.9,397.73,3991124
10/08/2021,399.67,400.95,377.5,379.26,4169989
11/08/2021,377.17,379.68,361.9401,369.21,4273567
12/08/2021,370.99,375.9799,365.5001,369.52,3124827
13/08/2021,369.41,370.87,356.71,357.59,3112552
16/08/2021,356.86,362.99,344.83,356.58,4387041
17/08/2021,353.7,366.3696,350.4,357.04,4708575
18/08/2021,357.7,358.795,344.5,344.72,3070443
19/08/2021,342.06,352,340,343.35,3561709
20/08/2021,347.18,351.73,342.81,351.2,2890142
23/08/2021,356.4765,360.9999,351.75,358,3404788
24/08/2021,363.06,364.23,352.14,356.82,2929448
25/08/2021,356.36,359.89,352.52,353.47,2109360
26/08/2021,352.37,367.79,351.19,352,4381748
27/08/2021,355.16,359.94,352.86,357.03,2263834
30/08/2021,356.74,361.2,352.17,355.9,1978446
31/08/2021,356,360.65,350.25,352.4,2850220
01/09/2021,354.4,374.74,353,368.1,5909687
02/09/2021,370.4,371.3892,346.18,346.49,7010481
03/09/2021,333.545,345.45,331,342.27,6896248
07/09/2021,344,347.7246,338,344.68,2816483
08/09/2021,343.27,343.6623,334.2501,334.64,3144030
09/09/2021,334.59,342.6194,333.93,338.46,2800250
10/09/2021,340.21,342.04,328,328.3,3389388
13/09/2021,325.75,326.67,314.53,322.82,4017537
14/09/2021,323.25,329.5299,315.764,316.76,3524623
15/09/2021,317,319.5512,311.61,318.73,2880490
16/09/2021,317.44,323.28,313.71,323.09,3000387
17/09/2021,323.39,325.81,316.97,324.1,3800490
20/09/2021,316.8363,319.33,309.6681,316.01,3275438
21/09/2021,319.858,328,318,319,3675255
22/09/2021,319.604,326.04,316.71,324.77,3006587
23/09/2021,339.4381,339.6,330.0101,334.52,5343695
24/09/2021,327,328.39,318.5,321.89,3630738
27/09/2021,320.233,321.4,312.81,321.24,3315424
28/09/2021,317.82,321.17,306.73,310.57,3814795
29/09/2021,312.96,317.145,302.11,302.92,3446950
30/09/2021,306.34,315.86,303.51,313.35,3813783
01/10/2021,312.323,314.64,306.22,314.46,2807143
04/10/2021,313.33,313.46,293.9,296.86,4992353
05/10/2021,299.36,307.97,296.0001,304.51,3730283
06/10/2021,301.13,322.99,300.61,321.69,6083828
07/10/2021,325.86,328.75,323,324.47,3357987
08/10/2021,326.46,327.75,320.01,323.36,2222538
11/10/2021,321.52,328.24,319.19,319.6,1621384
12/10/2021,321.11,324.85,319.14,320,1776233
13/10/2021,321.5,329.84,319.5446,329.22,2861270
14/10/2021,332,334.11,328.21,328.92,2983671
15/10/2021,329.3,330.8322,323.7,324.38,3078189
18/10/2021,323.85,344.67,323.0586,344.46,4557945
19/10/2021,342,350.6,339.12,344.45,4972501
20/10/2021,347.64,349.96,335.27,338.93,3307911
21/10/2021,335.4277,341.8,333.3604,333.83,2550511
22/10/2021,325.77,328.41,313.4012,321.88,4133873
25/10/2021,321.96,327.05,315.2,323.19,2700200
26/10/2021,327.03,333.3442,319.85,324.01,2768581
27/10/2021,325.04,327.5348,315.845,316.57,2254446
28/10/2021,317.31,323.22,314.5,320.56,1709153
29/10/2021,318.77,321.53,303.65,304.9,3655314
01/11/2021,306.4832,318.4331,303.5623,317.72,3293123
02/11/2021,317.5,317.5,310.04,313.41,1927321
03/11/2021,314.23,314.695,307.09,313.66,5500552
04/11/2021,289.81,308.81,285.82,289.39,12768940
05/11/2021,289.02,290.3699,275.14,278.62,5828321
08/11/2021,279.67,285.63,275.55,277.17,4701913
09/11/2021,277.59,282.66,275.5,279.77,3036707
10/11/2021,278.95,283.88,271.7127,274.6,3506850
11/11/2021,275.82,277.99,271.34,271.79,2282750
12/11/2021,272.64,275.79,268.5801,275.38,2000514
15/11/2021,276.03,279.3,271.02,274.79,2287573
16/11/2021,274.55,276.47,269.285,276.46,2963290
17/11/2021,264.15,264.1977,243.16,245.11,12946600
18/11/2021,239.38,245.3,234.85,235.85,5798369
19/11/2021,240.59,243.66,233.86,234.1,4520534
22/11/2021,233.56,238.27,223.85,230.98,5664990
23/11/2021,231.81,233.3799,223.33,226.06,3405600
24/11/2021,225.68,232.67,222.32,231.45,4213907
26/11/2021,236.6,237,228.42,235.16,2637194
29/11/2021,232.77,235.65,225,231.28,3009335
30/11/2021,233.93,235.92,223.29,227.61,3291029
01/12/2021,229.8068,230.6905,207.15,207.75,4394694
02/12/2021,206.73,213.8,204.23,210.26,3385867
03/12/2021,210.5325,210.5325,199.1404,205.55,4164806
06/12/2021,201.39,210.33,196.94,210.16,3867322
07/12/2021,213.28,220.54,213.16,216.6,4242762
08/12/2021,235.955,260.9899,233.6001,256.08,24838540
09/12/2021,257.005,266.05,234.59,235.09,16339060
10/12/2021,240,245.4499,226.34,229.25,6189802
13/12/2021,228.29,228.792,214.11,221.92,5540086
14/12/2021,213.68,223.79,211.195,221.55,3433142
15/12/2021,215.65,217.85,190.23,203.94,20474770
16/12/2021,210.367,220.7,209.5,219.01,12324580
17/12/2021,216.84,237.18,208.07,236.46,9604407
20/12/2021,232.2563,238.75,226.6578,228.06,5128131
21/12/2021,230.97,232.9,222.33,231.77,3744606
22/12/2021,231.74,234.9299,223,226.7,3977309
23/12/2021,226.95,234.32,222.06,233.52,2983283
27/12/2021,233.6161,234.4,226.6901,227.93,3170967
28/12/2021,227.13,241,227,231.32,5778906
29/12/2021,229.3,230,223.21,224.8,3342920
30/12/2021,225,238.5,224.93,236.2,4739095
31/12/2021,236.2,241.456,227.51,228.2,4570420
03/01/2022,230.63,238.3553,224.87,233.19,4100685
04/01/2022,233.5,234.26,215.58,222.83,4064521
05/01/2022,213.33,216.24,195.9203,196.71,7862966
06/01/2022,198.824,203.58,190,193.83,5571520
07/01/2022,189.46,189.46,178.61,180.41,9217002
10/01/2022,177.04,183.72,173.56,182.96,5849807
11/01/2022,180.646,189.09,179.45,185.7,3779266
12/01/2022,188.27,190.5,176.7,177.44,5235673
13/01/2022,178.56,179.71,167.821,168.3,6312139
14/01/2022,166.273,170.4,159.76,167.48,6402169
18/01/2022,166.2,172.25,162.0001,166.83,5145683
19/01/2022,166.727,172.72,162.31,166.49,4133470
20/01/2022,170.3,179.68,167.03,167.36,7803972
21/01/2022,160,163.5,151.53,152.13,8167337
24/01/2022,148.45,157.52,139.4686,157.32,9867371
25/01/2022,153.5,158.14,147.84,152.19,4495656
26/01/2022,156.9571,160.2,146.2626,147.72,6742521
27/01/2022,151.83,156.41,146.96,147.82,4865355
28/01/2022,148.09,152.26,142.033,151.23,4316920
31/01/2022,153.48,164.31,153.11,164.05,4636542
01/02/2022,168.7472,168.7472,160.13,166.26,3902396
02/02/2022,166.96,166.97,155.64,156.9,3229048
03/02/2022,152.1,155.6,145.18,145.28,4514154
04/02/2022,147.741,161.21,146.961,158.73,5573410
07/02/2022,157.57,163.21,154.52,155.77,3369170
08/02/2022,154.2,157.6,152.5,155.86,2876605
09/02/2022,158.24,165.5,157.45,164.96,3966744
10/02/2022,166.32,177.96,163.31,165.65,7814738
11/02/2022,165,171.7,161.66,163.94,5120304
14/02/2022,164.462,167.54,158.8015,159.02,3896619
15/02/2022,162.65,168.595,156.69,168.15,3677952
16/02/2022,164,165.84,158.8,161.45,3710157
17/02/2022,159.29,161.56,143,144.71,18598660
18/02/2022,106.11,116,102.6,112.46,66585200
22/02/2022,113.11,128.16,112.01,121.97,47017410
23/02/2022,122,122.89,117.781,118.35,14294220
24/02/2022,112.66,135.9,112.49,135.1,16948340
25/02/2022,134.74,139.815,131.3,139.61,8167476
28/02/2022,138.225,141.93,136.5,139.53,9000781
01/03/2022,139.03,141.5,135.19,136.62,5700810
02/03/2022,137.1,137.22,125.66,132.65,7599763
03/03/2022,131.12,135.88,126.6383,127.85,4403291
04/03/2022,127.5,129.67,120.2812,121.5,5269801
07/03/2022,123.49,125.28,112.16,112.45,5615595
08/03/2022,111.7,117.79,104.63,113.46,6965920
09/03/2022,116.57,120.42,115.68,117.55,4568703
10/03/2022,116.92,116.92,107.52,110.85,5586772
11/03/2022,112.7,112.87,103.67,103.85,5297682
14/03/2022,102.31,105.84,99.24,100.69,4783801
15/03/2022,100.01,104.44,97.91,101.83,7157269
16/03/2022,104.5,115.05,103.9401,114.91,7994841
17/03/2022,112.69,119.96,111.41,119.88,5000245
18/03/2022,119,126.28,117.5001,124.85,5484752
21/03/2022,123.8,124.6899,117.62,120.51,3783549
22/03/2022,119.57,127.73,118.28,125.54,4447256
23/03/2022,124.25,130.9,122.5,125.34,4031468
24/03/2022,126.02,127.415,121,127.33,4062684
25/03/2022,126.91,127.04,118.73,123.75,5014586
28/03/2022,124.7,129.85,122.44,128.36,4269578
29/03/2022,131.09,139.58,129.25,137.56,5956659
30/03/2022,135.16,136.6865,128.2,129.95,5802753
31/03/2022,131.77,131.98,125.14,125.27,3915622
01/04/2022,126.5,128.53,122.92,125.56,4020780
04/04/2022,128.98,135.99,128.22,134.59,7557706
05/04/2022,133.35,134.0999,125.43,127.37,5036459
06/04/2022,124.5,125.3699,115,119.33,6370958
07/04/2022,119.49,121.9799,112.5901,117.17,4617134
08/04/2022,116.23,118.65,113.5001,114.74,3774760
11/04/2022,112.71,117.43,109.82,115.45,3953734
12/04/2022,117.23,120.24,113.56,113.58,3709054
13/04/2022,113.275,117.61,111.67,116.48,2881594
14/04/2022,116.55,116.55,111.2,111.36,2744871
18/04/2022,110.7,111.18,105.57,107.91,3562471
19/04/2022,109.5,118.29,108.4843,116.78,6657791
20/04/2022,108.2,114,106.37,109.57,9896707
21/04/2022,110.4,112.12,98.4206,99.55,7198424
22/04/2022,100.89,103.25,95.23,97.09,5627566
25/04/2022,96.35,101.9,95.68,101.41,5868717
26/04/2022,99.06,99.555,91.26,91.76,6897637
27/04/2022,87.93,91.4802,84.29,84.76,8733556
28/04/2022,86.1,92.29,83.72,91.63,13081140
29/04/2022,96.84,101.29,92.71,92.9,17813680
02/05/2022,92.67,103.25,90.36,103.13,12622260
03/05/2022,102,106.74,100.43,103.95,10537730
04/05/2022,103.9,110.56,98.2201,110.01,8472323
05/05/2022,108.18,108.81,100.57,102.45,5764226
06/05/2022,102.04,102.1,93.3201,96.83,6877109
09/05/2022,94.37,96.91,86.175,87.77,7669738
10/05/2022,90.545,92.51,78.09,83.87,9081038
11/05/2022,82.72,86.39,78,78.72,6955095
12/05/2022,78.46,90.95,75.12,87.5,10725210
13/05/2022,89.77,98.5,89.77,97.84,8909780
16/05/2022,96.85,101.55,93.06,93.26,5848461
17/05/2022,97,98.0199,91.2601,97.66,4986140
