Date,Average Score,7 MA
2021-11-25,0.079,0.09
2021-11-26,0.105,0.098
2021-11-29,0.064,0.089
2021-11-30,0.108,0.088
2021-12-01,0.074,0.085
2021-12-03,0.043,0.078
2021-12-04,0.043,0.074
2021-12-07,0.074,0.073
2021-12-08,0.04,0.064
2021-12-09,0.087,0.067
2021-12-10,0.084,0.064
2021-12-13,0.018,0.056
2021-12-14,0.084,0.061
2021-12-15,0.053,0.063
2021-12-16,0.023,0.056
2021-12-17,0.049,0.057
2021-12-19,0.131,0.063
2021-12-20,0.159,0.074
2021-12-23,0.086,0.084
2021-12-25,0.174,0.096
2021-12-28,0.096,0.103
2021-12-29,0.151,0.121
2021-12-30,0.127,0.132
2022-01-03,0.1,0.128
2022-01-04,0.064,0.114
2022-01-05,0.074,0.112
2022-01-06,0.069,0.097
2022-01-07,0.069,0.093
2022-01-10,0.058,0.08
2022-01-11,-0.003,0.062
2022-01-12,-0.085,0.035
2022-01-13,0.119,0.043
2022-01-14,0.051,0.04
2022-01-17,0.104,0.045
2022-01-18,0.095,0.048
2022-01-19,0.049,0.047
2022-01-20,0.025,0.051
2022-01-21,0.043,0.069
2022-01-22,0.041,0.058
2022-01-24,0.075,0.062
2022-01-25,0.056,0.055
2022-01-26,0.061,0.05
2022-01-27,0.061,0.052
2022-01-28,-0.022,0.045
2022-01-29,0.147,0.06
2022-01-31,0.064,0.063
2022-02-01,0.046,0.059
2022-02-02,0.103,0.066
2022-02-03,0.126,0.075
2022-02-04,0.054,0.074
2022-02-05,0.088,0.09
2022-02-06,0.116,0.085
2022-02-07,0.032,0.081
2022-02-08,0.091,0.087
2022-02-09,0.101,0.087
2022-02-10,0.139,0.089
2022-02-11,0.064,0.09
2022-02-14,0.076,0.088
2022-02-15,0.0,0.072
2022-02-16,0.103,0.082
2022-02-17,0.024,0.072
2022-02-18,-0.003,0.058
2022-02-19,0.09,0.051
2022-02-20,0.047,0.048
2022-02-21,0.063,0.046
2022-02-22,0.057,0.054
2022-02-23,0.083,0.052
2022-02-24,0.084,0.06
2022-02-25,0.041,0.066
2022-02-26,0.061,0.062
2022-02-28,0.013,0.057
2022-03-01,0.027,0.052
2022-03-02,0.063,0.053
2022-03-03,0.031,0.046
2022-03-04,0.033,0.038
2022-03-05,-0.028,0.029
2022-03-10,0.072,0.03
2022-03-11,-0.049,0.021
2022-03-12,0.009,0.019
2022-03-14,0.104,0.025
2022-03-15,0.085,0.032
2022-03-16,0.128,0.046
2022-03-17,0.0,0.05
2022-03-18,0.026,0.043
2022-03-21,0.037,0.056
2022-03-22,0.08,0.066
2022-03-23,0.126,0.069
2022-03-24,0.0,0.057
2022-03-25,0.023,0.042
2022-03-28,0.123,0.059
2022-03-29,0.077,0.067
2022-03-31,0.0,0.061
2022-04-01,0.098,0.064
2022-04-04,0.069,0.056
2022-04-05,0.04,0.061
2022-04-06,0.022,0.061
2022-04-08,0.033,0.048
2022-04-11,-0.014,0.035
2022-04-13,0.106,0.051
2022-04-14,0.05,0.044
2022-04-18,0.101,0.048
2022-04-19,0.066,0.052
2022-04-20,0.044,0.055
2022-04-21,0.017,0.053
2022-04-22,0.074,0.065
2022-04-25,0.05,0.057
2022-04-26,0.06,0.059
2022-04-27,0.049,0.051
2022-04-28,-0.011,0.04
2022-04-29,0.03,0.038
2022-04-30,0.175,0.061
2022-05-01,0.115,0.067
2022-05-02,0.056,0.068
2022-05-03,0.031,0.064
2022-05-04,0.039,0.062
2022-05-05,0.125,0.082
2022-05-06,-0.032,0.073
2022-05-09,0.091,0.061
2022-05-10,0.089,0.057
2022-05-11,0.074,0.06
2022-05-12,0.036,0.06
2022-05-13,0.014,0.057
2022-05-16,0.218,0.07
2022-05-18,0.088,0.087
2022-05-19,0.112,0.09
2022-05-20,0.025,0.081
2022-05-22,0.085,0.083
2022-05-23,0.082,0.089
2022-05-24,0.068,0.097
2022-05-25,-0.002,0.065
2022-05-26,0.086,0.065
2022-05-27,0.068,0.059
2022-05-31,0.121,0.073
2022-06-01,-0.088,0.048
2022-06-02,0.073,0.047
2022-06-03,0.222,0.069
2022-06-04,0.015,0.071
2022-06-06,0.077,0.07
2022-06-07,-0.011,0.058
2022-06-08,0.046,0.048
2022-06-09,0.012,0.062
2022-06-10,0.051,0.059
2022-06-11,-0.011,0.026
2022-06-12,0.171,0.048
2022-06-13,0.033,0.042
2022-06-14,0.12,0.06
2022-06-15,0.015,0.056
2022-06-16,0.057,0.062
2022-06-17,0.026,0.059
2022-06-18,0.209,0.09
2022-06-19,0.111,0.082
2022-06-20,0.004,0.077
2022-06-21,0.05,0.067
2022-06-22,0.052,0.073
2022-06-23,0.062,0.073
2022-06-24,0.085,0.082
2022-06-25,0.047,0.059
2022-06-26,0.103,0.058
2022-06-27,0.085,0.069
2022-06-28,0.001,0.062
2022-06-29,0.115,0.071
2022-06-30,-0.013,0.06
2022-07-01,0.043,0.054
2022-07-02,-0.043,0.042
2022-07-04,0.103,0.042
2022-07-07,0.092,0.043
2022-07-08,0.1,0.057
2022-07-10,0.089,0.053
2022-07-11,0.052,0.062
2022-07-12,0.051,0.063
2022-07-13,-0.135,0.05
2022-07-14,0.013,0.037
2022-07-15,0.044,0.031
2022-07-17,0.045,0.023
2022-07-18,0.116,0.027
2022-07-19,0.197,0.047
2022-07-20,0.069,0.05
2022-07-21,0.055,0.077
2022-07-22,-0.086,0.063
2022-07-24,0.036,0.062
2022-07-25,0.03,0.06
2022-07-26,-0.049,0.036
2022-07-27,0.069,0.018
2022-07-28,0.002,0.008
2022-07-29,0.02,0.003
2022-07-30,0.151,0.037
2022-07-31,0.326,0.078
2022-08-01,0.012,0.076
2022-08-02,0.036,0.088
2022-08-03,0.022,0.081
2022-08-04,-0.008,0.08
2022-08-05,0.143,0.097
2022-08-06,0.053,0.083
2022-08-07,0.066,0.046
2022-08-08,0.024,0.048
2022-08-09,0.055,0.051
2022-08-10,-0.095,0.034
2022-08-11,0.111,0.051
2022-08-12,0.132,0.049
2022-08-13,0.184,0.068
2022-08-15,0.0,0.059
2022-08-17,0.041,0.061
2022-08-18,0.064,0.062
2022-08-19,0.075,0.087
2022-08-23,0.0,0.071
2022-08-24,0.082,0.064
