Date,Close,Volume,Open,High,Low,Avg,7MA
07/09/2016,57.66,17484810,57.47,57.84,57.405,0.999,0.997
19/09/2016,56.93,20919450,57.27,57.75,56.85,0.999,0.997
23/09/2016,57.43,19941140,57.87,57.91,57.38,0.999,0.998
27/09/2016,57.95,28029780,56.93,58.06,56.681,0.995,0.997
24/10/2016,61,54039610,59.94,61,59.93,0.996,0.997
03/11/2016,59.21,21448620,59.53,59.64,59.11,0.98,0.995
19/01/2017,62.3,18438530,62.24,62.98,62.195,0.999,0.995
23/03/2017,64.87,19267040,64.94,65.235,64.765,0.994,0.995
04/04/2017,65.73,12988620,65.39,65.81,65.28,0.996,0.994
17/08/2017,72.4,22450130,73.58,73.87,72.4,0.991,0.993
19/09/2017,75.44,15769510,75.21,75.71,75.01,0.997,0.993
05/10/2017,75.97,21176990,75.22,76.12,74.96,0.997,0.993
23/10/2017,78.83,20609800,78.99,79.34,78.76,0.998,0.996
01/11/2017,83.18,22278730,83.68,83.76,82.88,0.997,0.996
13/11/2017,83.93,14185670,83.66,83.94,83.46,0.998,0.996
29/11/2017,83.34,27358660,84.71,84.9172,83.175,0.996,0.996
05/02/2018,88,50588980,90.56,93.24,88,0.998,0.997
08/02/2018,85.01,55247060,89.71,89.875,84.76,0.996,0.997
05/03/2018,93.64,23787950,92.34,94.27,92.26,0.994,0.997
16/03/2018,94.6,49067150,94.68,95.38,93.92,0.991,0.996
19/03/2018,92.89,32317260,93.74,93.9,92.11,0.996,0.996
16/04/2018,94.17,20278000,94.07,94.66,93.42,0.993,0.995
17/04/2018,96.07,25700050,95,96.54,94.88,0.996,0.995
03/05/2018,94.07,31071660,92.96,94.925,92.45,0.999,0.995
24/05/2018,98.31,26637580,98.725,98.94,96.81,0.997,0.995
14/06/2018,101.42,25405900,101.65,102.03,101,0.995,0.995
21/08/2018,105.98,22825830,106.92,107.35,105.85,0.999,0.996
25/09/2018,114.45,20782110,114.8,115.1,113.75,0.897,0.982
29/10/2018,103.85,55101300,108.105,108.7,101.63,0.995,0.983
06/12/2018,109.19,47866160,105.82,109.24,105,0.997,0.983
17/01/2019,106.12,27151570,105,106.625,104.76,0.962,0.977
12/02/2019,106.89,25018670,106.14,107.14,105.48,0.994,0.977
24/02/2019,#N/A,#N/A,#N/A,#N/A,#N/A,0.998,0.977
27/02/2019,112.17,21471170,111.69,112.36,110.88,0.999,0.977
07/03/2019,110.39,25320540,111.4,111.55,109.865,0.997,0.992
09/04/2019,119.28,17275470,118.63,119.54,118.58,1,0.992
16/04/2019,120.77,14054870,121.64,121.65,120.1,0.995,0.992
05/06/2019,125.83,24926140,124.95,125.87,124.21,0.992,0.996
23/03/2020,135.98,78975180,137.01,140.57,132.52,0.994,0.996
30/03/2020,160.23,63420330,152.44,160.6,150.01,0.992,0.996
10/04/2020,#N/A,#N/A,#N/A,#N/A,#N/A,0.995,0.995
15/04/2020,171.88,40940830,171.2,173.57,169.24,0.998,0.995
22/04/2020,173.52,34651600,171.39,174,170.82,0.983,0.993
23/04/2020,171.42,32790800,174.11,175.06,170.91,-0.704,0.75
24/04/2020,174.55,34305320,172.06,174.56,170.71,0.997,0.751
27/04/2020,174.05,33194380,176.59,176.9,173.3,0.856,0.731
28/04/2020,169.81,34392690,175.59,175.67,169.39,0.671,0.685
01/05/2020,174.57,39370470,175.8,178.64,174.01,0.998,0.686
12/05/2020,182.51,32038200,186.8,187.04,182.3,0.997,0.685
14/05/2020,180.53,41873910,177.54,180.69,175.68,0.995,0.687
19/05/2020,183.63,26799120,185.03,186.6,183.49,0.998,0.93
27/05/2020,181.81,39517150,180.2,181.9877,176.6,0.993,0.93
03/06/2020,185.36,27311020,184.815,185.94,183.58,0.995,0.95
05/06/2020,187.2,39893640,182.62,187.73,182.01,0.974,0.993
09/06/2020,189.8,29783920,188,190.7,187.2605,0.5,0.922
15/06/2020,188.94,32770190,184.58,190.82,184.01,0.967,0.917
18/06/2020,196.32,23061650,194,196.49,194,0.982,0.916
19/06/2020,195.15,44441140,198.59,199.29,194.37,0.997,0.915
27/06/2020,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.916
29/06/2020,198.44,26701590,195.78,198.53,193.55,-0.1,0.76
02/07/2020,206.26,29315760,205.68,208.02,205,0.999,0.764
16/07/2020,203.92,29940650,205.4,205.7,202.31,0.671,0.788
03/08/2020,216.54,78983010,211.52,217.64,210.44,0.852,0.772
04/08/2020,213.29,49280060,214.17,214.77,210.31,0.98,0.771
07/08/2020,212.48,27820420,214.85,215.7,210.93,0.989,0.77
13/08/2020,208.7,22588870,209.44,211.35,208.15,0.982,0.768
18/08/2020,211.49,21336170,210.53,212.36,209.21,0.997,0.924
21/08/2020,213.02,36249320,213.86,216.25,212.85,0.999,0.924
24/08/2020,213.69,25460150,214.79,215.52,212.43,0.992,0.97
25/08/2020,216.47,23043700,213.1,216.61,213.1,0.979,0.988
28/08/2020,228.91,26292900,228.18,230.644,226.58,1,0.991
01/09/2020,227.27,25791240,225.51,227.45,224.43,0.976,0.989
02/09/2020,231.65,34080840,227.97,232.86,227.35,0.922,0.981
03/09/2020,217.3,58400290,229.27,229.31,214.9602,0.125,0.856
04/09/2020,214.25,59664070,215.1,218.3599,205.19,0.418,0.773
08/09/2020,202.66,52924330,206.5,210.03,202.2,0.649,0.724
09/09/2020,211.29,45678990,207.6,214.8399,206.7,0.997,0.727
10/09/2020,205.37,35461510,213.4,214.74,204.11,0.982,0.724
15/09/2020,208.78,21823940,208.42,209.78,206.93,0.993,0.727
16/09/2020,205.05,26372460,210.62,210.65,204.64,0.975,0.734
17/09/2020,202.91,34011260,200.05,204.33,199.96,0.949,0.852
24/09/2020,203.19,31202490,199.85,205.57,199.2,-0.153,0.77
28/09/2020,209.44,32004940,210.88,212.57,208.06,0.996,0.82
29/09/2020,207.26,24464470,209.35,210.07,206.81,0.995,0.82
01/10/2020,212.46,27158420,213.49,213.99,211.32,0.234,0.713
07/10/2020,209.83,25681050,207.06,210.11,206.72,0.911,0.701
08/10/2020,210.58,19925840,210.51,211.19,208.32,1,0.705
09/10/2020,215.81,26458050,211.23,215.86,211.23,1,0.712
12/10/2020,221.4,40461370,218.79,223.86,216.81,0.994,0.876
15/10/2020,219.66,22733060,217.1,220.36,216.01,0.986,0.874
20/10/2020,214.65,22753510,215.8,217.37,213.0901,0.973,0.871
23/10/2020,216.23,18879610,215.03,216.28,213.16,0.991,0.979
28/10/2020,202.68,51195590,207.67,208.84,202.1,1,0.992
30/10/2020,202.47,36980110,203.5,204.29,199.62,0.488,0.919
02/11/2020,202.33,30842160,204.29,205.28,200.12,0.651,0.869
05/11/2020,223.29,36080140,222.04,224.12,221.15,0.942,0.862
06/11/2020,223.72,25231900,222.26,224.36,218.03,0.999,0.863
09/11/2020,218.39,44394950,224.435,228.12,217.88,0.996,0.867
12/11/2020,215.44,21616120,217.21,219.11,214.46,0.987,0.866
13/11/2020,216.51,18630310,216.36,217.42,214.16,0.993,0.865
16/11/2020,217.23,24953340,214.87,217.74,214.52,0.34,0.844
17/11/2020,214.46,24154110,216.1,217.68,214.08,0.998,0.894
19/11/2020,212.42,24792750,211.38,213.03,209.93,1,0.902
23/11/2020,210.11,25683510,210.95,212.29,208.16,0.996,0.901
24/11/2020,213.86,33979730,209.59,214.25,208.86,0.966,0.897
26/11/2020,#N/A,#N/A,#N/A,#N/A,#N/A,0.533,0.832
30/11/2020,214.07,33064750,214.1,214.76,210.835,0.999,0.833
06/12/2020,#N/A,#N/A,#N/A,#N/A,#N/A,0.844,0.905
07/12/2020,214.29,24620000,214.37,215.54,212.99,1,0.905
09/12/2020,211.8,32440600,215.16,215.225,211.214,0.938,0.897
10/12/2020,210.52,26467020,211.77,213.08,210.36,0.986,0.895
11/12/2020,213.26,30979440,210.05,213.32,209.11,0.997,0.9
15/12/2020,214.13,27018110,215.165,215.42,212.24,0.997,0.966
16/12/2020,219.28,35023250,214.75,220.11,214.72,0.758,0.931
17/12/2020,219.42,32515780,219.87,220.89,217.92,0.802,0.925
18/12/2020,218.59,63354920,218.59,219.69,216.02,0.976,0.922
21/12/2020,222.59,37181890,217.55,224,217.2801,0.974,0.927
22/12/2020,223.94,22643400,222.69,225.63,221.85,0.999,0.929
23/12/2020,221.02,18699640,223.11,223.5589,220.8,-0.599,0.701
28/12/2020,224.96,17933500,224.45,226.03,223.02,0.372,0.612
29/12/2020,224.15,17403210,226.31,227.18,223.58,0.973,0.642
31/12/2020,222.42,20942130,221.7,223,219.68,0.999,0.671
04/01/2021,217.69,37130140,222.53,223,214.81,0.983,0.672
05/01/2021,217.9,23822950,217.26,218.52,215.7,0.994,0.674
08/01/2021,219.62,22956210,218.68,220.58,217.0261,0.826,0.65
09/01/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.995,0.877
11/01/2021,217.49,23047030,218.47,218.91,216.73,0.999,0.967
12/01/2021,214.93,23249340,216.5,217.1,213.3202,0.288,0.869
13/01/2021,216.34,20087080,214.02,216.76,213.9266,0.924,0.858
14/01/2021,213.02,29346740,215.91,217.46,212.74,0.988,0.859
18/01/2021,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.86
19/01/2021,216.44,30480860,213.75,216.98,212.63,0.995,0.884
20/01/2021,224.34,37777260,217.7,225.79,217.2908,0.504,0.814
21/01/2021,224.97,30749550,224.7,226.3,222.42,0.994,0.813
22/01/2021,225.95,30172660,227.08,230.07,225.8,0.971,0.911
23/01/2021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.273,0.74
24/01/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.03,0.603
25/01/2021,229.53,33152100,229.12,229.78,224.22,0.844,0.581
26/01/2021,232.33,49169600,231.86,234.18,230.08,0.967,0.577
27/01/2021,232.9,69870640,238,240.44,230.14,0.999,0.647
28/01/2021,238.93,49111160,235.61,242.64,235.09,0.999,0.648
29/01/2021,231.96,42503140,235.99,238.02,231.35,0.509,0.582
30/01/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.422,0.681
01/02/2021,239.65,33314190,235.06,242.5,232.43,0.984,0.818
02/02/2021,239.51,25916340,241.3,242.31,238.69,0.895,0.825
03/02/2021,243,27158100,239.57,245.09,239.26,0.46,0.753
04/02/2021,242.01,25296100,242.66,243.2399,240.37,0.919,0.741
07/02/2021,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.741
08/02/2021,242.47,22211930,243.15,243.68,240.81,-0.396,0.612
09/02/2021,243.77,23564950,241.87,244.76,241.38,0.27,0.59
10/02/2021,242.82,22186710,245,245.92,240.89,0.776,0.561
11/02/2021,244.49,15751060,244.78,245.15,242.15,0.915,0.563
12/02/2021,244.99,16561080,243.933,245.3,242.73,0.995,0.64
13/02/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.857,0.631
14/02/2021,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.631
16/02/2021,243.7,26728490,245.03,246.13,242.92,0.984,0.828
17/02/2021,244.2,21673110,241.32,244.31,240.94,0.979,0.929
18/02/2021,243.79,16925560,241.8,243.93,240.86,0.974,0.958
19/02/2021,240.97,25262600,243.75,243.86,240.18,0.998,0.97
20/02/2021,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.97
21/02/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.974,0.987
22/02/2021,234.51,36446940,237.42,237.93,232.4,0.417,0.904
23/02/2021,233.27,30228700,230.325,234.83,228.73,0.246,0.798
24/02/2021,234.55,26339750,230.01,235.2,229,0.626,0.748
26/02/2021,232.38,37819230,231.525,235.37,229.54,0.838,0.728
27/02/2021,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.729
01/03/2021,236.94,25332840,235.9,237.47,233.15,0.941,0.72
02/03/2021,233.87,22812460,237.01,237.3,233.45,0.93,0.714
03/03/2021,227.56,34029530,232.155,233.5799,227.26,0.614,0.742
04/03/2021,226.73,44727790,226.735,232.49,224.26,0.653,0.8
05/03/2021,231.6,41872770,229.517,233.27,226.46,0.624,0.8
06/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.501,0.752
07/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.997,0.751
08/03/2021,227.39,35267440,231.37,233.365,227.13,0.368,0.67
09/03/2021,233.78,33080530,232.88,235.3839,231.67,0.54,0.614
10/03/2021,232.42,29746810,237,237,232.04,0.669,0.622
11/03/2021,237.13,29907590,234.96,239.17,234.31,0.576,0.611
12/03/2021,235.75,22653660,234.01,235.82,233.23,0.188,0.548
13/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.281,0.517
14/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.886,0.501
15/03/2021,234.81,26042670,234.96,235.185,231.81,0.717,0.551
16/03/2021,237.71,28092200,236.28,240.055,235.94,0.497,0.545
17/03/2021,237.04,29562100,236.15,238.55,233.23,-0.022,0.446
18/03/2021,230.72,34852250,232.56,234.19,230.33,0.683,0.461
19/03/2021,230.35,46430730,231.02,232.474,229.3496,0.871,0.559
20/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.426,0.58
21/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.596,0.538
22/03/2021,235.99,30127010,230.27,236.9,230.14,0.484,0.505
23/03/2021,237.58,31638380,237.485,241.05,237.07,0.361,0.486
24/03/2021,235.46,25620130,237.845,238,235.32,0.388,0.544
25/03/2021,232.34,34061850,235.3,236.94,231.57,0.689,0.545
26/03/2021,236.48,25479850,231.55,236.71,231.55,0.572,0.502
27/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.593,0.526
28/03/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.99,0.582
29/03/2021,235.24,25227460,236.59,236.8,231.88,0.747,0.62
30/03/2021,231.85,24792010,233.525,233.85,231.1,0.331,0.616
31/03/2021,235.77,43623470,232.91,239.1,232.39,0.374,0.614
01/04/2021,242.35,30337980,238.47,242.84,238.0501,0.407,0.573
02/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.58,0.575
03/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.71,0.591
04/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.153,0.428
05/04/2021,249.07,36910610,242.76,249.96,242.7,0.597,0.407
06/04/2021,247.86,22931920,247.61,249.4,246.88,0.415,0.419
07/04/2021,249.9,22719840,247.81,250.93,247.19,0.466,0.432
08/04/2021,253.25,23625200,252.77,254.139,252,0.198,0.402
09/04/2021,255.85,24326830,252.87,255.99,252.44,0.459,0.385
10/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.566,0.364
11/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.507,0.458
12/04/2021,255.91,27148670,254.71,257.67,254.62,0.613,0.461
13/04/2021,258.49,23837470,257.257,259.19,256.83,0.68,0.498
14/04/2021,255.59,23070940,257.475,258.83,255.16,0.808,0.547
15/04/2021,259.5,25627480,257.931,259.93,257.73,0.669,0.615
16/04/2021,260.74,24878580,259.47,261,257.6014,0.459,0.615
17/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.524,0.609
18/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.684,0.634
19/04/2021,258.74,23209260,260.19,261.48,257.821,0.709,0.648
20/04/2021,258.26,19722880,257.82,260.2,256.84,0.407,0.609
21/04/2021,260.58,24030380,258.94,260.68,257.25,0.34,0.542
22/04/2021,257.17,25606150,260.21,261.78,255.64,0.328,0.493
23/04/2021,261.15,21499290,257.88,261.51,257.27,0.7,0.527
24/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.505,0.525
25/04/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.299,0.47
26/04/2021,261.55,19763350,261.66,262.435,260.17,0.695,0.468
27/04/2021,261.97,31014210,261.585,263.19,260.12,0.552,0.488
28/04/2021,254.56,46903120,256.078,256.5399,252.95,0.545,0.518
29/04/2021,252.51,40589020,255.46,256.1,249,0.55,0.549
30/04/2021,252.18,30945100,249.74,253.08,249.6,0.328,0.496
01/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.755,0.532
02/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.064,0.498
03/05/2021,251.86,19626570,253.4,254.35,251.12,0.674,0.495
04/05/2021,247.79,32756050,250.97,251.21,245.76,0.841,0.537
05/05/2021,246.47,21901330,249.06,249.5,245.82,0.582,0.542
06/05/2021,249.73,26491090,246.45,249.86,244.69,0.609,0.55
07/05/2021,252.46,27032910,252.15,254.3,251.17,0.566,0.584
08/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.612,0.564
09/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.643,0.647
10/05/2021,247.18,29299890,250.87,251.73,247.12,0.766,0.66
11/05/2021,246.23,33641590,244.55,246.6,242.57,0.83,0.658
12/05/2021,239,36684370,242.165,244.38,238.07,0.341,0.624
13/05/2021,243.03,29624300,241.8,245.6,241.42,0.718,0.639
14/05/2021,248.15,23901080,245.575,249.18,245.49,0.438,0.621
15/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.995,0.676
16/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.667,0.679
17/05/2021,245.18,24938180,246.55,246.59,243.52,0.483,0.639
18/05/2021,243.08,20167980,246.27,246.41,242.9,0.544,0.598
19/05/2021,243.12,25739810,239.31,243.23,238.6,0.448,0.613
20/05/2021,246.48,21800720,243.96,247.95,243.86,0.479,0.579
21/05/2021,245.17,21863060,247.565,248.33,244.74,0.865,0.64
22/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.95,0.634
23/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.674,0.635
24/05/2021,250.78,21411550,247.785,251.16,247.51,0.824,0.683
25/05/2021,251.72,17704300,251.769,252.75,250.82,0.742,0.712
26/05/2021,251.49,17771600,251.43,252.94,250.75,0.802,0.762
27/05/2021,249.31,24426240,251.17,251.48,249.25,0.782,0.806
28/05/2021,249.68,18274940,250.995,252.08,249.56,0.245,0.717
29/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.724
30/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.663,0.723
31/05/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.83,0.723
01/06/2021,247.4,23213310,251.23,251.29,246.96,0.684,0.715
02/06/2021,247.3,19406710,248.125,249.27,245.84,0.806,0.716
03/06/2021,245.71,25307710,245.22,246.34,243,0.636,0.695
04/06/2021,250.79,25281090,247.76,251.65,247.51,0.556,0.739
05/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.899,0.725
06/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.412,0.689
07/06/2021,253.81,23079170,249.98,254.09,249.81,0.675,0.667
08/06/2021,252.57,22455000,255.16,256.01,252.51,0.46,0.635
09/06/2021,253.59,17937630,253.81,255.53,253.21,0.619,0.608
10/06/2021,257.24,24563620,254.29,257.46,253.67,0.808,0.633
11/06/2021,257.89,18999730,257.985,258.4868,256.61,0.676,0.65
12/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.463,0.588
13/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.829,0.647
14/06/2021,259.89,19150510,257.9,259.95,256.8,0.59,0.635
15/06/2021,258.36,18038930,259.775,259.99,257.68,0.6,0.655
16/06/2021,257.38,27219960,259.4,260.58,254.42,0.655,0.66
17/06/2021,260.9,27565540,256.065,261.75,256.01,0.461,0.611
18/06/2021,259.43,37202220,259.63,262.3,258.75,0.778,0.625
19/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.654,0.652
20/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.707,0.635
21/06/2021,262.63,26696120,259.82,263.52,257.92,0.641,0.642
22/06/2021,265.51,24694090,262.72,265.79,262.4,0.528,0.632
23/06/2021,265.275,19518680,265.99,266.83,264.43,0.569,0.62
24/06/2021,266.69,21446870,266.16,267.85,265.47,0.691,0.653
25/06/2021,265.02,25611110,266.23,267.25,264.76,0.257,0.578
26/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.7,0.585
27/06/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.198,0.512
28/06/2021,268.72,19590020,266.185,268.9,265.91,0.622,0.509
29/06/2021,271.4,19937810,268.865,271.65,267.98,0.751,0.541
30/06/2021,270.9,21656460,270.69,271.3598,269.6043,0.674,0.556
01/07/2021,271.6,16725320,269.61,271.84,269.6,0.802,0.572
02/07/2021,277.65,26474410,272.82,278,272.5,0.642,0.627
03/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.481,0.458
05/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.164,0.453
06/07/2021,277.66,31565560,278.03,279.3698,274.3,0.437,0.427
07/07/2021,279.93,23260030,279.4,280.6945,277.15,0.472,0.387
08/07/2021,277.42,24618590,276.9,278.73,274.87,0.574,0.373
09/07/2021,277.94,23916670,275.72,278.05,275.32,0.614,0.346
10/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.561,0.334
11/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.005,0.404
12/07/2021,277.32,18931700,279.157,279.77,276.58,0.397,0.437
13/07/2021,280.98,26120130,277.52,282.8477,277.39,0.471,0.442
14/07/2021,282.51,23113660,282.345,283.66,280.55,0.804,0.489
15/07/2021,281.03,22604230,282,282.51,279.83,0.586,0.491
16/07/2021,280.75,26186850,282.07,284.1,279.46,0.761,0.512
17/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.599,0.518
18/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.844,0.637
19/07/2021,277.01,32935630,278.934,280.37,274.45,0.153,0.603
20/07/2021,279.32,26259740,278.03,280.97,276.26,0.807,0.651
21/07/2021,281.4,24364320,278.905,281.52,277.29,0.622,0.625
22/07/2021,286.14,23384060,283.84,286.42,283.42,0.439,0.604
23/07/2021,289.67,22768070,287.37,289.99,286.5,0.524,0.57
24/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.452,0.549
25/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.785,0.54
26/07/2021,289.05,23176070,289,289.69,286.642,0.36,0.57
27/07/2021,286.54,33604070,289.43,289.575,282.95,0.357,0.506
28/07/2021,286.22,33566850,288.99,290.15,283.8303,0.414,0.476
29/07/2021,286.5,18168290,286.235,288.618,286.08,0.498,0.484
30/07/2021,284.91,20944850,285.17,286.66,283.91,0.827,0.528
31/07/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.453,0.528
01/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.687,0.514
02/08/2021,284.82,16267360,286.36,286.775,283.74,0.632,0.553
03/08/2021,287.12,17879050,285.42,287.23,284,0.682,0.599
04/08/2021,286.51,16191300,286.22,287.5883,284.65,0.596,0.625
05/08/2021,289.52,13900170,286.88,289.63,286.1,0.476,0.622
06/08/2021,289.46,16589340,288.505,289.5,287.6238,0.679,0.601
07/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.616,0.624
08/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.446,0.59
09/08/2021,288.33,16117630,289.75,291.55,287.81,0.429,0.561
10/08/2021,286.44,18616580,288.8,289.25,285.2,0.744,0.569
11/08/2021,286.95,13955930,287.21,288.66,285.86,0.706,0.585
12/08/2021,289.81,14570390,286.63,289.97,286.34,0.909,0.647
13/08/2021,292.85,18249050,289.48,292.9,289.3,0.178,0.575
14/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.371,0.54
15/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.477
16/08/2021,294.6,22516030,293.19,294.82,290.02,0.463,0.482
17/08/2021,293.08,20075250,292.39,293.43,291.08,0.336,0.423
18/08/2021,290.73,21812990,292.04,294.82,290.27,0.99,0.464
19/08/2021,296.77,29850460,288.694,297.47,288.64,0.803,0.449
20/08/2021,304.36,40817650,299.72,305.84,298.06,0.389,0.479
21/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.852,0.548
23/08/2021,304.65,22830160,303.245,305.4,301.85,0.914,0.678
24/08/2021,302.62,18175770,305.02,305.65,302.0035,0.601,0.698
25/08/2021,302.01,20006060,304.3,304.59,300.42,0.661,0.744
26/08/2021,299.09,17666080,300.99,302.429,298.95,0.45,0.667
27/08/2021,299.72,22605730,298.987,300.87,296.83,0.511,0.625
28/08/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.736,0.675
30/08/2021,303.59,16348070,301.115,304.22,301.06,0.819,0.67
31/08/2021,301.88,26285340,304.42,304.5,301.5,0.753,0.647
01/09/2021,301.83,18983830,302.865,305.19,301.49,0.897,0.69
02/09/2021,301.15,16290550,302.2,303.3602,300.18,0.94,0.729
03/09/2021,301.14,14751610,300.99,302.6,300.26,0.59,0.749
04/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,0.301,0.719
05/09/2021,#N/A,#N/A,#N/A,#N/A,#N/A,-0.142,0.594
07/09/2021,300.18,17184080,301.005,301.09,298.2,0.612,0.564
08/09/2021,300.21,15046820,299.78,300.61,297.4651,0.536,0.533
09/09/2021,297.25,19927000,300.82,302.14,297,0.749,0.512
10/09/2021,295.71,19633360,298.415,299.92,295.38,0.66,0.472
