Date,Close,Volume,Open,High,Low,Avg,7MA
06/02/2019,21.148,75470482,21.306,21.616,21.0416,0.993,0.695
19/02/2019,20.376,61807769,20.4373,20.7696,20.3647,0.993,0.791
26/02/2019,19.8573,128574071,19.4813,20.134,19.2513,0.999,0.792
27/02/2019,20.9827,167161416,20.1187,21.0863,20.0367,0.992,0.793
15/03/2019,18.362,221360289,18.9007,18.915,18.2933,0.952,0.884
28/03/2019,18.5747,101473764,18.4773,18.6887,18.34,0.96,0.975
03/04/2019,19.454,118749691,19.1547,19.7447,19.1447,0.904,0.97
04/04/2019,17.852,355202372,17.4593,18.08,17.3727,0.45,0.893
08/04/2019,18.2133,155468922,18.5127,18.744,18.0293,0.96,0.888
10/04/2019,18.404,105675457,18.4493,18.5587,18.1928,0.998,0.888
11/04/2019,17.8947,146719337,17.8867,18.0333,17.7067,0.318,0.792
24/04/2019,17.244,144855843,17.59,17.688,17.2,0.318,0.701
02/05/2019,16.2733,272389964,16.368,16.4753,15.848,0.991,0.706
13/05/2019,15.134,162521919,15.4673,15.498,14.9667,0.98,0.716
16/05/2019,15.222,112249039,15.2993,15.4,15.1,0.959,0.789
02/07/2019,14.97,138885336,15.2593,15.2767,14.8147,0.665,0.747
11/07/2019,15.9067,112716394,15.876,16.1,15.72,0.318,0.65
18/07/2019,16.9027,71467209,17.0033,17.05,16.7923,0.557,0.684
24/07/2019,17.6587,166092517,17.278,17.738,17.2107,0.318,0.684
02/10/2019,16.2087,93848173,16.2193,16.31,15.962,0.625,0.632
09/10/2019,16.302,104025443,16.088,16.4863,16.0433,0.318,0.537
23/10/2019,16.9787,168242616,16.9667,17.076,16.7567,0.318,0.446
03/01/2020,29.534,266920367,29.3667,30.2667,29.128,0.869,0.475
17/01/2020,34.0334,204435948,33.8407,34.378,33.544,0,0.429
28/01/2020,37.7934,176827262,37.8994,38.454,37.2054,0,0.35
29/01/2020,38.7327,273249913,38.3794,39.32,37.8287,0.318,0.35
13/02/2020,53.6,394340053,49.456,54.5334,49,0.979,0.4
19/03/2020,28.5093,452931674,24.9798,30.1333,23.8973,0.978,0.495
27/03/2020,34.2907,215661042,33.6667,35.0534,32.9353,0.352,0.499
02/04/2020,30.298,297876301,32.0687,32.9507,29.76,0.608,0.462
09/04/2020,38.2,204749898,37.4727,38.3455,37.1407,0.992,0.604
15/04/2020,48.6554,353654823,49.4667,50.2087,47.3334,0.318,0.649
23/04/2020,47.042,198550401,48.5067,48.9334,46.8754,0.998,0.746
24/04/2020,48.3434,198564051,47.3874,48.7154,46.5454,0.998,0.749
29/04/2020,53.3674,243239578,52.678,53.5467,52.2107,0.318,0.655
30/04/2020,52.1254,427077536,57.0127,57.988,50.9,0.994,0.747
06/05/2020,52.172,166848367,51.7667,52.6534,50.7407,0.991,0.801
19/05/2020,53.8674,144547758,54.3447,54.8047,53.7387,0.984,0.8
22/05/2020,54.4587,149812050,54.8116,55.452,54.1334,0.989,0.896
02/06/2020,58.7707,203483898,59.6467,60.5774,58.0667,0.998,0.896
04/06/2020,57.6254,133315628,59.3254,59.7167,57.2294,0.872,0.975
09/06/2020,62.7114,170822165,62.6674,63.6294,61.5954,0.993,0.976
10/06/2020,68.3367,278451011,66.1254,68.4987,65.5,0.926,0.968
11/06/2020,64.856,238747081,66.0134,67.9307,64.8,0.306,0.87
15/06/2020,66.06,235457582,61.186,66.5894,60.5667,0.901,0.856
16/06/2020,65.4754,210766095,67.4567,67.5254,64.1594,0.99,0.855
22/06/2020,66.288,95435202,66.6634,67.2587,66.0014,0.219,0.762
02/07/2020,80.5774,258751671,81.432,81.8667,79.04,0.83,0.739
07/07/2020,92.6574,322344739,93.6674,95.3,89.114,0.991,0.846
08/07/2020,91.0587,244669528,93.6667,94.484,87.4227,0.997,0.86
09/07/2020,92.952,175763912,93.1327,93.904,90.0854,0.318,0.764
10/07/2020,102.9767,350063075,93.0667,103.2611,91.7341,0.735,0.838
15/07/2020,103.0674,245517327,102.8667,103.3334,97.1334,0.987,0.836
20/07/2020,109.5334,256820422,101.2674,110.0001,99.2,0.986,0.858
21/07/2020,104.5574,242359079,109.3287,111.6667,103.8667,0.975,0.856
22/07/2020,106.1554,212416094,106.6001,108.4281,104.1334,0.522,0.789
23/07/2020,100.8714,364927318,111.9301,112.6001,98.718,0.971,0.785
27/07/2020,102.6401,240729930,95.6667,103.1961,94.2001,0.962,0.877
28/07/2020,98.4327,237130381,100.2667,104.3134,98.2947,-0.79,0.659
29/07/2020,99.9407,141403324,100.0667,102.3207,99.1334,0.898,0.646
30/07/2020,99.166,114315528,99.2,100.8827,98.0667,0.976,0.645
31/07/2020,95.384,183704308,101.0001,101.1367,94.732,0.987,0.647
05/08/2020,99.0014,74670188,99.5327,99.9893,97.8874,0.997,0.714
06/08/2020,99.3054,89884650,99.3887,101.1541,98.484,0.35,0.626
11/08/2020,91.626,129387445,93.0667,94.6667,91,0.723,0.592
14/08/2020,110.0474,188664056,110.9994,111.2534,108.4427,0.174,0.729
19/08/2020,125.2354,183079858,124.3334,127.4001,122.7474,0.999,0.744
20/08/2020,133.4554,309176845,124.0454,134.7994,123.8041,0.148,0.625
21/08/2020,136.6654,322343239,136.3174,139.6994,135.0034,1,0.627
25/08/2020,134.8894,159883270,131.6594,135.1967,131.2001,0.923,0.708
27/08/2020,149.2501,355395422,145.3641,153.0401,142.8334,0.637,0.696
28/08/2020,147.5601,301217549,153.0081,154.5661,145.7681,0.999,0.814
31/08/2020,166.1067,355123236,148.2033,166.7133,146.7033,0.992,0.813
02/09/2020,149.1233,288528419,159.6633,159.68,135.0402,0.991,0.933
03/09/2020,135.6667,262788296,135.7433,143.9333,134,0.545,0.868
04/09/2020,139.44,330965733,134.27,142.6667,124.0067,0.705,0.827
08/09/2020,110.07,346397135,118.6667,122.9133,109.96,0.02,0.75
09/09/2020,122.0933,238397334,118.8667,123,113.8367,0.718,0.71
11/09/2020,124.24,182152398,127.3133,127.5,120.1667,0.52,0.642
14/09/2020,139.8733,249061855,126.9833,140,124.4333,0.738,0.606
17/09/2020,141.1433,230337503,138.5333,145.93,136,0.983,0.669
22/09/2020,141.41,238742424,143.2,145.92,139.2,0.372,0.621
23/09/2020,126.7867,285222569,135.0533,137.3833,125.2934,0.401,0.536
24/09/2020,129.2633,289683209,121.2667,133.1667,117.1,0.987,0.674
25/09/2020,135.78,201625400,131.1567,136.2441,130.4333,0.992,0.713
29/09/2020,139.69,151024215,138.6667,142.8333,137.2,0.148,0.66
01/10/2020,149.3867,152224365,146.92,149.6267,144.8067,0.413,0.614
02/10/2020,138.3633,214290111,140.4633,146.3767,138.3333,0.66,0.568
06/10/2020,137.9933,147438795,141.2633,142.9266,135.35,0.103,0.529
08/10/2020,141.9733,121263372,146.1467,146.3333,141.7667,0.659,0.566
09/10/2020,144.6667,86776989,143.3767,144.8633,142.1534,0.999,0.568
12/10/2020,147.4333,116373402,147.3333,149.58,146.1933,0.957,0.563
13/10/2020,148.8833,103391020,147.7833,149.63,145.5333,0.612,0.629
15/10/2020,149.6267,107017061,150.1033,152.19,147.5,0.751,0.677
16/10/2020,146.5567,98327650,151.48,151.9833,146.2833,0.998,0.726
21/10/2020,140.88,97111390,140.9,144.3167,140.4167,0.318,0.804
23/10/2020,140.21,101150950,140.6133,140.962,135.7934,0.984,0.802
28/10/2020,135.34,76354238,138.8267,139.5333,135.3333,1,0.808
30/10/2020,129.3467,127762933,135.6318,135.8638,126.37,0.999,0.863
02/11/2020,133.5033,87063369,131.3333,135.66,130.7667,0.878,0.882
03/11/2020,141.3,103055170,136.5767,142.59,135.5633,0.202,0.768
05/11/2020,146.03,85243569,142.7667,146.6667,141.3334,0.978,0.766
06/11/2020,143.3167,65118037,145.3667,145.5233,141.4267,0.995,0.862
12/11/2020,137.2533,59821506,138.35,141,136.5067,0.997,0.864
13/11/2020,136.1667,59491056,136.95,137.5106,133.8867,1,0.864
18/11/2020,162.2133,234132083,149.45,165.3333,147.8334,0.998,0.864
19/11/2020,166.4233,187426069,164,169.537,162.5233,0.995,0.881
20/11/2020,163.2033,98735770,165.9967,167.5,163.02,0.992,0.994
27/11/2020,195.2533,112683251,193.72,199.5933,192.8166,0.296,0.896
30/11/2020,189.2,189009169,200.7366,202.6,184.8366,0.999,0.897
01/12/2020,194.92,121148502,199.1966,199.2833,190.6833,0.991,0.896
03/12/2020,197.7933,127656013,196.6733,199.6566,194.1433,0.865,0.877
04/12/2020,199.68,88203939,197.0033,199.68,195.1666,0.921,0.866
07/12/2020,213.92,168929147,201.6399,216.2618,201.0166,0.436,0.787
08/12/2020,216.6266,192795109,208.5016,217.0933,206.1666,0.987,0.885
09/12/2020,201.4933,213873591,217.8966,218.1066,196,0.564,0.823
11/12/2020,203.33,139424924,205.0033,208,198.9333,0.975,0.82
15/12/2020,211.0833,135670694,214.4266,215.6333,207.9333,0.775,0.789
16/12/2020,207.59,126287443,209.41,210.8333,201.6666,0.876,0.791
17/12/2020,218.6333,168810437,209.3966,219.6066,206.5,0.988,0.8
22/12/2020,213.4466,155584936,216,216.6266,204.7433,0.993,0.88
23/12/2020,215.3266,99518920,210.7333,217.1666,207.5233,0.988,0.88
24/12/2020,220.59,68596717,214.33,222.03,213.6666,0,0.799
28/12/2020,221.23,96835690,224.8366,227.1333,220.2666,0.277,0.731
29/12/2020,221.9966,68732437,220.3333,223.3,218.3333,0.757,0.714
30/12/2020,231.5933,128538073,224,232.2,222.7867,0.952,0.709
31/12/2020,235.2233,148949805,233.33,239.5733,230.3733,1,0.71
04/01/2021,243.2566,145914585,239.82,248.1633,239.0631,0.98,0.799
05/01/2021,245.0366,96735520,241.22,246.9466,239.7333,0.99,0.901
06/01/2021,251.9933,134099923,252.83,258,249.7,0.816,0.91
07/01/2021,272.0133,154496865,259.21,272.33,258.4,0.993,0.915
08/01/2021,293.34,225166613,285.3333,294.83,279.4633,0.64,0.864
11/01/2021,270.3966,178662468,283.1333,284.81,267.874,0.772,0.884
12/01/2021,283.1466,138812174,277,289.3333,275.78,0.997,0.886
13/01/2021,284.8033,99937510,284.2533,286.8233,277.3333,0.494,0.815
14/01/2021,281.6666,93798999,281.13,287.6666,279.5833,0.699,0.799
15/01/2021,275.3866,116332812,284,286.6333,273.0333,0.586,0.74
19/01/2021,281.5166,76100948,279.2666,283.3333,277.6666,0.996,0.792
20/01/2021,283.4833,76997648,286.2466,286.5,279.0933,0.614,0.769
21/01/2021,281.6633,61794396,285,285.2399,280.4733,0.57,0.708
22/01/2021,282.2133,60199506,278.1033,282.6666,276.2066,0.786,0.75
25/01/2021,293.6,123520212,285,300.1333,279.6067,0.787,0.631
26/01/2021,294.3633,69394807,297.1266,298.6333,290.5333,0.926,0.621
27/01/2021,288.0533,82001888,290.1166,297.1666,286.22,0.397,0.59
28/01/2021,278.4766,79134158,273.3333,282.6666,267,0.374,0.562
29/01/2021,264.51,104972260,276.6666,280.8033,260.0333,0.892,0.577
01/02/2021,279.9366,76174178,271.43,280.6666,265.1867,0.74,0.614
02/02/2021,290.93,73038637,281.56,293.5,280.7335,0.43,0.649
03/02/2021,284.8966,55030536,292.34,292.6933,284.3548,0.937,0.671
04/02/2021,283.33,47437985,285,285.5,277.8066,0.978,0.678
05/02/2021,284.0766,55699926,281.6666,288.2566,279.6566,0.877,0.747
08/02/2021,287.8066,60485166,289.89,292.59,284.9166,-0.113,0.691
09/02/2021,283.1533,45472955,285.04,286.6,280.5833,0.174,0.611
10/02/2021,268.2733,108648281,281.2116,281.6066,266.6733,0.842,0.669
11/02/2021,270.5533,64868256,270.8133,276.6266,267.2416,0.864,0.659
12/02/2021,272.04,71304937,267.0866,272.4433,261.7768,0.776,0.63
16/02/2021,265.4066,59406966,272.6666,273.6666,264.1466,0.707,0.735
17/02/2021,266.05,78236708,259.6966,266.6133,254.0033,0.827,0.829
18/02/2021,262.46,53871185,260.3,264.8966,258.7566,0.712,0.81
19/02/2021,260.4333,56874786,265,265.5966,259.1233,0.632,0.777
22/02/2021,238.1666,111809171,254.2133,256.1666,236.7333,0.343,0.699
23/02/2021,232.9466,199820660,220.71,237.8699,206.3333,0.364,0.637
24/02/2021,247.34,110300861,237.2833,248.3333,231.39,0.385,0.591
25/02/2021,227.4066,117071592,242.05,245.7355,223.5266,0.232,0.506
26/02/2021,225.1666,123267522,233.3333,235.5666,219.8366,0.246,0.439
01/03/2021,239.4766,81408728,230.0366,290.6666,228.35,0.573,0.5
02/03/2021,228.8133,71196487,239.4266,240.37,228.3333,0.554,0.527
03/03/2021,217.7333,90623889,229.33,233.5666,217.235,0.14,0.492
04/03/2021,207.1466,197758610,218.6,291.3133,200,0.621,0.548
05/03/2021,199.3166,268189407,208.6866,209.2806,179.83,0.606,0.599
08/03/2021,187.6666,155360896,200.1833,206.7083,186.2633,0.732,0.664
09/03/2021,224.5266,202570010,202.7266,226.03,198.4033,0.636,0.676
10/03/2021,222.6866,181817028,233.4333,239.2833,218.3533,0.566,0.737
11/03/2021,233.2,108761681,233.1333,234.1666,225.7266,0.732,0.753
12/03/2021,231.2433,100751530,223.3333,231.6266,222.0464,0.668,0.761
15/03/2021,235.98,88270449,231.3633,237.7266,228.0133,0.54,0.649
16/03/2021,225.6266,96587020,234.45,235.9733,223.6666,0.504,0.63
17/03/2021,233.9366,121117362,218.9566,234.5766,217.0033,0.392,0.606
18/03/2021,217.72,100107070,228.0966,229.7433,217.3333,0.42,0.561
19/03/2021,218.29,128681953,215.5333,219.0766,208.2067,0.402,0.523
22/03/2021,223.3333,118536672,228.1966,233.2066,222.9166,0.486,0.521
23/03/2021,220.72,91475619,225.2566,225.9333,219.17,0.508,0.521
24/03/2021,210.09,101385520,222.6366,222.6733,210.0366,0.52,0.54
25/03/2021,213.4633,117674562,204.3333,215.1666,203.1666,0.523,0.554
26/03/2021,206.2366,101558500,213.9566,214.6066,199.9633,0.354,0.547
29/03/2021,203.7633,85910979,205.2133,205.4933,198.6733,0.185,0.482
30/03/2021,211.8733,118297092,200.5833,212.5533,197.0033,0.2,0.438
31/03/2021,222.6433,100011880,215.54,224,213.7033,0.448,0.428
01/04/2021,220.5833,105895151,229.4566,230.8067,219.8066,0.528,0.428
05/04/2021,230.35,125528323,235.9033,236.0533,228.2333,0.517,0.457
06/04/2021,230.54,84815528,230.1,232.1833,227.1233,0.565,0.509
07/04/2021,223.6566,78928298,229,230.46,222.6133,0.648,0.538
08/04/2021,227.9333,71772997,225.7933,229.8499,223.8816,0.46,0.528
09/04/2021,225.6733,64311276,225.9233,226.99,223.1433,0.717,0.563
12/04/2021,233.9933,87407019,228.5666,234.9333,227.3633,0.667,0.672
13/04/2021,254.1066,133958443,237.5666,254.3333,236.8866,0.462,0.658
14/04/2021,244.0766,147052305,256.9,260.2633,242.6766,0.506,0.637
15/04/2021,246.2833,83546708,247.7,247.8966,240.4366,0.424,0.632
16/04/2021,246.5933,83938598,242.8833,249.8033,241.5333,0.412,0.589
19/04/2021,238.21,119058702,239.8666,241.8,230.6,0.011,0.426
20/04/2021,239.6633,106827131,239.14,245.75,236.895,0.33,0.407
21/04/2021,248.04,93646539,234.9233,248.28,232.6666,-0.13,0.316
22/04/2021,239.8966,106770791,247.1666,251.2566,239.3466,0.294,0.297
23/04/2021,243.1333,85241679,239.9333,245.7866,238.4866,0.552,0.317
26/04/2021,246.0666,93115509,247,249.7666,244.2017,0.47,0.361
27/04/2021,234.9133,88311009,239.32,241.3333,234.45,0.483,0.383
28/04/2021,231.4666,66813157,232.1366,236.1666,231.2,0.358,0.453
29/04/2021,225.6666,86536359,233.17,234.0833,222.8334,0.372,0.464
30/04/2021,236.48,122276172,222.53,238.49,222.0466,0.571,0.466
03/05/2021,228.3,81129428,234.6,235.3333,226.8333,0.509,0.466
04/05/2021,224.5333,89217969,226.3133,227.8154,219.2336,0.194,0.425
05/05/2021,223.6466,65705677,227.02,228.4318,222.4466,0.462,0.44
06/05/2021,221.18,83353868,226.92,227.0066,216.6666,0.578,0.469
07/05/2021,224.1233,70407517,221.9333,230,220.0733,0.584,0.471
10/05/2021,209.68,94177269,221.6333,221.6833,209.2033,0.325,0.46
11/05/2021,205.7333,139511714,199.7466,209.0333,198.5333,0.207,0.461
12/05/2021,196.63,101470960,200.83,206.8033,195.5883,0.494,0.466
13/05/2021,190.5633,132554773,200.515,202.1533,186.55,0.359,0.435
14/05/2021,196.58,100112590,194.47,197.6233,190.1533,0.476,0.419
17/05/2021,192.2766,96743410,191.851,196.5766,187.0666,0.315,0.344
18/05/2021,192.6233,110491721,189.3333,198.75,187.7933,0.389,0.37
19/05/2021,187.82,118735212,184.1833,188.7366,182.3266,0.42,0.36
20/05/2021,195.5933,92463369,191.6666,196.2833,190.3566,0.486,0.378
21/05/2021,193.6266,78091808,198.7033,198.8933,193.3333,0.591,0.394
24/05/2021,202.1466,103674280,193.8666,204.8266,191.2166,0.542,0.427
25/05/2021,201.5633,84017798,202.4366,204.6633,198.57,0.408,0.429
26/05/2021,206.3766,85917939,202.52,208.7233,200.5,0.58,0.452
27/05/2021,210.2833,79111778,206.7466,210.3766,205.4033,0.617,0.471
28/05/2021,208.4066,68211127,209.5,211.8633,207.46,0.422,0.447
01/06/2021,207.9666,54254675,209.2666,211.2666,206.85,0.301,0.5
02/06/2021,201.7066,69908347,206.71,207.7866,199.7133,0.495,0.488
03/06/2021,190.9466,90335679,200.6,201.5166,190.4066,0.473,0.467
04/06/2021,199.6833,72110707,193.2366,200.2033,192.4,0.344,0.456
07/06/2021,201.71,67631047,197.275,203.3333,194.2933,0.407,0.353
08/06/2021,201.1966,78160238,207.67,207.6966,198.5,0.646,0.403
09/06/2021,199.5933,49753715,200.7233,203.93,199.21,0.746,0.439
10/06/2021,203.3733,71758837,201.2933,205.53,200.1666,0.549,0.449
11/06/2021,203.2966,48615905,203.41,204.1866,200.5066,0.414,0.459
14/06/2021,205.8966,61271946,204.0766,208.4966,203.06,0.474,0.603
15/06/2021,199.7866,53292455,205.5633,205.5966,199.41,0.663,0.606
16/06/2021,201.6233,66432397,199.1783,202.8333,197.8333,0.39,0.555
17/06/2021,205.5333,68104057,200.6293,207.1566,200.4466,0.409,0.535
18/06/2021,207.77,73682737,204.4566,209.45,203.9333,0.646,0.568
21/06/2021,206.9433,74438227,208.16,210.4633,202.96,0.697,0.596
22/06/2021,207.9033,57476676,206.0833,209.5231,205.1666,0.383,0.556
23/06/2021,218.8566,93297699,210.6666,219.068,210.0133,0.552,0.579
24/06/2021,226.6066,137947184,224.9966,232.54,222.5366,0.714,0.622
25/06/2021,223.9566,97490140,229.86,231.27,222.9,0.597,0.615
28/06/2021,229.5733,64884486,223.88,231.5666,223.44,0.502,0.535
29/06/2021,226.92,52143935,228.2166,229.1699,225.2966,0.579,0.563
30/06/2021,226.5666,56774586,226.59,230.9366,226.0466,0.465,0.55
01/07/2021,225.9733,55903566,227.9733,229.33,224.2666,0.32,0.494
02/07/2021,226.3,81292118,226.3266,233.3333,224.42,0.548,0.487
06/07/2021,219.86,69853357,227.2371,228,217.1334,0.5,0.53
07/07/2021,214.8833,56375886,221.4233,221.9,212.7733,0.449,0.528
08/07/2021,217.6033,68319967,209.4566,218.1433,206.82,0.191,0.509
09/07/2021,218.9833,54421655,217.7283,219.6366,214.8966,0.383,0.486
12/07/2021,228.5666,77781128,220.7333,229.08,220.7203,0.283,0.308
13/07/2021,222.8466,62898276,228.7733,231.0933,222.0986,0.247,0.272
14/07/2021,217.7933,64923576,223.5833,226.2033,217.6133,0.582,0.291
15/07/2021,216.8666,60628716,219.4633,222.0466,212.6266,0.554,0.343
16/07/2021,214.74,49112915,218.2266,218.8999,214.0666,0.604,0.375
19/07/2021,215.4066,63891276,209.9633,215.7333,207.0966,0.333,0.345
20/07/2021,220.1666,46461395,217.33,220.7972,213.5003,0.436,0.372
21/07/2021,218.43,41860024,219.87,221.6199,216.7633,0.354,0.339
22/07/2021,216.42,45317195,218.8142,220.7233,214.8667,0.578,0.343
23/07/2021,214.46,43814824,215.4533,216.2666,212.4333,0.538,0.333
26/07/2021,219.2066,76009688,216.99,222.7333,215.7033,0.357,0.535
27/07/2021,214.9266,98439880,221.1333,222.1666,209.08,0.386,0.527
28/07/2021,215.66,48019805,215.665,218.3233,213.1333,0.345,0.526
29/07/2021,225.7833,91183929,216.5966,227.8966,216.2666,0.475,0.511
30/07/2021,229.0666,88969239,223.9193,232.51,223,0.227,0.467
02/08/2021,236.5566,100847320,233.3333,242.3133,232.8,0.363,0.337
03/08/2021,236.58,64860756,239.6666,240.8833,233.67,0.41,0.341
