Date,Open,High,Low,Close,Volume
11/10/2022,31.55,32.23,29.93,31.11,8282647
12/10/2022,31.25,31.46,29.9,30.77,6441877
13/10/2022,29.26,31.24,28.3378,30.53,9308672
14/10/2022,31.2,31.69,28.915,28.98,6696631
17/10/2022,30.53,31.8001,30.37,30.88,8696803
18/10/2022,32.25,32.86,30.6144,31.37,6057582
19/10/2022,30.57,31.4783,29.2401,29.48,6700441
20/10/2022,29.36,31.5699,29.27,30.51,6059172
21/10/2022,29.65,29.68,27.6025,29.14,12215850
24/10/2022,28.81,28.8899,26.92,28.63,7265956
25/10/2022,29.5,29.9199,28.81,29.67,16790970
26/10/2022,28.7,31.1765,28.2,28.48,12350460
27/10/2022,28.98,29.45,27.64,27.88,8781271
28/10/2022,28.72,29.25,27.33,29.23,7759612
31/10/2022,28.79,29.61,28.55,29.5,6392887
01/11/2022,30.93,31.46,28.87,28.93,6278565
02/11/2022,28.85,29.18,26.59,26.59,9634295
03/11/2022,26.52,27.73,26.2238,26.31,8433227
04/11/2022,27.06,27.25,25.03,25.26,19375350
07/11/2022,25.76,25.76,24.0577,24.78,9121180
08/11/2022,24.44,24.92,23.06,23.76,13498140
09/11/2022,23.19,23.29,21.22,21.5,19318090
10/11/2022,24.5,28.47,24.5,27.82,28405770
11/11/2022,27.14,32.81,26.98,32.52,29212880
14/11/2022,32.24,33.72,31.63,32.69,19150040
15/11/2022,34.73,36.8,34.4,36.04,23569270
16/11/2022,34.89,35.8,32.82,33.28,21010510
17/11/2022,31.65,34.8381,31.51,33.8,17962560
18/11/2022,34.5,34.81,33.23,34.68,14910550
21/11/2022,33.295,33.98,31.82,32.09,16356450
22/11/2022,31.67,33.47,31.44,33.35,12088540
23/11/2022,33.65,36.45,33.52,36.17,16886070
25/11/2022,35.34,36.37,35.17,35.69,6195224
28/11/2022,34.43,36.342,34.1013,35.51,14145070
29/11/2022,35.97,38.06,35.5801,36.02,18916270
30/11/2022,36.05,39.53,36,39.51,19864000
01/12/2022,38.9,40.93,38.6551,40.64,14132520
02/12/2022,39.47,42.24,38.94,40.94,13561390
05/12/2022,40.84,42.19,38,38.08,11922340
06/12/2022,38.08,38.1,33.65,34.32,17017680
07/12/2022,34.02,35.2199,32.8,33.77,11068420
08/12/2022,33.77,36.02,32.87,35.32,12030030
09/12/2022,35.26,35.83,33.775,33.93,8699035
12/12/2022,33.75,34.39,33.2706,33.78,8231615
13/12/2022,37.92,38.2,32.82,33.63,14874970
14/12/2022,33.5,34.37,32.16,32.53,13721750
15/12/2022,31.31,31.83,29.18,29.49,12475610
16/12/2022,29.21,29.5,28.45,28.99,11837650
19/12/2022,28.87,29.16,27.44,27.92,9774834
20/12/2022,27.53,28.48,27.3,27.73,10721550
21/12/2022,27.85,28.98,27.29,28.65,8462075
22/12/2022,28,28.2794,26.02,27.41,10156550
23/12/2022,27.23,27.745,26.53,27.63,6692780
27/12/2022,27.29,27.55,26.23,26.47,7332574
28/12/2022,26.34,26.8,25.83,26.52,6569203
29/12/2022,26.94,28.575,26.23,28.48,6900463
30/12/2022,27.81,28.67,27.6,28.59,5396561
03/01/2023,29.7,30,26.5,26.92,8864553
04/01/2023,27.73,29,27.11,28.33,8643886
05/01/2023,27.73,27.765,25.985,26.08,9451918
06/01/2023,25.94,27.425,24.69,27.25,10588390
09/01/2023,27.99,30.33,27.81,29.23,12416370
10/01/2023,28.96,31.17,28.88,31.14,8656591
11/01/2023,32,32.89,31.2501,32.56,7829615
12/01/2023,31.81,31.87,29.48,31.36,11977990
13/01/2023,30.375,32.45,30.33,31.57,7315968
17/01/2023,32.11,32.42,30.77,32.38,8723125
18/01/2023,33.2,33.95,30.3,30.68,12801140
19/01/2023,29.87,30.3,28.515,28.9,9967977
20/01/2023,29.15,31.68,29.0214,31.31,9192606
23/01/2023,31.59,35.395,31.17,35.14,15081440
24/01/2023,34.42,35.7,34.03,34.96,8713315
25/01/2023,33.43,34.935,31.67,34.73,11880440
26/01/2023,35.8,36.7434,32.5555,34.17,13969110
27/01/2023,34.15,36.985,33.56,36.29,14375820
30/01/2023,35.49,35.89,33.38,33.43,9654234
31/01/2023,33.57,35.92,33.44,35.52,10444140
01/02/2023,34.98,36.89,34.08,36.54,13639380
02/02/2023,39.78,41.8284,39.02,40.38,20368340
03/02/2023,37.19,40.32,36.8,37.4,13830330
06/02/2023,36.73,38.43,36.41,36.93,10650750
07/02/2023,36.73,37.325,34.82,36.72,12637830
08/02/2023,36.93,39.78,36.24,36.33,13450770
09/02/2023,39.11,42.18,39.1,39.95,22929670
10/02/2023,38.84,39.24,35.41,35.73,13570780
13/02/2023,36.06,38.122,34.6701,37.46,10174430
14/02/2023,36.6,39.92,35.7,39.72,11713320
15/02/2023,40.61,42.99,39.65,42.67,15199480
16/02/2023,40.78,42.45,40.35,40.72,9669814
17/02/2023,40.5,40.5276,38.81,39.67,7730362
21/02/2023,38.94,39.48,35.96,36.48,11029130
22/02/2023,36.68,38.03,36.45,37.85,12819790
23/02/2023,34.99,35.27,30.75,31.83,31527690
24/02/2023,31.02,31.05,29.01,29.61,18599540
27/02/2023,29.94,30.6,29.11,29.64,11180910
28/02/2023,29.69,31.13,29.33,30.44,9396051
01/03/2023,30.9,30.9,29.63,29.71,8012913
02/03/2023,28.89,29.86,28.72,29.42,8512194
03/03/2023,29.46,31.36,29.45,30.87,10217330
06/03/2023,30.91,31.5292,30.15,30.25,8109588
07/03/2023,29.99,30.45,29.06,29.33,8712297
08/03/2023,29.31,29.87,28.8,29.49,6824290
09/03/2023,29.2,30.07,27.75,27.88,8019368
10/03/2023,27.69,28.14,26.362,27.26,11501300
13/03/2023,27.26,28.72,25.859,27.86,10554660
14/03/2023,28.68,29.08,27.23,27.45,9712496
15/03/2023,27.09,28.485,26.79,28.35,9541410
16/03/2023,28.63,29.405,27.97,28.74,7923809
17/03/2023,29.73,29.73,27.9781,28.32,9488782
20/03/2023,28.15,28.63,27.58,28.24,7046591
21/03/2023,28.83,30.22,28.79,29.8,8809396
22/03/2023,29.94,30.195,28.28,28.36,8183186
23/03/2023,28.93,30.905,28.82,29.17,10271810
24/03/2023,29.22,29.8165,28.54,28.72,7466114
27/03/2023,29,29.14,27.57,28.07,7317169
28/03/2023,27.83,28.16,27.36,27.74,6032991
29/03/2023,28.27,29.33,27.855,29.23,5509825
30/03/2023,29.75,29.97,28.9401,29.34,5729178
31/03/2023,29.69,32.54,29.23,32.44,14228860
03/04/2023,32.1,32.57,31.552,32.17,7496110
04/04/2023,32.61,32.9,31.68,32.42,6550063
05/04/2023,32,32.02,29.34,30.43,9821947
06/04/2023,30.11,31.43,29.78,31.13,6079367
10/04/2023,30.4,30.83,29.915,30.67,6564363
11/04/2023,30.75,31.2099,30.36,30.8,5628879
12/04/2023,31.75,31.7677,28.89,28.91,8224225
13/04/2023,29.14,30.1905,29.12,29.47,6169585
14/04/2023,29.4,30.07,28.84,29.44,5845520
17/04/2023,29.23,30.04,28.88,29.99,5015659
18/04/2023,30.56,30.58,29.2312,29.41,4825984
19/04/2023,28.93,29.72,28.8387,29.52,4021344
20/04/2023,28.94,29.46,28.62,28.67,4165571
21/04/2023,28.66,28.865,28.25,28.65,3392616
24/04/2023,28.57,28.8,27.75,28.34,3669917
25/04/2023,28.03,28.03,26.98,26.98,5195717
26/04/2023,27.28,27.38,26.16,26.26,6278547
27/04/2023,26.84,27.32,26.5,27.17,5772098
28/04/2023,26.98,27.4371,26.3,26.97,4859412
01/05/2023,26.84,27.12,26.5,26.8,4154543
02/05/2023,26.5,26.7,25.19,25.31,6748447
03/05/2023,25.43,25.99,24.685,24.99,6798165
04/05/2023,24.88,25.42,24.66,24.82,4267013
05/05/2023,25.22,26.63,25.15,26.46,5635527
08/05/2023,26.9,28.65,26.78,28.35,7621966
09/05/2023,27.92,28.521,27.7,28.28,5617052
10/05/2023,28.99,29.085,28.21,28.74,13394530
11/05/2023,30.27,32.78,30,32.46,26315300
12/05/2023,32.34,32.34,29.2101,29.65,14242110
15/05/2023,29.33,30.17,29.08,30,7159409
16/05/2023,29.62,29.62,27.5736,28.15,8980161
17/05/2023,28.29,30.135,28.27,30.08,8746365
18/05/2023,30.08,30.44,29.7,30.25,7530971
19/05/2023,29.95,30.045,28.865,29.1,5704418
22/05/2023,29.32,30.35,29.12,30.16,7030491
23/05/2023,29.59,29.76,28.0601,28.31,8529294
24/05/2023,27.81,28.4199,27.6561,28.34,5546312
25/05/2023,28.86,28.86,26.665,27.07,8212365
26/05/2023,27.07,28.385,26.99,27.65,8287397
30/05/2023,28.26,29.49,27.96,28.72,8645315
31/05/2023,28.44,29.825,28.26,29.72,9232437
01/06/2023,29.21,30.28,29.01,30.12,6337594
02/06/2023,30.82,31.56,29.9801,31,11253520
05/06/2023,31.11,39.45,30.94,36.32,49792220
06/06/2023,37.57,37.68,34.52,35.84,43561840
07/06/2023,36.99,38.205,34.66,34.72,23929450
08/06/2023,34.79,36.29,34.36,36.28,13937000
09/06/2023,37.35,38.105,35.82,36.3,17561290
12/06/2023,36.27,37.4,35.56,35.99,14032850
13/06/2023,36.66,39.36,36.49,38.58,28133410
14/06/2023,38.76,42.345,38.25,41.04,36951070
15/06/2023,40.675,42.13,40.3202,41.67,18364180
16/06/2023,42.62,45.07,41.89,42.56,32851830
20/06/2023,42,43.79,39.35,40.01,23543700
21/06/2023,39.88,40.3,37.53,38.36,17480880
22/06/2023,37.64,38.6999,37.45,37.85,11382650
23/06/2023,37.01,37.7815,36.4483,37.47,12682400
26/06/2023,37.13,37.725,36.2,36.73,9555426
27/06/2023,38.99,42.6,38.8,42.38,33732710
28/06/2023,42.7,44.48,41.89,44.12,22007280
29/06/2023,44.55,44.55,42.86,43.68,13520370
30/06/2023,44.78,45.08,43.26,43.42,11397070
03/07/2023,43.5,44.22,43.13,43.46,6843407
05/07/2023,43.3,43.93,41.44,41.58,11541420
06/07/2023,40.5,40.79,39.665,40.55,10521210
07/07/2023,40.68,41.42,40.35,40.46,9015028
10/07/2023,40,40.2,38.64,39.96,10984810
11/07/2023,40.39,44.04,40.2,43.82,17000430
12/07/2023,44.7,44.78,42.3,43.69,13924700
13/07/2023,44.4,47.86,44.25,46.84,18990790
14/07/2023,47.11,48.0999,44.025,44.34,16451970
17/07/2023,44.86,46.495,43.74,46.08,10218340
18/07/2023,45.87,47.68,44.96,47.13,11677050
19/07/2023,48.23,50.08,47.2,48.5,15129850
20/07/2023,47.04,47.6,44.175,44.44,12804800
21/07/2023,45.265,45.8,44.38,44.49,10087510
24/07/2023,44.96,45.16,42.87,43.55,10448060
25/07/2023,44.03,44.74,43.1,43.2,7209572
26/07/2023,42.95,44.0799,42.42,43.33,7340531
27/07/2023,45.33,47.16,42.72,43.21,16370560
28/07/2023,44.32,45.575,43.9,45.39,9074621
31/07/2023,46.48,47.15,45,45.84,8712236
01/08/2023,45.23,45.725,44.2,45.3,7850393
02/08/2023,43.65,44.03,41.08,41.45,18842260
03/08/2023,42.62,42.95,40.255,41.12,15400840
04/08/2023,41.715,42.08,39.9,40.17,10471810
07/08/2023,40.02,40.25,38.79,39.95,9012683
08/08/2023,38.71,39.01,37.62,38.89,11083370
09/08/2023,38.53,38.72,37.26,37.56,9586815
10/08/2023,37.81,38.525,36.71,37.09,7749879
11/08/2023,36.38,37,36.01,36.63,7656937
14/08/2023,35.88,36.56,35.22,36.54,7269862
15/08/2023,36.2,36.32,35.06,35.32,7983670
16/08/2023,34.905,35.6101,34.64,34.7,7585517
17/08/2023,34.8,34.84,33.62,33.84,8545313
18/08/2023,32.96,34.71,32.9,34.41,10389360
21/08/2023,34.53,34.9,33.98,34.51,7240398
22/08/2023,35,35.09,33.67,34.05,7882038
23/08/2023,34.11,34.99,33.97,34.63,5442301
24/08/2023,35.15,35.24,33.495,33.85,8139023
25/08/2023,33.9,34.88,33.86,34.72,5681656
28/08/2023,35.45,35.6282,34.105,34.69,6723661
29/08/2023,34.68,37.1,34.59,36.97,9483430
30/08/2023,36.92,37.945,36.46,37.47,7375053
31/08/2023,37.17,37.6,36.62,37.07,5881927
01/09/2023,37.5,38.15,37.025,37.09,5552305
05/09/2023,36.74,38.795,36.44,38.58,9170201
06/09/2023,38.4,40.05,38.29,39.29,10384570
07/09/2023,37.95,38.13,36.8,38.01,8776907
08/09/2023,38.3,39.04,37.41,37.68,6200592
11/09/2023,38.25,38.69,37.5,38.02,5922575
12/09/2023,37.44,39.745,37.39,38.97,13426710
13/09/2023,38.18,38.72,35.83,36.82,18526870
14/09/2023,35.515,37.47,35.26,35.71,14786460
15/09/2023,36.3,37.24,35.32,36.32,19331060
18/09/2023,35.06,35.3,32.455,33.45,31956810
19/09/2023,33.37,34.48,33.12,33.96,11216400
20/09/2023,33.95,34.2773,33.24,33.32,7451801
21/09/2023,32.33,32.6883,31.59,31.73,12338160
22/09/2023,32.02,32.62,31.56,31.61,10205090
25/09/2023,31.17,31.64,30.81,31.36,7907917
26/09/2023,30.93,31.5,30.33,30.45,9143702
27/09/2023,30.9,31,30.26,30.56,7386020
28/09/2023,30.23,31.1,29.91,30.71,8284620
29/09/2023,31.19,31.89,31.19,31.39,8208234
02/10/2023,31.5,31.53,30.41,30.54,7453172
03/10/2023,30.03,30.26,29.095,29.32,8491422
04/10/2023,29.63,29.66,28.7731,29.44,7753663
05/10/2023,29.27,29.37,28.43,28.74,8116409
06/10/2023,28.36,30.3712,28.22,30.15,9564101
09/10/2023,29.2,29.795,28.95,29.7,7368826
10/10/2023,31.04,31.66,29.73,30.02,22716610
11/10/2023,30.09,31.02,29.75,30.27,11416730
12/10/2023,30.24,30.419,28.9,29.05,10376960
13/10/2023,28.75,29,27.97,28.03,8612195
16/10/2023,28,28.5485,27.07,28.38,13171040
17/10/2023,27.99,29.34,27.94,28.97,9133515
18/10/2023,28.8,28.935,27.38,27.5,10241700
19/10/2023,27.86,28.1,27.33,27.49,8675641
20/10/2023,27.3,27.6715,26.915,27.17,7307439
23/10/2023,26,26.8971,25.61,26.36,10460300
24/10/2023,26.76,27.8,26.75,27.45,7998150
25/10/2023,26.99,27.2,25.67,25.69,8226372
26/10/2023,25.62,26.085,25.2789,25.9,9604618
27/10/2023,26.34,26.45,25.49,25.54,6117273
30/10/2023,25.86,25.89,24.7,25.08,7694311
31/10/2023,25.24,25.67,24.8399,25.37,4720303
01/11/2023,25.29,25.45,24.33,25.08,6840529
02/11/2023,26.23,26.94,26.02,26.05,9559289
03/11/2023,26.58,28.1397,26.58,27.64,11546260
06/11/2023,28.37,28.49,25.555,25.81,13082990
07/11/2023,26.07,27.38,25.95,26.8,10855010
08/11/2023,26.99,27.53,25.935,26.06,13380000
09/11/2023,27,27.18,25.17,25.24,25064370
10/11/2023,22.4,27.15,22.2,27.01,51851960
13/11/2023,26.42,28.48,26.39,28.16,25685620
14/11/2023,29.3,29.4899,27.98,29.18,18765880
15/11/2023,29.3,30.38,28.91,30.19,14296710
16/11/2023,29.86,30.15,28.63,28.9,10741590
17/11/2023,29.02,29.42,28.45,29.2,7581760
20/11/2023,29.32,30.13,28.97,29.44,7796714
21/11/2023,29.05,29.32,28.11,28.42,8286402
22/11/2023,28.88,28.99,27.94,28.59,7568219
24/11/2023,28.5,29.13,28.48,28.85,3657537
27/11/2023,28.6,29.43,27.755,28.13,14663590
28/11/2023,28.01,29.42,27.87,29.37,7626817
29/11/2023,30.25,31.64,29.91,30.36,17647570
30/11/2023,30.68,30.77,29.32,29.51,9310305
01/12/2023,29.35,32.7,29.255,32.52,17963340
04/12/2023,32,33.02,31.85,32.63,11660210
05/12/2023,32.27,32.63,30.815,31.26,11022180
06/12/2023,31.93,32.585,31.455,31.5,9701654
07/12/2023,31.45,32.04,31.15,31.9,7449955
08/12/2023,31.73,33.7291,31.6106,32.7,13413570
11/12/2023,32.23,32.68,31.6,32.4,6592947
12/12/2023,32.48,33.37,31.99,33.19,9444360
13/12/2023,33.35,35.5,33.19,35.39,15412590
14/12/2023,36.4,38.38,36.36,38.28,21308080
15/12/2023,38.53,39.6499,37.97,39.36,18593610
18/12/2023,38.82,39.7899,38.49,39.31,11054870
19/12/2023,39.83,41.37,39.6,40.94,13722140
20/12/2023,40.82,41.385,38.61,38.67,11997850
21/12/2023,39.5,40.064,38.541,39.71,10245050
22/12/2023,38.5,39.58,37.43,39.21,11590740
26/12/2023,39.99,42.44,39.83,42.14,13273860
27/12/2023,42.65,43.54,41.465,42.73,11965740
28/12/2023,42.3,42.795,41.675,42.68,6871611
29/12/2023,42.34,42.56,40.08,40.89,10966220
02/01/2024,39.98,40.67,38.28,38.79,12599890
03/01/2024,37.88,38.21,36.77,36.93,12665290
04/01/2024,36.865,37.68,36.25,37.05,9227006
05/01/2024,36.46,38.36,36.17,37.78,11228790
08/01/2024,37.51,39.292,37.13,38.98,12057140
09/01/2024,38.59,38.67,35.53,35.87,30384620
10/01/2024,36.08,38.8499,35.5001,37.13,23615410
11/01/2024,36.64,37.04,34.64,34.82,18972930
12/01/2024,34.48,35.5621,34.24,34.59,12920170
16/01/2024,33.79,34.3399,32.92,34.1,9985734
17/01/2024,33.13,33.35,32.21,32.98,11219560
18/01/2024,34.96,35.26,32.43,32.87,13400460
19/01/2024,33.14,33.3666,32.235,33.14,9835125
22/01/2024,34,35.5,33.68,34.22,10832600
23/01/2024,34.74,34.935,33.725,34.28,7477601
24/01/2024,34.95,35.148,33.02,33.03,8865343
25/01/2024,33.23,33.7299,32.71,32.88,7959925
26/01/2024,32.93,33.93,32.88,33.11,7738920
29/01/2024,33.07,34.7,32.8,34.6,7746617
30/01/2024,34.19,34.36,33.45,33.51,7438923
31/01/2024,33.04,34.1532,32.33,32.4,7454337
01/02/2024,32.51,32.81,31.4026,31.97,9303970
02/02/2024,31.48,32.9,30.92,32.84,7875464
05/02/2024,33.19,33.4299,31.23,31.46,9822726
06/02/2024,31.77,32.26,31.35,32.05,7069870
07/02/2024,32.32,32.88,31.68,32.52,5387347
08/02/2024,32.5,33.61,32.11,33.41,7402662
09/02/2024,33.86,34.4,33.48,33.82,7295790
12/02/2024,33.45,35.5599,33.34,34.1,15770120
13/02/2024,32.27,33.42,31.7,33.11,13439120
14/02/2024,33.63,35.2,33.57,34.91,8762087
15/02/2024,35.07,35.56,34.33,35.02,7256132
16/02/2024,34.3,34.9099,33.75,33.9,7772990
20/02/2024,33.27,33.27,31.63,32.02,8717884
21/02/2024,31.2,31.37,30.58,30.83,7504072
22/02/2024,31.54,31.83,30.85,31.02,8615118
23/02/2024,31.01,31.56,30.58,31.26,7642371
26/02/2024,31.57,33.43,31.2,33.04,27652490
27/02/2024,29.01,31.6799,27.73,31.02,46815870
28/02/2024,30.26,30.5,29.06,29.29,16454930
29/02/2024,29.41,29.99,28.89,29.32,11452250
01/03/2024,29.39,29.425,28.31,28.91,10525430
04/03/2024,28.51,28.67,26.87,27.01,14865190
05/03/2024,26.55,27,26.01,26.89,12571290
06/03/2024,27.3,27.34,26.29,27.06,10057950
07/03/2024,27.15,27.59,26.65,27.34,6515552
08/03/2024,27.63,28.12,26.985,27.06,7737403
11/03/2024,27.01,27.54,26.8,27.1,6792612
12/03/2024,27.02,27.07,25.58,25.98,16860720
13/03/2024,25.83,26.85,25.69,26.18,12049980
14/03/2024,25.98,26.09,25.385,26,9077437
15/03/2024,25.81,26.2,25.64,26.09,8946492
18/03/2024,26.07,26.3199,25.5,26.07,6650483
19/03/2024,25.8,26.06,25.13,26,6095404
20/03/2024,25.98,27.255,25.62,27.15,8877928
21/03/2024,27.61,28.475,27.48,27.57,9451013
22/03/2024,27.29,27.4353,26.95,26.99,5597343
25/03/2024,26.94,27.45,26.8709,27.2,4597779
26/03/2024,27.63,27.75,26.55,26.7,7642596
27/03/2024,27.05,27.215,25.12,26.99,11107580
28/03/2024,27.15,27.85,26.68,26.7,5777501
01/04/2024,26.7,26.9284,25.84,26.61,6277341
02/04/2024,25.9,26.27,25.49,26.25,7419778
03/04/2024,25.99,26.14,25.5601,25.76,5646737
04/04/2024,25.99,26.365,25.28,25.32,6205754
05/04/2024,25.12,25.6,24.89,25.36,5461686
08/04/2024,25.6,26.35,25.55,26.21,5341528
09/04/2024,26.56,27.13,26.33,27.08,5229663
10/04/2024,26.32,26.575,25.7301,25.92,6222581
11/04/2024,26.18,26.55,25.8,26.05,4366490
12/04/2024,25.84,25.85,25.2,25.31,7620735
15/04/2024,25.27,25.4,24.14,24.43,7311142
16/04/2024,24.09,24.205,23.47,23.94,6504893
17/04/2024,24.02,24.27,23.7,23.72,4150793
18/04/2024,23.59,23.93,23.33,23.43,4577974
19/04/2024,23.1,23.7,22.75,22.89,5779997
22/04/2024,22.98,23.1,22.3931,22.89,6220048
23/04/2024,22.91,23.6309,22.62,23.1,7039154
24/04/2024,23.36,23.69,23.0101,23.57,5558516
25/04/2024,22.8,23.37,22.66,23.32,5414689
26/04/2024,23.62,24.405,23.21,24.13,6675707
29/04/2024,24.42,25.06,24.37,24.99,6247931
30/04/2024,24.66,24.825,24.22,24.27,5481146
01/05/2024,24.18,25.32,24.02,24.55,5049492
02/05/2024,24.69,24.86,23.89,24.16,8487858
03/05/2024,24.89,25.115,24.395,24.74,5753162
06/05/2024,25.04,25.53,25,25.49,4918172
07/05/2024,25.39,25.59,25.2,25.32,4013786
08/05/2024,24.8,24.8,23.95,24.1,7643762
09/05/2024,23.75,24.52,23.58,24.16,16469950
10/05/2024,24,24.44,21.64,21.69,26497430
13/05/2024,21.89,23.075,21.6048,22.69,12250000
14/05/2024,23.07,24.15,23,23.03,10960220
15/05/2024,23.3,23.4,21.88,22.38,12469270
16/05/2024,22.47,22.53,22.04,22.09,8320936
17/05/2024,22.16,22.16,21.555,21.67,9350099
20/05/2024,21.7,21.7536,21.22,21.27,7439525
21/05/2024,21.13,21.13,20.505,20.56,9084038
22/05/2024,20.5,20.92,20.32,20.45,8191685
23/05/2024,20.36,20.37,19.465,19.6,11848990
24/05/2024,19.55,19.66,19.31,19.4,7451429
28/05/2024,19.39,19.58,18.91,19.08,13734550
29/05/2024,18.79,18.925,18.33,18.75,14711330
30/05/2024,18.69,18.69,18.13,18.22,11896090
31/05/2024,18.19,18.62,18.03,18.27,11822480
03/06/2024,18.49,18.53,17.84,18.03,8527113
04/06/2024,17.9,18.21,17.85,17.95,6237834
05/06/2024,18,18,17.56,17.63,8868514
06/06/2024,17.55,18.125,17.325,18.03,9422244
07/06/2024,17.76,17.82,17.19,17.27,9142809
10/06/2024,17.23,18,17.2,17.97,9728149
11/06/2024,17.86,17.91,17.3125,17.57,7330656
12/06/2024,18.07,18.56,17.82,17.91,8852803
13/06/2024,17.91,17.93,16.71,16.78,10573850
14/06/2024,16.75,16.75,16.165,16.4,9782611
17/06/2024,16.34,16.545,15.97,16.46,6343354
18/06/2024,16.32,16.58,16.05,16.08,5790334
20/06/2024,15.95,15.99,15.38,15.53,9030329
21/06/2024,15.41,16.045,15.23,15.97,8930177
24/06/2024,15.939,16.855,15.8,16.7,11408410
25/06/2024,16.7,16.7,15.9,16.02,8940438
26/06/2024,15.9,16.69,15.85,16.46,5490778
27/06/2024,16.41,16.765,16.24,16.54,5931193
28/06/2024,16.6,16.66,16.07,16.26,9040985
01/07/2024,16.27,16.35,15.755,15.81,5884618
02/07/2024,15.86,16.14,15.71,16.01,5116215
03/07/2024,16.08,16.1,15.72,15.73,3792007
05/07/2024,15.73,15.94,15.51,15.71,4405982
08/07/2024,15.8,16.5298,15.53,16.15,8722576
09/07/2024,16.04,16.19,15.155,15.52,9844547
10/07/2024,15.6,15.62,15.17,15.38,7037952
11/07/2024,15.81,17.1,15.73,16.52,18465430
12/07/2024,16.9,17.35,16.81,17.11,12134380
15/07/2024,17.37,17.52,16.56,16.93,8460556
16/07/2024,17,17.82,16.99,17.65,11652310
17/07/2024,17.39,18.33,17.39,18.09,13622900
18/07/2024,17.99,18.365,16.31,16.37,17032890
19/07/2024,16.18,16.42,15.87,16.21,8332439
22/07/2024,16.37,16.54,15.97,16.47,6176523
23/07/2024,16.36,17.105,16.36,16.92,6249174
24/07/2024,16.74,17.18,15.58,15.6,8909483
25/07/2024,15.5,16.69,15.4095,16.18,8194111
26/07/2024,16.51,16.78,16.24,16.61,7310530
29/07/2024,16.73,16.9263,16.305,16.35,4986965
30/07/2024,16.29,16.54,15.88,16.17,5927166
31/07/2024,16.31,17.07,16.14,16.36,8844521
01/08/2024,16.2,16.22,15.15,15.35,10200360
02/08/2024,14.76,15.38,14.48,15.32,12817100
05/08/2024,13.96,14.885,13.91,14.48,12415210
06/08/2024,14.7,14.71,14.1,14.25,8327786
07/08/2024,14.25,14.85,13.895,13.93,11881820
08/08/2024,14.03,14.565,13.94,14.36,18302590
09/08/2024,14.8,16.485,14.68,15.54,35526560
12/08/2024,15.58,15.66,14.89,15.21,16479230
13/08/2024,15.45,16.63,15.21,16.25,13342230
14/08/2024,16.16,16.34,15.62,15.82,9639657
15/08/2024,16.11,16.43,15.93,16.32,8027966
16/08/2024,16.15,16.54,16.12,16.51,6101928
19/08/2024,16.67,16.79,16.38,16.72,8027959
20/08/2024,16.68,17.3498,16.66,17.02,7778515
21/08/2024,17.12,17.37,16.86,17.3,6810917
22/08/2024,17.34,17.56,16.81,16.87,7615184
23/08/2024,17.06,17.93,16.97,17.88,9185363
26/08/2024,18,18.06,17.33,17.72,7119931
27/08/2024,17.56,17.65,17.0701,17.26,4364220
28/08/2024,17.18,17.18,16.135,16.46,7657070
29/08/2024,16.7,17.315,16.57,16.67,6552883
30/08/2024,16.85,16.99,15.99,16.37,21249390
03/09/2024,17.86,18.17,16.62,16.7,22534190
04/09/2024,16.51,16.845,15.8,15.94,12058830
05/09/2024,15.89,17.11,15.81,17.09,13528060
06/09/2024,17.46,17.59,15.685,15.86,14249140
09/09/2024,16.12,17.3,16.12,17.17,13968870
10/09/2024,17.31,17.54,16.48,16.75,14942160
11/09/2024,16.71,17.27,16.23,17.22,11962460
12/09/2024,17.23,19.545,16.72,18.91,34076030
13/09/2024,19.59,20.7099,19.39,19.91,26617950
16/09/2024,19.85,21.07,19.23,20.3,22514080
17/09/2024,20.48,20.76,20.0223,20.63,12709120
18/09/2024,20.58,21,19.9107,20.22,13302740
19/09/2024,21.1,21.17,20.13,20.29,13781600
20/09/2024,20.11,21.18,19.82,20.81,19519350
23/09/2024,21.03,21.66,20.36,21.37,17478190
24/09/2024,21.67,23.33,21.2,23.19,29472450
25/09/2024,22.88,23.15,21.12,21.89,28236010
26/09/2024,22.59,22.88,21.94,22.34,14815060
27/09/2024,22.58,23.295,22.27,22.59,11482430
30/09/2024,22.29,23.4,22.1,22.62,13079810
01/10/2024,22.65,22.79,21.2029,21.59,11255760
02/10/2024,21.38,21.94,20.84,21.04,12474440
03/10/2024,20.8,21.2481,20.01,20.69,12402190
04/10/2024,21.13,22.0999,20.86,21.84,11545100
07/10/2024,21.65,21.92,20.785,21.2,9072919
08/10/2024,20.96,21.62,20.88,21.19,5673471
09/10/2024,21.07,21.89,21.07,21.09,6439450
10/10/2024,20.83,21.28,20.57,20.88,6187107
11/10/2024,20.82,22.2,20.56,21.62,8506009
14/10/2024,21.45,21.94,21.23,21.91,7985180
15/10/2024,21.99,22.85,21.67,21.95,10767200
16/10/2024,22.24,22.49,21.6101,21.79,6821584
17/10/2024,21.67,21.79,20.82,21.27,7053490
18/10/2024,21.5,22.14,21.3,22.11,7030137
21/10/2024,21.83,22.53,21.5,21.87,6273235
22/10/2024,21.61,21.78,21.1,21.21,6697572
23/10/2024,21.1,21.27,20.14,20.25,7046875
24/10/2024,20.6,20.97,20.34,20.41,7172989
25/10/2024,20.5,20.54,19.455,19.72,14852630
28/10/2024,20.01,20.6,19.84,20.52,7855049
29/10/2024,20.09,20.85,19.96,20.73,7604418
