Date,Close,Volume,Open,High,Low
12/08/2020,236.72,3932256,232.3,239.4,230.75
13/08/2020,247.25,4749728,238.15,250.1,238.15
14/08/2020,244.91,3662809,249.44,252.4299,242.4
17/08/2020,266.15,8959207,248.7,267.94,248.51
18/08/2020,276.8,6517049,271.72,277.78,265.5
19/08/2020,273.51,4674004,274.6849,279.59,270.3221
20/08/2020,290.69,9318392,274.45,290.88,273.99
21/08/2020,289.68,5250117,291,295.97,286.9442
24/08/2020,282.28,6463517,293,293.87,274.1059
25/08/2020,290.44,4602867,279,293.7216,275.8101
26/08/2020,295.27,5692064,293,302,290.85
27/08/2020,294.68,5560590,295.69,301.52,290.33
28/08/2020,299.27,5353424,299.22,303.58,297.26
31/08/2020,325.1,23468140,304.01,325.8998,301.27
01/09/2020,457.69,53346790,439.51,478,410.68
02/09/2020,423.56,18866830,445.67,445.67,410
03/09/2020,381.32,20304340,399.55,409.9,367
04/09/2020,369.89,13230100,375.5,386.01,346.76
08/09/2020,350.88,7966481,350.7,365.4999,345.68
09/09/2020,389.65,17325780,369.75,394.7992,362.1234
10/09/2020,384.48,11932130,400,407.82,378.36
11/09/2020,383,9297631,389.13,400.7504,373.05
14/09/2020,403.51,7963100,391.745,404.36,386.13
15/09/2020,410.94,8495611,410,413.5,391.0501
16/09/2020,408.17,6746892,406.274,419.42,404.22
17/09/2020,413.125,9260430,389,417.82,387
18/09/2020,438.73,22315720,419.8,442,407.5
21/09/2020,468.47,16843840,434,470,434
22/09/2020,492.6,16440580,477,494.8999,458.75
23/09/2020,500.53,27051300,489.49,529.74,483.2534
24/09/2020,464.98,17896570,487.01,502.25,457.69
25/09/2020,496.5,12906780,474.87,500,474.87
28/09/2020,487.66,17621340,502.41,519.77,479.57
29/09/2020,465.5,15241180,488.13,489.8,463
30/09/2020,470.11,8971123,464.21,481.5552,462
01/10/2020,482.99,7859345,477,483.73,465
02/10/2020,482.23,12791720,485.005,507.4899,481
05/10/2020,485.37,7534656,493.97,496.9,475.26
06/10/2020,478.25,6097682,480.51,487.8999,473.2229
07/10/2020,480.61,4449496,482.5,487.5,477.11
08/10/2020,478.55,4193060,484,489.49,475.58
09/10/2020,492.41,8719691,487.99,498.9,484.08
12/10/2020,491.54,6979462,501.43,506.11,490.4779
13/10/2020,518.79,8941474,494,520,493
14/10/2020,509.25,8327654,518.78,519.8,498.6
15/10/2020,536.4,16520600,509.08,540.05,506.5
16/10/2020,559,13745750,544,565.45,543.25
19/10/2020,568.34,15193230,572.5,588.84,562.55
20/10/2020,537.02,12098180,572.33,575.69,534.59
21/10/2020,513.19,9215428,535.88,551.66,511.78
22/10/2020,520.54,8100869,521.78,530.4299,503.47
23/10/2020,511.52,5377118,522.33,526.9999,505.41
26/10/2020,517.79,10080800,520.489,541.105,510.31
27/10/2020,538.99,7227645,525.22,540,513.3
28/10/2020,516.01,8810070,549.5,553.8594,511.5001
29/10/2020,489.68,9207566,521.19,525.455,483.5
30/10/2020,460.91,8715083,481.5,495.95,457.0201
02/11/2020,453,8051893,462.29,477,440
03/11/2020,451.51,6496995,456.328,461.88,445.01
04/11/2020,483.7,8048450,471.92,484.94,455.4
05/11/2020,496.73,6379939,497.99,499.35,480.761
06/11/2020,500.11,4265950,494.66,505.88,482.73
09/11/2020,413.24,18033550,433,446.47,402
10/11/2020,376.01,20751950,412.504,414.45,366.28
11/11/2020,413.34,16691080,391.65,419.8,385
12/11/2020,428.64,14935980,427.85,435.75,419.61
13/11/2020,403.58,11773790,425.99,428.4685,396.87
16/11/2020,399.15,12054430,382.6,400.8,375.1
17/11/2020,401.63,6972081,406.29,411.5,396.32
18/11/2020,415.04,10974220,399,423.5,390.22
19/11/2020,414.29,8007026,408.99,427.89,407.5
20/11/2020,439.6,12586600,418.55,445.3,415.56
23/11/2020,430.28,8486030,432.01,436.513,417.88
24/11/2020,427.55,6148416,421.505,438.8323,420.01
25/11/2020,443.72,8763739,435.85,448.48,433.3301
27/11/2020,471.61,7276411,453.99,472.04,449
30/11/2020,478.36,16646500,485.7,486.83,460
01/12/2020,406.31,20916100,434.72,434.99,401.72
02/12/2020,412.86,10962840,399,424.55,394.57
03/12/2020,413.54,6306724,413,419.17,405.02
04/12/2020,410.01,4447314,409.26,418.88,408.1861
07/12/2020,407.85,4427276,411,416.8,405.4538
08/12/2020,412,5319440,408.87,419.5,406.75
09/12/2020,385.36,8956659,406.748,409.99,381.5
10/12/2020,397.96,4572146,382.73,399,380.27
11/12/2020,397.01,4677441,395.35,397.3393,384.6136
14/12/2020,395.99,6820120,388.95,396.75,376.68
15/12/2020,399.43,5144653,398.505,410.32,395.08
16/12/2020,404,4158539,400.4861,406.5579,393.46
17/12/2020,401.62,3792528,408.72,409.03,399.56
18/12/2020,406.01,6174772,403.8,408.11,398.25
21/12/2020,408.97,8557350,418.07,427.7594,404.58
22/12/2020,409,4218767,408.5,413.5,396.5
23/12/2020,383.88,9554390,402,402.6,378.58
24/12/2020,375.17,3850734,383.88,384.88,375
28/12/2020,351.39,9454792,370.4,373.28,349.0197
29/12/2020,353.75,6080283,350.6597,359.9072,350.13
30/12/2020,353.4,5474464,358.42,358.7,345.4
31/12/2020,337.32,6559744,351.77,351.83,336.1
04/01/2021,359.98,8598300,340.4,363.09,339.2
05/01/2021,360.83,4983521,360.39,365.01,349
06/01/2021,344.41,7124614,351,352.94,341.92
07/01/2021,342.5,5601170,346,354.48,341.6
08/01/2021,349.61,5009213,345.2,350,340.34
11/01/2021,337.71,3360357,344.98,349.96,336.85
12/01/2021,356.81,8972461,333.2,358.9,331.1
13/01/2021,364.63,14056550,360,384.23,348.6512
14/01/2021,383.24,9310967,371,384.95,370.5
15/01/2021,384.53,12799510,397.71,404.44,382.0701
19/01/2021,393.87,5709437,391.01,396.77,385.5101
20/01/2021,382.8,5713892,399.11,399.53,378.3187
21/01/2021,382.81,5180798,383.03,387.21,372.03
22/01/2021,383.4,2791585,380.99,385.2899,376.38
25/01/2021,391.83,5178085,388.99,398.8,378.27
26/01/2021,374.39,5151261,391.08,395.8199,372.2
27/01/2021,370.74,4557483,367.5,384.2544,362.7655
28/01/2021,378.59,3374206,368,383.3139,363.86
29/01/2021,372.07,3958970,379,385.91,358.6201
01/02/2021,381.93,3443852,369,382.78,368.13
02/02/2021,391.84,3780072,384.5,394.89,378.6801
03/02/2021,380.47,3433077,395.79,395.79,379
04/02/2021,389.98,2528066,383.5,390,376.87
05/02/2021,419.59,9759071,387.86,420,387.86
08/02/2021,410.81,3737875,420.74,422,406.5
09/02/2021,430.03,5115390,411.6946,434.67,410.3128
10/02/2021,431,4738316,431.89,441.22,416.1443
11/02/2021,432.77,3502618,433.99,443.75,429.51
12/02/2021,433.11,2077846,431.52,435,423.13
16/02/2021,444.51,4249151,438.797,451.77,436.7
17/02/2021,429.42,4006475,440.02,441.2,418.25
18/02/2021,417.91,2645328,426.75,428.88,414
19/02/2021,417.26,2195043,419.22,425.99,414.5
22/02/2021,394.34,4340255,408.5,411.72,390.6
23/02/2021,388.16,5558188,371.01,389.99,351.81
24/02/2021,385.23,3442360,383.13,388.675,375.62
25/02/2021,364.73,4585104,383.78,387.655,361.01
26/02/2021,373.61,4702413,367.95,377.094,356.1709
01/03/2021,409.66,10044700,388.66,416.2,387.01
02/03/2021,372.79,18156570,439.6,440,371.82
03/03/2021,341.57,15526030,383,383.25,339
04/03/2021,343.09,10328080,347.8,358.2999,333
05/03/2021,337.43,8255524,345.39,347.75,314.38
08/03/2021,310.93,6899076,334.99,339.35,309
09/03/2021,342.11,5705183,331.95,343.576,320.8
10/03/2021,336.03,4729969,347.99,355.69,333.0101
11/03/2021,355.17,3915392,347.99,357.3983,338.8
12/03/2021,346.39,2960750,342.01,350.44,338.43
15/03/2021,350,1993509,347.076,351.56,343.5
16/03/2021,335.08,3333166,351.99,355.49,333.69
17/03/2021,336.65,3593229,328.57,340.54,322.66
18/03/2021,316.32,5446757,330,330.33,316
19/03/2021,326.26,4981385,316.83,327.9773,313.63
22/03/2021,328.5,2947934,329.45,333.8899,327.01
23/03/2021,339.76,5723818,330,347.4,329.3523
24/03/2021,314.96,4924523,338.6754,339.99,314.3504
25/03/2021,314.85,3564820,310.95,320.63,308.31
26/03/2021,319.95,3219843,312.89,320,306.75
29/03/2021,308.39,3041416,317.07,322.97,305.78
30/03/2021,313.19,2837135,305,314.88,302.32
31/03/2021,321.29,2773222,315.235,325.74,311.13
01/04/2021,326.23,2853899,325.98,338.91,325.5
05/04/2021,323.96,3024709,327.83,328.4999,313.1
06/04/2021,329.79,3767050,323.75,332.66,321.66
07/04/2021,323.08,4197653,329.11,333.44,319.23
08/04/2021,331.28,2821481,326.85,333.9899,326
09/04/2021,322.65,3216481,329.103,329.82,319.42
12/04/2021,321.51,2964475,318.1,322.3799,315.19
13/04/2021,342.75,5298165,327.3584,343.7075,325.5
14/04/2021,329.2,2844896,344.72,345.02,328.63
15/04/2021,332.38,3360706,334.145,338.42,327.46
16/04/2021,329.95,2476528,330.27,333.75,326.87
19/04/2021,324.33,3131938,327.52,337.795,320.5
20/04/2021,321.78,2282512,326.73,327.55,316.3601
21/04/2021,322.76,1917537,317.01,323.11,313.5
22/04/2021,328.32,3328347,322.665,338.05,322.665
23/04/2021,336.88,2446094,331.49,338.55,328.24
26/04/2021,336.42,2286662,337.51,337.9999,329.21
27/04/2021,333.49,2208306,336.39,341.68,330.89
28/04/2021,331.25,1437552,330.24,334.7011,326.045
29/04/2021,321.1,3121077,331.16,332.5,318.89
30/04/2021,319.57,2152491,318.03,326.279,317.24
03/05/2021,313.92,2253018,320.24,321.125,311.53
04/05/2021,304.85,3727585,310.96,311.5,298.77
05/05/2021,297.59,2582590,306.53,310.9799,294.5
06/05/2021,293.05,3369092,295.2,295.2,285.6101
07/05/2021,295.24,2446247,295.437,304.697,292.71
10/05/2021,288.49,2507782,293.01,293.94,286.04
11/05/2021,300.25,4084394,273.91,302,273.2
12/05/2021,289.7,3419846,291.05,296.53,282.405
13/05/2021,290.16,4608514,293.98,296.61,275.8
14/05/2021,307.89,4357291,292.15,309.18,292.15
17/05/2021,308.93,2902462,304.83,311.91,301.93
18/05/2021,312.86,3311947,309.41,322.25,304.97
19/05/2021,310.46,1728378,301.58,311.51,299
20/05/2021,324.71,3029444,314.25,325.95,313.03
21/05/2021,316.4,2057281,328.21,329.45,316.061
24/05/2021,321.56,1855034,318.52,324.03,316.5
25/05/2021,321.28,2160143,322.71,325.51,316.08
26/05/2021,326.05,2374274,324.3,329.46,323.24
27/05/2021,326.43,3622149,324.11,331,317.55
28/05/2021,331.53,2745710,330.51,336.33,329.63
01/06/2021,327.72,6607106,333.33,336.14,321.7
02/06/2021,327.11,6252059,331.8841,333.7899,322.21
03/06/2021,319.01,3107262,320.114,325.83,318.25
04/06/2021,336,5604900,321.591,338.99,319.77
07/06/2021,342.66,4538681,332.67,344.93,331.1225
08/06/2021,341.26,2842679,343,350.15,339.22
09/06/2021,333.63,2721234,330.63,340.34,330.23
10/06/2021,346.5,2809175,332.05,346.88,331
11/06/2021,366.4,6783411,347.64,367.96,345.1001
14/06/2021,365.91,3444302,361.87,369.5773,359.3989
15/06/2021,359,2587908,364.5,364.5,357.048
16/06/2021,361.83,2669178,357.815,366.83,355.41
17/06/2021,372.95,3416645,358.205,374.52,358.205
18/06/2021,374.24,4569088,374.01,379.89,370.93
21/06/2021,369.25,1896884,368.78,372.6244,363.2901
22/06/2021,374.65,1998979,368.51,377,368.5
23/06/2021,376.92,2358930,375,382.71,373.9901
24/06/2021,373.4,2438864,378.45,382.5,372.3201
25/06/2021,372.47,3647178,374.07,374.08,364.08
28/06/2021,388.86,3459901,375.94,393.33,374.5
29/06/2021,394.73,2582740,388.85,395.44,382.77
30/06/2021,387.03,2249364,395,395.4322,385.54
01/07/2021,386.48,1468446,386.12,390.11,382
02/07/2021,388.89,2066642,390.48,398.72,386.5501
06/07/2021,401.12,3436160,392.58,403.47,391.5601
07/07/2021,393.91,2026580,403.86,406.48,393.3
08/07/2021,386.01,2748854,386,390.5,377.5
09/07/2021,385.08,1918192,381.02,387.5299,377.7923
12/07/2021,379.12,1902545,385.41,390.88,378.27
13/07/2021,378.39,1757416,379.04,384.5,375.41
14/07/2021,360.61,2599594,380.8,381.31,360.45
15/07/2021,356.81,2399727,363.93,368.5755,355.35
16/07/2021,361.97,1887136,359.87,365.5,354.34
19/07/2021,354.2,7787637,356.33,357.5,343.82
20/07/2021,355.81,4061077,357.825,359.24,347.08
21/07/2021,352.97,2953384,355.34,355.8,348.3331
22/07/2021,361.39,3096011,357.03,367.1,356.21
23/07/2021,359.23,2874302,361.6,362.5,351
26/07/2021,373.14,3842000,366.48,375.83,362.5
27/07/2021,367.54,3079957,374.76,377.6994,357.87
28/07/2021,369.49,1870739,368.481,374.145,364.23
29/07/2021,386.02,6662141,376.07,396.8946,375
30/07/2021,378.1,2872548,380.51,392,377.53
02/08/2021,378.96,3163580,378,382.4199,364
03/08/2021,374.88,2190911,378.13,385.62,371.5893
04/08/2021,400.58,5563798,376.88,403,376.5
05/08/2021,398.68,3427584,395.7325,404.3478,391.82
06/08/2021,383.47,3092007,392.3,395,380.7
09/08/2021,383.34,2306576,384.93,385.4999,378.2
10/08/2021,372.55,2806522,385.7,392.78,371.58
11/08/2021,358.56,3510796,374.92,375.98,352.745
12/08/2021,362.86,2063812,358.34,364.15,355.02
13/08/2021,355.24,1745629,362.22,363.39,353.59
16/08/2021,348.41,2407434,354.6,355,342.57
17/08/2021,345.54,1991482,345.5,349.46,341.2957
18/08/2021,340.93,2092661,345.5,346.97,339.05
19/08/2021,332.38,2475954,336.24,337.99,331.45
20/08/2021,336.86,2356240,333.45,344.36,333.45
23/08/2021,341.3,2147316,338.225,342.4899,336.79
24/08/2021,340.25,1778083,344.416,346.33,337.76
25/08/2021,337.74,2039229,341.64,344.0499,336.791
26/08/2021,340.63,4849031,350.75,357.93,340.25
27/08/2021,340.81,3096215,343.88,344.7797,337.65
30/08/2021,347.5,10094420,341.7,348.3,339.65
31/08/2021,289.5,34582850,294,295.8699,288.3
01/09/2021,290.86,14996030,292.85,299.4,290.05
02/09/2021,295.09,6652997,292.8,296.6899,290.41
03/09/2021,298.29,6131395,295.325,301.805,292.03
07/09/2021,299.96,4256775,298.295,300.98,294.8
08/09/2021,293.6,3934430,299.55,299.96,290.53
09/09/2021,295.86,3350142,292.16,297.57,291.13
10/09/2021,301.5,6094949,296.91,306.2634,296.81
13/09/2021,290.24,4916085,300.16,300.275,289.82
14/09/2021,281.44,6036816,290.338,291.88,280.92
15/09/2021,279.12,4647403,282.33,283.07,277.02
16/09/2021,278.22,4676349,277.68,279.2899,273.5
17/09/2021,287.68,5423407,279.79,287.78,278.37
20/09/2021,280.67,3905341,278.65,285,276.91
21/09/2021,278.24,4168329,281.027,281.17,275.065
22/09/2021,277.95,2973663,276.2,279.39,275.25
23/09/2021,276.19,2867881,279.91,280.3592,275.45
24/09/2021,272.36,4051722,274.64,275.9,267.1906
27/09/2021,272.88,3084096,269.49,275.24,266.11
28/09/2021,261.89,5212907,269.49,270.615,259.8
29/09/2021,257.41,4316320,262.32,266.86,256.88
30/09/2021,261.5,4733067,257.387,264.879,255.25
01/10/2021,267.51,8664771,268.771,274.57,262.7
04/10/2021,259.58,5004600,264.24,264.5734,253.41
05/10/2021,257.12,3712081,259.84,262.74,256.85
06/10/2021,253.65,3905535,251.3,257.88,250.11
07/10/2021,256.27,2672193,254.43,258.48,253.81
08/10/2021,255.05,2265296,257.23,260.54,253.633
11/10/2021,253.97,1722495,252.18,258.41,252
12/10/2021,255.49,3061119,255.27,257.34,253.1
13/10/2021,266.24,3770608,257.74,268.28,257.3038
14/10/2021,267.01,3066928,270.5,274,266.84
15/10/2021,266.32,2796397,267,267.98,264.2526
18/10/2021,274.23,2649167,265.67,274.83,265.5
19/10/2021,276.4,2379428,274.53,279.81,273.83
20/10/2021,275.71,1740728,277.35,280.2,272.675
21/10/2021,274.78,1496567,273.64,278.14,272.6
22/10/2021,277.58,3320476,283.51,286.66,276.12
25/10/2021,279.79,2925569,276.04,282.98,275.72
26/10/2021,278.7,2421967,283.33,286.94,277.77
27/10/2021,272.81,3104808,278.94,282.48,272.25
28/10/2021,276.58,1594774,271.16,278.26,269.21
29/10/2021,274.65,1493807,272.02,276.614,271.5975
01/11/2021,278.94,2773158,273.2,279.47,271.3444
02/11/2021,280.29,2092710,281.096,286.45,276.27
03/11/2021,285.66,2435759,280.22,286.05,274.025
04/11/2021,282.2,1986800,286.218,291.31,280.73
05/11/2021,264.7,5420965,267.1,275.64,259.77
08/11/2021,259.9,3944114,262.65,263.18,257.94
09/11/2021,258.4,3022512,260.99,265.66,257.57
10/11/2021,251.26,4903872,257.01,259.47,249
11/11/2021,247.6,3286194,251.27,253.19,245.16
12/11/2021,254.97,3173610,248.38,255.14,245.53
15/11/2021,263.71,3994862,255,265.33,255
16/11/2021,264.49,1972023,263,268.88,261.21
17/11/2021,263.71,2417296,264,266.19,261.52
18/11/2021,255.75,2360160,260.88,263.5,254.58
19/11/2021,251.3,3882732,262.24,265.23,249.33
22/11/2021,242.28,8012833,249.26,251.7,238.2
23/11/2021,206.64,25297460,218.05,218.61,195.8
24/11/2021,208.3,9218637,203.8967,211.5,202.0201
26/11/2021,220.21,10808630,235.7,235.97,219.21
29/11/2021,218.98,7035440,216.43,219.36,208.46
30/11/2021,211.41,5916217,220.66,221.405,207.4
01/12/2021,197.71,7587130,211.42,211.5,196.2664
02/12/2021,191.75,6610833,195.44,198.49,188.37
03/12/2021,183.92,8934232,187.73,187.83,177.12
06/12/2021,185.84,4157872,180.635,186.13,175.27
07/12/2021,189.06,3988298,187.85,190.865,185.58
08/12/2021,194.86,3320757,188.29,195.98,184.3
09/12/2021,188.27,3797215,195.165,198.51,185.65
10/12/2021,185.25,2174579,188.27,191.36,183.91
13/12/2021,184.57,2767816,181.86,188.97,181
14/12/2021,181.94,3511246,180.57,183.42,178.8
15/12/2021,183.73,4792266,181.13,185.465,174.66
16/12/2021,182.4,4224447,183.79,185.72,177
17/12/2021,199.74,10512600,184.12,201.69,183.355
20/12/2021,197.97,7774054,205,205.22,197.02
21/12/2021,199.42,4246782,199.04,200.53,191.67
22/12/2021,193.13,2865894,197.05,200.25,190.42
23/12/2021,191.65,3106628,191,193.41,186.65
27/12/2021,187.44,3070994,189.54,190.44,185.66
28/12/2021,183.77,3132495,186.6,190.63,183.09
29/12/2021,181.81,2565682,184,185.2144,179.785
30/12/2021,190.52,4141928,182.32,192.91,180.84
31/12/2021,183.91,2817386,189.2,191.6106,183.62
03/01/2022,184.26,3175166,184.44,184.91,177.24
04/01/2022,179.85,5269802,183.32,183.555,172.1
05/01/2022,174.88,3772259,175.975,183.67,174.29
06/01/2022,176.33,4002529,173.09,181.88,171.23
07/01/2022,171.6,3089411,176.05,180.67,170.72
10/01/2022,172.56,3502327,169.32,173.23,164.9
11/01/2022,175.97,2410998,172.15,178.88,169.45
12/01/2022,170.65,2704254,177,179.9,169.7
13/01/2022,162.1,4612516,170.1,170.39,162
14/01/2022,159.72,4700697,161.42,164.89,156.88
18/01/2022,157.7,4364412,156.324,162.9799,156
19/01/2022,157.23,3305196,158.65,162.99,156.94
20/01/2022,155.81,3710654,159.55,163.48,155.65
21/01/2022,147.66,5722561,153.98,156.91,147.11
24/01/2022,152.95,8235232,141.68,153.24,138.91
25/01/2022,145.89,5122217,150,152.14,142.12
26/01/2022,140.33,4888340,150.028,152,138.89
27/01/2022,136.81,3580275,143.6,143.81,136.1699
28/01/2022,143.81,3682700,137.58,143.89,134.7
31/01/2022,154.28,4960859,146.67,154.34,145.9
01/02/2022,155.68,3315996,155.23,155.95,150.07
02/02/2022,148.11,3063437,155.79,156.05,146.58
03/02/2022,137.94,3355981,144.072,146.45,137.35
04/02/2022,144.1,3457854,139.3,145.21,136.92
07/02/2022,141.44,2531119,144.59,147.48,139.78
08/02/2022,142.69,2565110,139.36,143.19,137.2801
09/02/2022,149.6,3067123,146.49,149.81,143.9
10/02/2022,145.72,3348835,145.78,152.69,144.29
11/02/2022,141.24,2690370,146.965,150.48,140.16
14/02/2022,142.09,2538889,142.42,147.74,141.1101
15/02/2022,146.9,3043753,144.44,147.145,141.1
16/02/2022,138.51,3928926,144.49,144.69,136.395
17/02/2022,129.38,4944736,137.63,137.735,128.93
18/02/2022,126.96,5435014,130.13,131.94,124.71
22/02/2022,126.61,4445964,125.055,130.73,124.98
23/02/2022,120.1,4634693,127.99,128.15,120.1
24/02/2022,126.97,6998541,114.74,128.74,114.26
25/02/2022,125.32,5242599,129.05,129.06,120.02
28/02/2022,132.6,12033140,126.79,135.09,125.1
01/03/2022,122.78,11541560,128.57,136,122.13
02/03/2022,121.61,7224285,122.25,122.89,114.52
03/03/2022,113.11,6211452,122,122.06,111.95
04/03/2022,108.94,6227090,114.1,116.19,108.43
07/03/2022,107.88,6240205,111.13,115.24,107.72
08/03/2022,108.49,5581784,106.67,114.29,105.0001
09/03/2022,109.08,6427507,111.84,111.84,108.06
10/03/2022,103.33,5030777,105.835,106.9,101.055
11/03/2022,98.12,6454629,103.48,103.49,97.9
14/03/2022,94.64,6715662,97.5,102.16,94.51
15/03/2022,98.97,7001747,96.09,100.595,95.26
16/03/2022,106.84,8003038,100.55,106.88,100.17
17/03/2022,111.29,4967538,106.46,111.33,105
18/03/2022,116.28,8521832,109.49,117.8399,109.21
21/03/2022,116.87,5941501,115.01,119.89,113.35
22/03/2022,119.8,5003148,116.01,122.24,115.4
23/03/2022,116.81,3443344,117.215,120.27,115.95
24/03/2022,117.75,3332021,117.35,117.78,113.97
25/03/2022,113.93,4217677,117.13,117.58,112.45
28/03/2022,117.45,3289344,114.87,118.31,113.63
29/03/2022,126.26,4757130,119.9765,126.53,119.9765
30/03/2022,122.39,3987789,124.26,127.37,121.23
31/03/2022,117.23,2903091,122.75,122.81,117.16
01/04/2022,118.02,2793292,117.56,120.496,116.11
04/04/2022,124.28,3081278,119.39,124.99,118.33
05/04/2022,122.02,4906459,123.92,126.44,120.43
06/04/2022,116.09,5161483,118.03,118.56,113.34
07/04/2022,114.32,3498047,115.14,118.12,111.33
08/04/2022,110.9,3953271,112.37,113.27,109.3876
11/04/2022,109.05,3902782,107.91,111.11,106.4123
12/04/2022,106.58,3249599,111.69,114.7,106.24
13/04/2022,114.89,4677812,106.3,115.825,105.16
14/04/2022,110.31,4499615,114.66,114.66,110.14
18/04/2022,105.74,4152455,109.73,109.93,103.62
19/04/2022,111.18,3289391,105.44,112.33,104.0746
20/04/2022,103.7,4512050,109.53,109.91,103.4
21/04/2022,100.95,4395301,105.2,108.49,100.55
22/04/2022,100.17,3784423,101.155,104.99,99.3
25/04/2022,102.44,2724189,99.51,103.09,98.9002
26/04/2022,98.36,3786042,100.75,101.68,96
27/04/2022,97.62,3522690,97.69,102.04,97.297
28/04/2022,102.56,3585167,98.1,103.92,95.72
29/04/2022,99.57,3608956,102.67,107.84,99.395
02/05/2022,104.79,3164651,99.15,105.08,98.17
03/05/2022,103.53,2103242,104.11,106.99,102.13
04/05/2022,108.98,3750963,103.96,109.34,99.3
05/05/2022,100.84,3661612,107.13,107.36,99.32
06/05/2022,96.38,4635546,100.49,102.03,94.01
09/05/2022,92.34,5766253,94.05,96.83,91.65
10/05/2022,90.68,6315123,95.6,98.07,87.34
11/05/2022,84.8,6182562,88.93,94.16,84.17
12/05/2022,84.97,7178844,81.13,87.79,79.03
13/05/2022,94.84,5687602,88.72,95.6284,88.2542
16/05/2022,88.92,4501282,93.43,95.83,88.66
17/05/2022,90.94,4208820,91.36,95.1,86.4091
18/05/2022,84.69,3854185,88.68,91.11,84.04
19/05/2022,90.94,4746869,85.74,93.49,84.685
20/05/2022,89.74,4741373,92.62,94.85,85.55
23/05/2022,89.33,11240310,89.87,90.25,85.57
